SampleID,SampleID_num,Record,A,Ci,Patm,Qin,Tleaf,E,Emm,Ca,Pci,Pca,gsw,gbw,gtw,gtc,RHs,VPDleaf,CO2s,CO2r
cf314_r1_p1,1,120,15.87074745,298.7525854,100.329,1500,28.34195,0.004824586,4.824585655,394.491,30.00350538,39.61844489,0.31582723,1.933804037,0.289718166,0.183239445,59.95350457,1.621452918,394.491,433.52225
cf314_r1_p1,1,121,16.11296769,301.2001321,100.3276667,1500.003333,28.3379,0.004830165,4.83016467,398.13,30.24899032,39.98348351,0.316642416,1.930715337,0.290366145,0.183657607,59.97096214,1.619688104,398.13,437.4986667
cf314_r1_p1,1,122,16.19588958,303.1384285,100.32675,1500,28.33865,0.004827199,4.827199172,400.642,30.44325333,40.23523497,0.316419373,1.929167161,0.290159277,0.183526957,59.97238543,1.61982429,400.642,440.23175
cf314_r1_p1,1,123,16.24732206,306.2312224,100.328,1499.993333,28.3427,0.004818678,4.8186783,404.3563333,30.75419413,40.60870435,0.315492056,1.928828619,0.289374677,0.183025204,59.95692356,1.621365388,404.3563333,444.2323333
cf314_r1_p1,1,124,16.36092308,308.0823954,100.32825,1500,28.3405,0.004815815,4.815814757,406.90975,30.94020209,40.86526879,0.315404129,1.927846436,0.289288541,0.182971183,59.95908919,1.620893988,406.90975,446.98575
cf314_r1_p1,1,125,16.54409826,310.9913169,100.328,1500.003333,28.3369,0.004827642,4.827642355,410.6283333,31.23228822,41.23865125,0.316456034,1.926097437,0.290151986,0.183525759,59.96332192,1.620043146,410.6283333,450.993
cf314_r1_p1,1,126,16.69566724,313.0195061,100.32875,1500,28.34055,0.004854062,4.854061534,413.17225,31.43624028,41.49448158,0.31790356,1.925410046,0.291360496,0.184300063,59.92860678,1.622170512,413.17225,453.672
cf314_r1_p1,1,127,16.95219822,314.7817457,100.328,1500,28.33303333,0.004832762,4.832762324,416.833,31.6128945,41.86169571,0.31632203,1.923784236,0.290010475,0.183437807,59.87902878,1.622585153,416.833,457.633
cf314_r1_p1,1,128,17.11664348,316.5107318,100.3265,1500,28.328675,0.004842888,4.84288794,419.319,31.78603269,42.11069673,0.317026399,1.924514703,0.290611909,0.183821927,59.85817391,1.622609954,419.319,460.37875
cf314_r1_p1,1,129,17.1561363,319.6265389,100.3276667,1500,28.33083333,0.004835665,4.835664666,423.015,32.09932636,42.48238143,0.315991455,1.930557357,0.28981638,0.18330594,59.8160708,1.624666243,423.015,464.3316667
cf314_r1_p1,1,130,17.32186136,320.993065,100.32875,1500,28.3314,0.004828735,4.828734953,425.53375,32.23683852,42.73569831,0.315325803,1.928877132,0.289235323,0.182935968,59.78815335,1.625617335,425.53375,467.0045
cf314_r1_p1,1,131,17.44140828,324.1858656,100.328,1500,28.3294,0.004843046,4.843045617,429.2093333,32.5572863,43.10456633,0.316300144,1.926201689,0.29002215,0.183442542,59.75984945,1.626012233,429.2093333,470.966
cf314_r1_p1,1,132,17.64182017,325.7229499,100.328,1500,28.325725,0.004848964,4.848963818,431.73475,32.71174488,43.35831112,0.316803272,1.929617809,0.290487854,0.183736741,59.75356906,1.625402697,431.73475,473.766
cf314_r1_p1,1,133,17.88933704,328.1710556,100.3273333,1500,28.3201,0.004854783,4.85478299,435.395,32.9573774,43.72560312,0.317540832,1.928610113,0.291095632,0.184126884,59.76363581,1.623953087,435.395,477.7916667
cf314_r1_p1,1,134,17.96200665,329.8171631,100.3266667,1500.006667,28.31883333,0.004854943,4.854942651,437.462,33.12242448,43.93283212,0.317620261,1.928129356,0.29115641,0.184166332,59.76930678,1.623656248,437.462,479.9986667
cf314_r1_p1,1,135,18.12626896,332.3059442,100.3275,1500.02,28.322625,0.004845422,4.845422318,441.2105,33.37263208,44.30963678,0.316661454,1.928034338,0.290348872,0.183649579,59.76221838,1.624989643,441.2105,483.98325
cf314_r1_p1,1,136,18.19829991,335.2501129,100.329,1500.02,28.324,0.004843004,4.843004155,444.7096667,33.66874791,44.66163346,0.316378941,1.929943863,0.290134885,0.18351047,59.76167349,1.625396743,444.7096667,487.7093333
cf314_r1_p1,1,137,18.27977127,337.4381198,100.329,1500.0125,28.322025,0.004847824,4.847823698,447.2465,33.88847101,44.91638366,0.31690865,1.929235799,0.290571751,0.183790869,59.77449035,1.624567817,447.2465,490.432
cf314_r1_p1,1,138,18.55137549,339.6088585,100.3296667,1500.01,28.31716667,0.00484625,4.846250251,450.916,34.10656703,45.28502832,0.317099153,1.926957393,0.290703593,0.183877834,59.77768689,1.623316264,450.916,494.3946667
cf314_r1_p1,1,139,18.75394747,340.7514045,100.33,1500.0075,28.317375,0.004838262,4.838262107,453.404,34.22134436,45.53493899,0.316428702,1.928853764,0.290163239,0.183529846,59.76447762,1.623662251,453.404,497.1165
cf314_r1_p1,1,140,18.80763552,343.8289629,100.3286667,1499.99,28.3287,0.004837367,4.837367206,457.0786667,34.53033203,45.9038645,0.315786936,1.927838432,0.289610633,0.183177324,59.7506433,1.626435785,457.0786667,501.1416667
cf314_r1_p1,1,141,18.97255157,345.4990255,100.32825,1499.9875,28.3312,0.004842775,4.842775286,459.60525,34.69810263,46.15767037,0.316155875,1.92485134,0.289884001,0.183355651,59.75188384,1.626713882,459.60525,503.87775
cf314_r1_p1,1,142,19.14448306,348.1948977,100.329,1499.996667,28.33296667,0.004844339,4.844338635,463.2983333,34.96909774,46.52889749,0.316202423,1.927790503,0.289959663,0.183400756,59.74585052,1.626820729,463.2983333,507.8586667
cf314_r1_p1,1,143,19.29555581,349.8095079,100.3295,1500,28.337,0.004844946,4.844946166,465.8255,35.13139337,46.78288757,0.316106786,1.927744877,0.289878628,0.183348944,59.74601679,1.627476623,465.8255,510.57275
cf314_r1_p1,1,144,19.3650829,353.1240369,100.329,1499.986667,28.3278,0.004840968,4.840967959,469.536,35.46389169,47.155028,0.316345184,1.924427474,0.290037962,0.183454671,59.75093684,1.625244927,469.536,514.541
cf314_r1_p1,1,145,19.51493088,354.8751941,100.329,1499.98,28.31975,0.004838754,4.838754344,472.0725,35.6397651,47.40977473,0.316547161,1.927540631,0.290246589,0.183584674,59.75400683,1.623348755,472.0725,517.24275
cf314_r1_p1,1,146,19.73015708,357.2623178,100.3296667,1499.98,28.3287,0.004842304,4.842303959,475.7406667,35.87981551,47.77858314,0.316456664,1.929953091,0.290200399,0.183552388,59.76504363,1.624791292,475.7406667,521.1956667
cf314_r1_p1,1,147,19.78905221,359.2298497,100.329,1499.9825,28.339725,0.004841846,4.841845738,478.27,36.07714513,48.03224515,0.31596362,1.92758035,0.289756121,0.183270726,59.76357021,1.627093819,478.27,523.94325
cf314_r1_p1,1,148,19.92433388,362.1391056,100.328,1499.993333,28.34053333,0.004842486,4.842485888,481.9806667,36.36891376,48.40436459,0.316004833,1.930089273,0.289821854,0.18330997,59.76226247,1.626916634,481.9806667,527.9133333
cf314_r1_p1,1,149,20.13403577,363.5989981,100.32875,1499.9975,28.332475,0.004841331,4.841331097,484.51525,36.51579377,48.6592621,0.316327295,1.931162572,0.290106514,0.18349094,59.76154349,1.624958802,484.51525,530.6405
cf314_r1_p1,1,150,20.2420175,366.6163492,100.329,1500.003333,28.32713333,0.004837493,4.837493306,488.207,36.81873991,49.02990986,0.316384767,1.925215376,0.290081064,0.183481365,59.75466807,1.623819908,488.207,534.6473333
cf314_r1_p1,1,151,20.28631746,368.7799932,100.3285,1500.0025,28.333,0.004837605,4.837605089,490.76375,37.03585085,49.2864401,0.316118221,1.926589234,0.289873913,0.183347231,59.75354232,1.624997503,490.76375,537.36625
cf314_r1_p1,1,152,20.51075345,371.1134616,100.328,1499.996667,28.34033333,0.004838439,4.838439402,494.482,37.27032535,49.66002834,0.315926054,1.924573028,0.289687208,0.183230014,59.75884166,1.626314494,494.482,541.3586667
cf314_r1_p1,1,153,20.61947765,372.9636089,100.32775,1499.99,28.3423,0.004837883,4.837883295,497.02525,37.45605309,49.9153368,0.315825017,1.923229204,0.289585513,0.183166446,59.75930058,1.626690812,497.02525,544.0835
cf314_r1_p1,1,154,20.66984997,376.3932023,100.3286667,1499.996667,28.342,0.004838869,4.83886907,500.7746667,37.80069261,50.29216556,0.315909219,1.927891389,0.289714195,0.183243543,59.76461292,1.626306911,500.7746667,548.0433333
cf314_r1_p1,1,155,20.74243177,378.4754824,100.32875,1500.0025,28.34265,0.004837928,4.837927511,503.3335,38.00979333,50.54911931,0.315835862,1.929074436,0.289667097,0.183212069,59.76830938,1.626251045,503.3335,550.741
cf314_r1_p1,1,156,20.86918631,381.3672619,100.3276667,1499.996667,28.34323333,0.004835096,4.83509559,507.0846667,38.29980657,50.92530636,0.315660128,1.924410761,0.289461463,0.183085718,59.76184012,1.626435355,507.0846667,554.793
cf314_r1_p1,1,157,21.01497433,383.1194476,100.32625,1499.99,28.342725,0.004835496,4.835495624,509.65925,38.47526166,51.18318353,0.315765289,1.922895035,0.289531114,0.183132008,59.76283308,1.626155847,509.65925,557.575
cf314_r1_p1,1,158,21.20725881,385.7249333,100.3256667,1499.99,28.3427,0.004834222,4.834222252,513.418,38.73667881,51.5603386,0.315625135,1.92927162,0.289492165,0.183099896,59.76477718,1.625934108,513.418,561.577
cf314_r1_p1,1,159,21.51336604,386.5549149,100.32725,1499.995,28.34615,0.004836691,4.836691176,515.9305,38.82054506,51.81334514,0.315725668,1.929528325,0.289579957,0.183155791,59.77237067,1.626283507,515.9305,564.31425
cf314_r1_p1,1,160,21.47722843,390.2927116,100.3283333,1499.996667,28.3527,0.004836793,4.836793015,519.6476667,39.19635132,52.18722231,0.315505667,1.93072373,0.289409503,0.183045366,59.78254953,1.627277701,519.6476667,568.223
cf314_r1_p1,1,161,21.47927531,392.7151077,100.32925,1499.995,28.35075,0.00483197,4.831970119,522.2345,39.44014375,52.44769898,0.315286079,1.927504682,0.289184954,0.182905274,59.77974539,1.626943898,522.2345,570.89825
cf314_r1_p1,1,162,21.68584252,395.3306077,100.33,1499.993333,28.34783333,0.004833388,4.833387915,525.9663333,39.70312462,52.82289423,0.315600461,1.923283667,0.289397276,0.18304591,59.77748171,1.626245424,525.9663333,574.9183333
cf314_r1_p1,1,163,21.7415422,397.5155906,100.3295,1499.9975,28.350775,0.00483431,4.834309788,528.53875,39.92231794,53.08091688,0.315529271,1.925221436,0.289361403,0.183020766,59.77520222,1.626740016,528.53875,577.67675
cf314_r1_p1,1,164,21.95035573,400.0685827,100.3293333,1500.006667,28.3521,0.0048357,4.835699997,532.2613333,40.17865919,53.45470161,0.315691079,1.924168441,0.289484497,0.183100734,59.78074369,1.626506688,532.2613333,581.4123333
cf314_r1_p1,1,165,22.0075789,402.2303604,100.32925,1500,28.350625,0.004835087,4.83508741,534.77825,40.39566116,53.70733566,0.315691599,1.927701387,0.289528704,0.183125044,59.7815915,1.626049738,534.77825,583.856
cf314_r1_p1,1,166,22.18146841,404.7966578,100.3286667,1499.993333,28.35326667,0.004836083,4.836083371,538.3723333,40.65311946,54.06792363,0.315652116,1.931988322,0.289548376,0.183132822,59.79281017,1.626254701,538.3723333,587.6136667
cf314_r1_p1,1,167,22.35606869,406.196043,100.3285,1499.9975,28.3575,0.004836898,4.836898477,540.80225,40.79362465,54.31191262,0.315610663,1.930371625,0.289493555,0.18309955,59.8054116,1.626824286,540.80225,590.27975
cf314_r1_p1,1,168,22.3039385,410.0224584,100.3276667,1499.996667,28.35626667,0.004835873,4.835872607,544.4363333,41.17756621,54.67642736,0.315640936,1.928666414,0.289497992,0.183104304,59.80929747,1.626441947,544.4363333,594.226
cf314_r1_p1,1,169,22.48868244,411.527087,100.32725,1499.9975,28.352625,0.004835578,4.835577635,546.9275,41.328537,54.92642923,0.315851184,1.926809355,0.289651958,0.18320493,59.81052027,1.625478406,546.9275,596.96775
cf314_r1_p1,1,170,22.53304515,413.3029836,100.32725,1500,28.35435,0.004834177,4.834176745,549.0585,41.50693497,55.14050552,0.315723976,1.923972253,0.28950974,0.183117111,59.80879106,1.625803995,549.0585,599.28525
cf314_r1_p1,1,171,22.52472656,416.9859598,100.3273333,1500,28.36286667,0.00483279,4.832790158,553.0046667,41.87684483,55.53685939,0.315213427,1.922514353,0.289062089,0.182832257,59.79848411,1.627841194,553.0046667,603.4463333
cf314_r1_p1,1,172,22.75430709,418.338966,100.3275,1499.995,28.36365,0.004837038,4.837037952,555.53075,42.01273016,55.79055597,0.315522925,1.926458141,0.289371371,0.183025752,59.80495064,1.627525281,555.53075,606.101
cf314_r1_p1,1,173,22.76285673,421.9487609,100.3286667,1499.99,28.3625,0.004835718,4.835718225,559.2473333,42.37571414,56.16441455,0.315581076,1.928363787,0.289443869,0.183070007,59.81307793,1.626689299,559.2473333,610.0553333
cf314_r1_p1,1,174,22.79506983,424.2705613,100.329,1499.9875,28.359725,0.004832807,4.832807183,561.833,42.60906897,56.42432737,0.315512036,1.927777684,0.289378519,0.183028843,59.81096998,1.626089697,561.833,612.8475
cf314_r1_p1,1,175,23.0658087,426.4896248,100.3276667,1499.993333,28.35803333,0.004832757,4.832756864,565.575,42.83140749,56.79944337,0.315585942,1.928668095,0.289451724,0.183074692,59.81155776,1.625643808,565.575,616.8536667
cf314_r1_p1,1,176,23.21035097,428.2525969,100.3265,1500,28.357575,0.004834079,4.834079243,568.1215,43.00791925,57.05446686,0.315704579,1.932079489,0.289593668,0.183161704,59.81772742,1.625269167,568.1215,619.5415
cf314_r1_p1,1,177,23.32882939,431.2895631,100.3266667,1500,28.35866667,0.004835511,4.835510957,571.8256667,43.31293048,57.42648899,0.315881494,1.931963123,0.289741173,0.183256232,59.82747512,1.624916566,571.8256667,623.4806667
cf314_r1_p1,1,178,23.34228915,433.5570086,100.3275,1499.995,28.363575,0.004832827,4.83282677,574.3895,43.54102415,57.68447193,0.315545898,1.926656126,0.289393153,0.18303947,59.82170143,1.625972653,574.3895,626.213
cf314_r1_p1,1,179,23.44175275,436.4980704,100.3283333,1500,28.36866667,0.004829713,4.829712753,578.154,43.83675464,58.06301736,0.315082043,1.92536425,0.288986783,0.182780854,59.81079815,1.627215177,578.154,630.1756667
cf314_r1_p1,1,180,23.63662172,437.9599393,100.33,1499.9975,28.3681,0.004830159,4.830158809,580.69625,43.98435408,58.31937395,0.315132531,1.928892848,0.289072803,0.182831945,59.81051966,1.6269108,580.69625,632.813
cf314_r1_p1,1,181,23.73609916,441.0631652,100.331,1499.99,28.36973333,0.004831377,4.831377299,584.409,44.29648193,58.6928693,0.315186677,1.929863974,0.289130347,0.182867683,59.81345511,1.627009844,584.409,636.801
cf314_r1_p1,1,182,23.97921398,442.1763487,100.32975,1499.9975,28.37455,0.004832737,4.832737398,586.9285,44.40760955,58.94501535,0.315192716,1.924712482,0.289071875,0.182836044,59.81883445,1.627759818,586.9285,639.624
cf314_r1_p1,1,183,24.00970464,445.6223812,100.3283333,1500,28.37633333,0.004832098,4.832098424,590.6623333,44.75295938,59.31903002,0.315141588,1.923578168,0.289014813,0.182800802,59.82276597,1.627832283,590.6623333,643.6346667
cf314_r1_p1,1,184,23.99445746,448.3084467,100.32875,1500,28.3725,0.004831736,4.83173629,593.261,45.02302479,59.58041813,0.31526613,1.927222882,0.289164683,0.182892618,59.8261422,1.626884718,593.261,646.3325
cf314_r1_p1,1,185,24.17658825,451.0926267,100.3293333,1499.99,28.37283333,0.004834261,4.834261102,597.028,45.30298223,59.95919081,0.315515969,1.927112095,0.289373603,0.183026445,59.8382871,1.62656858,597.028,650.3076667
cf314_r1_p1,1,186,24.26086389,453.0406761,100.3295,1499.9975,28.3761,0.004832531,4.832531086,599.6045,45.49864684,60.21797782,0.315245067,1.927782704,0.28915386,0.182885063,59.84047829,1.627216108,599.6045,653.0075
cf314_r1_p1,1,187,24.3612227,456.3923434,100.329,1500,28.37116667,0.004835469,4.835468826,603.3746667,45.83509436,60.5964039,0.315766965,1.929051315,0.289608824,0.183174801,59.84929722,1.625647133,603.3746667,656.976
cf314_r1_p1,1,188,24.40130762,458.8331094,100.32825,1500,28.366925,0.004836104,4.836103554,605.9635,46.07983276,60.85588892,0.316092515,1.928713882,0.289878626,0.183347851,59.85640063,1.624338275,605.9635,659.69825
cf314_r1_p1,1,189,24.57155411,461.4966185,100.3283333,1500,28.36933333,0.004833831,4.833830778,609.722,46.34730263,61.23331987,0.315897953,1.928044389,0.289706609,0.183238516,59.86891585,1.624530678,609.722,663.6646667
cf314_r1_p1,1,190,24.67249605,463.374363,100.3285,1499.995,28.373325,0.004833539,4.833538755,612.29125,46.53599645,61.4914974,0.315686862,1.929780416,0.289550405,0.183136596,59.87168443,1.625304459,612.29125,666.3925
cf314_r1_p1,1,191,24.71693397,466.7376169,100.327,1500,28.3769,0.004833395,4.83339527,616.074,46.87305945,61.87046465,0.315485703,1.930759044,0.28939313,0.183034848,59.87048319,1.626107546,616.074,670.399
cf314_r1_p1,1,192,24.81807157,468.8840076,100.3255,1499.995,28.37625,0.004837323,4.837323141,618.6635,47.08795475,62.12964916,0.315914079,1.929822091,0.289742169,0.183259273,59.88547154,1.625441896,618.6635,673.12275
cf314_r1_p1,1,193,24.94584302,471.8120113,100.326,1499.993333,28.37903333,0.004835667,4.835667159,622.4413333,47.38227955,62.50940746,0.31578353,1.927804928,0.289607352,0.183175262,59.8937515,1.625642909,622.4413333,677.0413333
cf314_r1_p1,1,194,25.04320943,473.5445701,100.32775,1500,28.382625,0.004830278,4.830278154,625.01425,47.5569729,62.76871836,0.315156874,1.929770981,0.289104108,0.182850996,59.88376308,1.626677628,625.01425,679.733
cf314_r1_p1,1,195,25.17819646,476.4449267,100.3286667,1500,28.3838,0.004831037,4.831036979,628.7503333,47.84842283,63.14415396,0.315103104,1.932724312,0.289095115,0.18284194,59.87982007,1.626988048,628.7503333,683.7826667
cf314_r1_p1,1,196,25.1506499,479.3911701,100.32675,1500,28.38185,0.004838407,4.838407374,631.3665,48.14352276,63.40585593,0.315767884,1.928734108,0.289605676,0.183173144,59.87461875,1.626574076,631.3665,686.51925
cf314_r1_p1,1,197,25.09396081,483.7080267,100.324,1500,28.3755,0.004843542,4.843541822,635.2293333,48.57580602,63.79215388,0.316383418,1.92767557,0.290110516,0.183497433,59.86066528,1.625438187,635.2293333,690.4246667
cf314_r1_p1,1,198,25.36985665,484.8194286,100.324,1500,28.373,0.00484489,4.84489043,637.80775,48.68738749,64.05104919,0.316561998,1.929290789,0.290280811,0.1836046,59.86323213,1.624941162,637.80775,693.15025
cf314_r1_p1,1,199,25.48840932,487.8446124,100.3233333,1499.996667,28.37353333,0.00484505,4.845050022,641.5783333,48.99112848,64.4296273,0.316533455,1.929872565,0.290264014,0.183593193,59.86860806,1.625085894,641.5783333,697.225
cf314_r1_p1,1,200,25.55187406,489.9529895,100.324,1500,28.3731,0.004842299,4.84229863,644.177,49.20315856,64.69098823,0.316374568,1.926532113,0.290088864,0.183484867,59.86353548,1.625156094,644.177,699.953
cf314_r1_p1,1,201,25.520171,493.8195506,100.325,1500,28.36966667,0.004839048,4.839047527,648.0136667,49.59197191,65.07696083,0.316252416,1.927214876,0.289994582,0.183423754,59.86006765,1.624618876,648.0136667,703.8676667
cf314_r1_p1,1,202,25.64038799,495.5647621,100.325,1500,28.375075,0.004838151,4.838151261,650.62225,49.7672819,65.33898978,0.315900664,1.928396291,0.289713246,0.183242367,59.86179484,1.625887121,650.62225,706.573
cf314_r1_p1,1,203,25.72878434,498.5431431,100.3243333,1500.01,28.38376667,0.004836617,4.83661746,654.4116667,50.06592742,65.71894021,0.315402709,1.925630211,0.289259956,0.18295538,59.86085037,1.627887279,654.4116667,710.5106667
cf314_r1_p1,1,204,25.61134774,501.7616985,100.324,1500.0125,28.3766,0.004832145,4.832145218,657.058,50.38889821,65.98436823,0.315379035,1.926414208,0.289249727,0.182947952,59.85101237,1.62644616,657.058,713.25325
cf314_r1_p1,1,205,25.87413859,504.0913682,100.3246667,1500,28.37186667,0.004829963,4.829963238,660.8763333,50.62309106,66.36813267,0.315428589,1.926264945,0.289289588,0.18297363,59.83618109,1.62550558,660.8763333,717.1856667
cf314_r1_p1,1,206,26.02693666,505.7504148,100.32575,1499.995,28.37345,0.004830037,4.830036985,663.43975,50.79032211,66.62637858,0.315429058,1.923953456,0.289261367,0.182958172,59.83724647,1.625705236,663.43975,719.86925
cf314_r1_p1,1,207,25.98180132,509.8511593,100.3266667,1499.98,28.36993333,0.0048317,4.831700451,667.228,51.20269203,67.00753577,0.315829819,1.92219144,0.289576646,0.183161945,59.85299202,1.624515824,667.228,723.835
