Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,Leaf_Area_sq_cm,Mean.Tair,Mean.Tleaf,PercCV.Tleaf,Mean.RH_R,Mean.RH_S,Mean.VpdA,Mean.VpdL,PercCV.VpdL,Mean.PARi,Mean.PARo,Mean.Ci_over_Ca,PercCV.Ci_Ca,Mean.Cond,PercCV.Cond,Leaf_Absorption,Mean.Fs,Mean.qP,Mean.Fv_Prime_over_Fm_Prime,Mean.PhiPS2,Max.ETR,Max.Fs,Max.qP,Max.Fv_Prime_over_Fm_Prime,Max.PhiPS2,Meas.Photo.atCO2R.400,Meas.CiCa.atCO2R.400,Mod.Photo.atCi.388,Mod.Photo.atCi.388.timesCiCa,Est.Photo.stomata.limit,Est.Ci.colimit,Fitted.Vcmax,Fitted.Jmax,Fitted.Rd,RMSE.DEoptim,RMSE.photo
KARE,Plot2,PIME4,-9999,20,Top,-9999,KARE_Plot2_PIME4_L20_GE,1,6/8/15,2,36.32748509,37.87629128,1.38915845,35.2320528,38.86932564,3.978329605,4.252407156,4.3098373,1999.099823,4.597967744,1.041565589,43.0563682,0.077064755,4.604101959,0.903850611,641.108963,0.624003821,0.312074702,0.195234429,-9999,-9999,-9999,-9999,-9999,6.809898515,0.570754394,-0.664000346,-1.805967532,1.141967186,-9999,18.53090235,-9999,2.906019551,0.024073551,4.654260466
KARE,Plot2,PIME4,-9999,22,Top,-9999,KARE_Plot2_PIME4_L22_GE,1,6/8/15,2,41.85345586,42.23986689,0.086866373,25.86662547,29.32489077,5.864907452,5.949352289,0.805623893,1998.570557,9.471664111,0.279752997,13.09818276,0.069765019,5.321552208,0.81696284,697.8345947,0.806141388,0.517283631,0.417019771,340.4455958,697.8345947,0.806141388,0.517283631,0.417019771,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
KARE,Plot2,PIME4,-9999,24,Top,-9999,KARE_Plot2_PIME4_L24_GE,1,6/8/15,2,41.89319229,42.20546112,0.015383243,25.11431732,29.75232582,5.825970588,5.894156738,1.366672033,2001.035474,7.209796715,0.885152846,50.45359494,0.094660325,6.921838396,0.890498698,916.0795898,0.443375834,0.397845667,0.171892123,-9999,-9999,-9999,-9999,-9999,7.73746744,0.576775318,46.89553421,15.9577021,30.9378321,-9999,685.5175529,-9999,9.817374021,1.114238891,8.140340821
KARE,Plot2,PIME4,-9999,5,Top,-9999,KARE_Plot2_PIME4_L5_GE,1,6/8/15,2,26.06098366,25.24981371,0.770802909,56.13831965,60.71012878,1.250067738,1.171433888,3.877856246,1999.129476,3.836497625,0.753741581,4.816212812,0.202183501,12.09133791,0.852087438,839.8861695,0.768147991,0.54395187,0.418349738,356.3201436,839.8861695,0.768147991,0.54395187,0.418349738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,292.8003629,-9999,3.840105888,8.660251634
KARE,Plot2,PIME4,-9999,6,Top,-9999,KARE_Plot2_PIME4_L6_GE,1,6/8/15,2,26.33297603,25.3763895,0.23378409,60.62373861,65.54613304,1.089569483,0.995946671,5.594156747,1999.367411,4.595353842,0.947640309,11.44876895,0.262557964,10.877428,0.892013406,922.5518901,0.454848341,0.390482925,0.177202729,-9999,-9999,-9999,-9999,-9999,7.375324745,0.864717186,5.347071494,4.361334434,0.98573706,-9999,28.9779867,-9999,3.549993378,0.069071987,2.320806914
KARE,Plot2,PIME4,-9999,7,Top,-9999,KARE_Plot2_PIME4_L7_GE,1,6/8/15,2,30.4839592,30.32833799,0.64339248,45.64974976,49.81549072,2.178929011,2.159664111,1.309485621,1999.388469,6.546725273,0.604806172,7.525505559,0.127071623,8.506780736,0.8779725,854.8066813,0.748619167,0.524590024,0.392936758,344.8886588,854.8066813,0.748619167,0.524590024,0.392936758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,326.3316505,-9999,2.432815032,7.985862957
KARE,Plot2,PIME4,-9999,8,Top,-9999,KARE_Plot2_PIME4_L8_GE,1,6/8/15,2,30.57711538,30.47568194,0.7404433,44.50826136,48.69947942,2.246388665,2.23382112,3.801538199,2001.553141,4.733125846,0.547287054,14.32657826,0.124639999,11.95800616,0.88193696,779.9558716,0.758514905,0.585480978,0.444284581,392.110258,779.9558716,0.758514905,0.585480978,0.444284581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,351.4167059,-9999,3.504407533,9.760902266
KARE,Plot2,PIME4,-9999,9,Top,-9999,KARE_Plot2_PIME4_L9_GE,1,6/8/15,2,30.64848836,30.26433627,0.215826973,47.67364121,51.96073532,2.075862611,2.028017815,0.974607651,1998.75411,3.77868104,0.696363097,2.701196964,0.141071869,8.434459574,0.885390495,1022.451335,0.510985273,0.50018571,0.255639673,226.1904022,1022.451335,0.510985273,0.50018571,0.255639673,-9999,-9999,-9999,-9999,-9999,-9999,-9999,286.5524457,-9999,3.218556799,8.098363816
KARE,Plot2,PUGR2,-9999,13,Top,-9999,KARE_Plot2_PUGR2_L13_GE,1,6/7/15,2,35.40152359,35.28144264,0.272672274,26.85920334,30.28291703,4.007179827,3.988143027,0.747558926,1999.516175,3.846702099,0.624047436,5.253273718,0.073496648,2.768413707,0.890881432,597.8460388,0.691364005,0.488246777,0.337506662,300.6056713,597.8460388,0.691364005,0.488246777,0.337506662,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.26492325,-0.701498919,0.033697029,1.971401107
KARE,Plot2,PUGR2,-9999,2,Top,-9999,KARE_Plot2_PUGR2_L2_GE,1,6/7/15,2,25.9322211,25.37726657,0.75449666,53.5990181,57.86903,1.361087232,1.307148422,4.730414117,1999.071533,2.487199227,0.840093645,1.902231062,0.166211411,15.24695552,0.921744448,771.3203939,0.627433301,0.407198806,0.255507348,235.4034045,771.3203939,0.627433301,0.407198806,0.255507348,-9999,-9999,-9999,-9999,-9999,-9999,-9999,213.2562728,-9999,2.175797039,6.144244095
KARE,Plot2,PUGR2,-9999,9,Top,-9999,KARE_Plot2_PUGR2_L9_GE,1,6/7/15,2,30.67367808,30.11937078,0.051794866,38.70741145,41.48099772,2.52163653,2.452931122,0.550773704,1998.985881,6.808558623,0.780200201,0.45106564,0.074858677,7.74180294,0.880353108,571.7937826,0.607179639,0.404973159,0.245907757,216.3771025,571.7937826,0.607179639,0.404973159,0.245907757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,172.2032684,25.91194048,0.046815094,4.566243812
KARE,PLot2,FICA,-9999,2,Top,-9999,KARE_PLot2_FICA_L2_GE,1,6/6/15,2,23.11923885,22.06937695,0.000531675,11.16991329,21.27592183,2.146994431,2.060526112,2.450496073,2001.030884,33.83454705,0.841191388,2.355555593,0.211458089,4.362162305,0.881734676,1038.073029,0.433386224,0.539974271,0.233945044,206.382149,1038.073029,0.433386224,0.539974271,0.233945044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,212.7847159,26.37660047,0.036883406,5.762500145
KARE,PLot2,FICA,-9999,2,Top,-9999,KARE_PLot2_FICA_L2_GE,2,6/6/15,2,23.20828247,22.06618055,0.012337845,56.40988414,62.30185827,0.9793973,0.885232076,1.71334126,1999.157471,26.63222694,0.868887897,2.744965665,0.29280385,5.13847474,0.881835397,1020.407796,0.527747117,0.556418838,0.293228782,258.4736058,1020.407796,0.527747117,0.556418838,0.293228782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79.89782804,-9999,0.321658829,2.194947779
KARE,Plot3,FICA,-9999,13,Top,-9999,KARE_Plot3_FICA_L13_GE,1,6/6/15,2,32.70030848,32.0413475,0.004955503,31.97670682,36.68964386,3.053614749,2.963655992,0.02794987,1999.984416,8.356673241,0.667979258,3.235822707,0.118274471,1.546947653,0.873398651,718.9223023,0.618354777,0.402012365,0.249002392,217.4825762,718.9223023,0.618354777,0.402012365,0.249002392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,278.7136188,-9999,2.997398219,7.77059478
KARE,Plot3,FICA,-9999,14,Top,-9999,KARE_Plot3_FICA_L14_GE,1,6/6/15,2,32.57955169,32.06154505,0.043760062,31.56761233,36.91541163,3.041029778,2.970364584,0.381871146,2000.685221,214.0928696,0.715887754,3.673648811,0.133247204,6.564665324,0.873308266,977.4773356,0.594373621,0.477895541,0.283370064,247.5529417,977.4773356,0.594373621,0.477895541,0.283370064,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.4702967,8.704476189,0.846297614,4.195885355
KARE,Plot3,FICA,-9999,20,Top,-9999,KARE_Plot3_FICA_L20_GE,1,6/6/15,2,32.42643738,32.06321844,0.070592069,31.87076187,36.98950704,3.032283739,2.982828028,1.446037402,1999.762858,72.58592987,0.707062421,1.751863243,0.126032588,18.05376418,0.906911846,1015.466634,0.599280926,0.490834227,0.293919933,266.5265312,1015.466634,0.599280926,0.490834227,0.293919933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,261.3183291,-9999,0.484159851,6.832634443
KARE,Plot3,FICA,-9999,4,Top,-9999,KARE_Plot3_FICA_L4_GE,1,6/6/15,2,23.51417033,22.05792427,0.114128919,51.3321991,58.22269312,1.089863871,0.969347509,5.362952103,1999.984375,468.8822428,0.90103372,3.633124097,0.32146408,16.60106071,0.851020103,1128.464437,0.383286141,0.491941799,0.184512096,157.0212241,1128.464437,0.383286141,0.491941799,0.184512096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.8497879,9.181123495,0.62098248,3.342371703
KARE,Plot3,FICA,-9999,5,Top,-9999,KARE_Plot3_FICA_L5_GE,1,6/6/15,2,23.64423561,22.03715897,0.12823971,53.32813549,61.81857014,0.980352184,0.847229973,4.316154091,1998.812988,424.4215164,0.908554956,2.247532227,0.460091021,5.538018187,0.898395741,980.8258515,0.503624542,0.518526988,0.259457534,232.9594105,980.8258515,0.503624542,0.518526988,0.259457534,-9999,-9999,-9999,-9999,-9999,-9999,-9999,87.78602628,-9999,2.193621091,3.247030754
KARE,Plot3,PUGR2,-9999,4,Top,-9999,KARE_Plot3_PUGR2_L4_GE,1,6/7/15,2,26.19603093,25.36759758,0.316212775,55.98185603,59.56485875,1.297643839,1.216757591,0.875451107,2000.232707,3.55493474,0.847395871,1.669831469,0.152545362,8.362530981,0.927587765,559.6891073,0.707296217,0.450596895,0.318763622,295.7157174,559.6891073,0.707296217,0.450596895,0.318763622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,205.0267292,-9999,2.066846458,5.876987791
KARE,Plot3,PUGR2,-9999,5,Top,-9999,KARE_Plot3_PUGR2_L5_GE,1,6/7/15,2,26.49785296,25.49490356,0.709549757,52.14648183,54.69802729,1.472580933,1.373769259,2.030772586,2000.766561,4.481926123,0.89194987,2.42569515,0.097481556,13.52057761,0.88590148,395.3824972,0.611960605,0.378483448,0.231687437,205.3321828,395.3824972,0.611960605,0.378483448,0.231687437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.9557358,20.52518739,1.358617338,3.538747807
KARE,Plot4,FICA,-9999,12,Top,-9999,KARE_Plot4_FICA_L12_GE,1,6/6/15,2,32.43030294,32.05829112,0.207300235,31.76946259,39.22315979,2.922473738,2.871843811,1.083229902,2000.069865,3.519753774,0.723015419,0.687888328,0.191787696,8.056197446,0.898740494,964.2096151,0.626054525,0.480471603,0.300663471,270.2272886,964.2096151,0.626054525,0.480471603,0.300663471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,308.9765474,-9999,1.695917505,8.20993861
KARE,Plot4,FICA,-9999,3,Top,-9999,KARE_Plot4_FICA_L3_GE,1,6/6/15,2,23.52349726,22.06279564,0.014063973,54.15117518,59.96176147,1.039567879,0.918641813,2.397740682,1999.6816,406.2607625,0.909254402,2.411276194,0.283618217,6.339592342,0.883749875,1195.007507,0.29604641,0.492686493,0.142714785,126.1063239,1195.007507,0.29604641,0.492686493,0.142714785,-9999,-9999,-9999,-9999,-9999,-9999,-9999,74.49885897,1.856299738,0.554754705,2.100295159
KARE,Plot4,FICA,-9999,6,Top,-9999,KARE_Plot4_FICA_L6_GE,1,6/6/15,2,27.86345863,27.23097801,0.252978802,41.68002828,48.67660523,1.86332714,1.795518275,2.219497562,1998.548136,98.55232493,0.777655526,6.091898153,0.223628172,6.810615394,0.894935932,1250.873718,0.464855202,0.551614611,0.25065773,224.1605567,1250.873718,0.464855202,0.551614611,0.25065773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,228.7193631,18.34411289,0.361395593,6.115394975
KARE,Plot4,PUGR2,-9999,14,Top,-9999,KARE_Plot4_PUGR2_L14_GE,1,6/7/15,2,35.44198354,35.21225103,0.030489612,29.91567548,33.46278509,3.814640303,3.778242791,0.332896922,1999.375,392.6766052,0.656064812,1.162041023,0.080709767,1.391355153,0.885502052,467.6964112,0.670529971,0.409996832,0.275023738,243.455817,467.6964112,0.670529971,0.409996832,0.275023738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,248.5950372,-9999,0.607671267,6.346088741
KARE,Plot4,PUGR2,-9999,3,Top,-9999,KARE_Plot4_PUGR2_L3_GE,1,6/7/15,2,26.10007222,25.1982886,0.016990732,56.77387111,62.66750209,1.177719809,1.090337335,2.268261141,1991.107056,6.24119552,0.88230505,1.954960424,0.28265401,9.508944101,0.903611801,712.579244,0.593368123,0.389994723,0.231152957,207.9880835,712.579244,0.593368123,0.389994723,0.231152957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.84038137,1.20183748,1.200986444,2.853193185
KARE,Plot4,PUGR2,-9999,8,Top,-9999,KARE_Plot4_PUGR2_L8_GE,1,6/7/15,2,30.65064812,30.11062718,0.053530297,40.2332325,42.75082589,2.463921807,2.397029389,0.563570558,2000.449707,4.81402731,0.670613489,21.09936104,0.069370731,5.48777684,0.915699561,521.4191284,0.667965948,0.423023066,0.282589401,258.8209504,521.4191284,0.667965948,0.423023066,0.282589401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.25242533,-9999,2.596106877,2.756405382
KARE,Plot1,MatureOat,-9999,3,Top,-9999,KARE_Plot1_MatureOat_L3T_GE,1,4/10/14,2,22.42375326,25.42305708,0.961197464,65.29541206,70.2558918,1.068197511,1.347942844,3.218719106,1999.874527,189.8681374,0.571499604,33.44408044,0.152631415,23.55594365,0.869554727,907.5813675,0.418980805,0.495425557,0.2091785,237.2454445,861.8326416,0.530170585,0.514757014,0.272858433,20.82122446,0.466408893,43.367288,20.47711275,22.89017526,213,146.2429761,218.1971566,1.396000488,0.29880179,3.639133507
KARE,Plot1,MatureOat,-9999,3,Top,-9999,KARE_Plot1_MatureOat_L3T_GE,2,4/10/14,2,30.09738617,29.63113899,0.336788031,43.92519302,49.59932099,2.102264784,2.045933669,1.464516078,2000.295044,43.84099579,0.670458167,35.23829679,0.17963267,9.555180733,0.869530962,796.2902832,0.413741312,0.425427251,0.177105583,-9999,-9999,-9999,-9999,-9999,19.72134579,0.5084349,40.20748556,19.70355598,20.50392959,-9999,175.6234926,-9999,0.320876898,0.239831159,0.234504672
KARE,Plot1,MatureOat,-9999,5,Top,-9999,KARE_Plot1_MatureOat_L5T_GE,1,4/10/14,2,22.72686386,26.45631714,0.511381116,73.45900268,79.04493713,0.910648669,1.274063231,3.582372048,1999.732446,2.851407432,0.709223029,43.11280933,0.185149379,12.60873768,0.866538168,758.6502197,0.651074537,0.406780741,0.265743738,-9999,-9999,-9999,-9999,-9999,22.26499925,0.415324538,55.1367755,22.9355621,32.2012134,-9999,192.31437,-9999,-0.035943167,0.800381295,0.800381295
KARE,Plot1,MatureOat,-9999,5,Top,-9999,KARE_Plot1_MatureOat_L5T_GE,2,4/10/14,2,29.73532486,29.6535306,0.259964223,51.5286665,59.79616833,1.677052761,1.667200679,1.075533063,2000.175537,2.833941162,0.731309492,31.82537725,0.319601071,6.31357847,0.866531061,735.9620972,0.685418183,0.427929147,0.29472296,-9999,-9999,-9999,-9999,-9999,30.02774078,0.539211567,59.88398544,31.60293821,28.28104722,-9999,261.1666183,-9999,0.28965451,0.073935058,0.463033965
KARE,Plot1,MatureOat,-9999,5,Top,-9999,KARE_Plot1_MatureOat_L5T_GE,3,4/10/14,2,32.13714562,30.75848961,0.753757397,45.58922806,54.34388809,2.012782956,1.834679471,2.342677868,1999.30271,2.790600062,0.729465429,28.86832961,0.353466176,1.966236643,0.866523032,732.2684936,0.686587821,0.435808992,0.300893196,-9999,-9999,-9999,-9999,-9999,31.68350488,0.590230805,58.56792177,33.79976582,24.76815595,-9999,276.3720045,-9999,0.219031986,0.105821181,0.964182872
KARE,Plot1,MatureOat,-9999,7,Top,-9999,KARE_Plot1_MatureOat_L7T_GE,1,4/10/14,2,24.30121199,27.9250625,0.501380278,66.68368403,75.89750799,1.082341008,1.463786006,4.800358645,1999.177368,3.526451548,0.749448289,37.03065378,0.296069231,14.81763779,0.882293121,684.090861,0.600632646,0.420053233,0.254707394,-9999,-9999,-9999,-9999,-9999,27.08623916,0.512940542,54.2406454,28.00692388,26.23372151,-9999,208.8225371,-9999,0.020419376,0.399421318,0.399421318
KARE,Plot1,MatureOat,-9999,7,Top,-9999,KARE_Plot1_MatureOat_L7T_GE,2,4/10/14,2,32.00152016,32.2290535,0.571311698,46.77952766,54.88614655,2.185301916,2.216397831,2.139249514,1999.28476,3.49252981,0.7515978,35.9046668,0.265964155,4.75778361,0.882289839,661.952179,0.642076429,0.39237452,0.254570495,-9999,-9999,-9999,-9999,-9999,27.20087429,0.536942876,57.64072954,28.82086164,28.81986789,-9999,303.9702218,-9999,0.309274526,0.029400663,0.85589479
KARE,Plot1,MatureOat,-9999,7,Top,-9999,KARE_Plot1_MatureOat_L7T_GE,3,4/10/14,2,34.69838028,34.48282623,0.768543568,40.91539688,47.52263718,2.881916941,2.849184314,3.676681548,2000.343115,4.953879118,0.679887356,45.64014787,0.194620382,11.53938021,0.882262853,647.1961426,0.630329186,0.388311393,0.247280419,-9999,-9999,-9999,-9999,-9999,21.35578457,0.455688707,57.62428497,21.99864048,35.62564448,-9999,358.6712872,-9999,-0.234947193,0.353030562,0.353030562
KARE,Plot1,Peach,-9999,1,Top,-9999,KARE_Plot1_Peach_L1T_GE,1,4/9/14,2,23.0343082,25.50644732,0.650951649,60.83931875,65.44616366,1.197039663,1.430043451,7.706257464,2003.979569,10.80350757,0.609721829,31.96029394,0.136561465,14.80964509,0.910721564,398.646801,0.553342938,0.416184041,0.232735294,238.7518859,406.0011292,0.57638249,0.45547372,0.262225139,18.2508272,0.47271466,41.67752076,19.6643434,22.01317736,158,143.1876258,186.4446263,1.923715921,0.404213375,2.952455685
KARE,Plot1,Peach,-9999,1,Top,-9999,KARE_Plot1_Peach_L1T_GE,2,4/9/14,2,27.06899524,28.43688488,0.649374264,58.22093391,63.15793037,1.471046923,1.623200374,4.156285742,2000.412064,10.57600749,0.661262133,30.11412834,0.165563848,9.02304188,0.910758481,386.5376549,0.627108554,0.432169768,0.272756096,282.5276458,408.0506388,0.647933978,0.478525665,0.310055129,18.48518471,0.50426533,37.73463028,18.36641557,19.36821471,240,154.768961,208.9300167,1.095194403,0.802137315,3.442953549
KARE,Plot1,Peach,-9999,1,Top,-9999,KARE_Plot1_Peach_L1T_GE,3,4/9/14,2,31.7776761,31.70430923,0.806899845,48.56453323,52.82331658,2.214810494,2.205229999,2.408359344,1999.743561,10.10738003,0.636703149,43.70186058,0.136844144,9.285249485,0.910735998,387.3971787,0.672834878,0.459347909,0.310850358,323.2943782,419.6422424,0.698621401,0.508124001,0.355005468,17.45064891,0.491663738,39.16806904,16.94498341,22.22308563,60,204.8748546,237.8495452,1.461221396,0.986623892,3.636594649
KARE,Plot1,Peach,-9999,5,Top,-9999,KARE_Plot1_Peach_L5T_GE,1,4/9/14,2,22.74051523,27.91924167,0.95315148,73.19151402,78.8780756,1.053608165,1.58796695,3.324125018,1999.404678,1.342026845,0.631346513,32.41048076,0.150347617,12.87201884,0.920818181,676.9895172,0.612812499,0.464750597,0.286787964,310.8043737,700.5790405,0.641741989,0.526052916,0.33759085,18.33026765,0.472919184,49.2288526,22.10162067,27.12723193,135,196.7201288,211.2006399,1.901248463,1.085511747,3.524674003
KARE,Plot1,Peach,-9999,5,Top,-9999,KARE_Plot1_Peach_L5T_GE,2,4/9/14,2,27.86161184,30.67629027,0.559343733,55.75355339,61.57296467,1.766587909,2.110623519,2.484256937,1999.667175,16.95822793,0.658480283,35.19989304,0.156313415,3.170383342,0.92081561,659.6701202,0.65648121,0.468284637,0.309639941,340.0064795,698.5533447,0.683101811,0.540560928,0.369256081,17.82716069,0.493587286,44.26039788,19.37707606,24.88332182,205,217.6568265,242.5488118,2.318789379,1.014649041,4.24853237
KARE,Plot1,Peach,-9999,5,Top,-9999,KARE_Plot1_Peach_L5T_GE,3,4/9/14,2,31.97448182,33.27911234,0.406689035,46.34046507,52.45530224,2.446142454,2.630921654,1.969190449,1999.308579,3.794719458,0.655189387,38.21108118,0.166667322,6.990138346,0.920800314,653.8865738,0.689567003,0.483300507,0.335052625,360.4906968,695.5811361,0.711362266,0.550597121,0.391676488,19.22632333,0.481301955,46.38713169,19.06148662,27.32564507,215,269.7870895,266.3523919,1.068071303,0.429026327,3.890508354
KARE,Plot1,Peach,-9999,5,Top,-9999,KARE_Plot1_Peach_L5T_GE,4,4/9/14,2,37.04226113,36.12562609,0.663401291,35.86885977,41.70419502,3.527580377,3.374782926,1.989004143,1999.662751,3.792129606,0.685205565,44.49778833,0.163515109,4.854844482,0.920776825,644.1037369,0.725347419,0.49484876,0.360658437,378.1377556,676.0738373,0.745303561,0.550966635,0.410655924,18.35865639,0.506016315,43.29202231,17.50294017,25.78908214,256,320.6716067,293.35135,1.635290557,0.425593561,4.811264523
KARE,Plot1,Peach,-9999,7,Top,-9999,KARE_Plot1_Peach_L7T_GE,1,4/9/14,2,27.93745923,31.01805806,0.382369726,56.75227499,64.39178276,1.699884491,2.081609324,3.014314037,1999.68425,4.882900536,0.749015815,26.58807757,0.210106043,3.286872457,0.913985138,680.8184509,0.616177546,0.434791572,0.270800494,302.5756086,720.3958333,0.66439887,0.49845923,0.331177859,18.1867109,0.608405416,32.24631394,18.4248296,13.82148434,315,164.4006621,220.6376778,2.066039176,0.445224341,3.549033853
KARE,Plot1,Peach,-9999,7,Top,-9999,KARE_Plot1_Peach_L7T_GE,2,4/9/14,2,32.73301315,33.9526498,0.60512564,44.03630992,51.97519302,2.563583247,2.742401822,1.869785039,1999.263288,4.505352429,0.758427133,28.4657049,0.217688731,4.723767601,0.914010706,657.2134487,0.651584919,0.435568748,0.28884744,326.3897872,697.6081543,0.703711496,0.507547889,0.357180677,18.50365442,0.605064202,33.66199887,18.55069645,15.11130242,319,209.7664846,241.3815083,1.341901953,0.674190165,4.099110067
KARE,Plot1,Peach,-9999,7,Top,-9999,KARE_Plot1_Peach_L7T_GE,3,4/9/14,2,36.80332883,36.48624992,0.383014719,35.33378792,42.17760213,3.552859618,3.499461535,0.994161069,1998.824259,4.276864688,0.767312139,37.48000571,0.182855814,4.959598624,0.91397972,624.7204488,0.665933078,0.418565112,0.284225445,337.8450823,666.522644,0.723551821,0.511294098,0.369951115,16.96195936,0.56869725,32.23044902,15.62760615,16.60284287,-9999,244.7807845,-9999,1.063398764,0.244499764,8.635630162
KARE,Plot1,PUGR2,-9999,2,Top,-9999,KARE_Plot1_Pomegranate_L2T_GE,1,4/12/14,2,20.7188623,22.71270323,0.734263625,48.78735686,53.0408268,1.306813989,1.470070525,2.950669111,2000.084656,14.62518525,0.724700244,19.56516939,0.106741229,4.640754876,0.862495662,611.4316711,0.338154961,0.350499751,0.119381969,126.959307,629.3197021,0.383974588,0.383292733,0.147196567,10.32023574,0.603231645,14.82126454,9.447338368,5.373926174,38,44.60144382,96.98657914,1.253216098,0.231706844,1.64009799
KARE,Plot1,PUGR2,-9999,2,Top,-9999,KARE_Plot1_Pomegranate_L2T_GE,2,4/12/14,2,24.69425519,25.20899603,0.471078449,40.38168674,45.15613556,1.76117848,1.810157919,2.681080776,1999.883342,13.52637058,0.744165685,18.89847523,0.123866371,9.041719596,0.862383668,548.2015889,0.427841847,0.332245577,0.143916464,151.5340591,602.4979553,0.458612967,0.383138777,0.175701666,9.925151244,0.593488292,17.30560183,10.51623839,6.789363438,355,59.50963012,113.1597036,1.158022712,0.329012899,2.06594475
KARE,Plot1,PUGR2,-9999,2,Top,-9999,KARE_Plot1_Pomegranate_L2T_GE,3,4/12/14,2,29.34478596,28.01856422,0.400660639,35.03700693,39.70935604,2.319065035,2.169760283,1.937883268,2000.283395,12.79588917,0.745531196,24.42471962,0.13271692,3.708871356,0.862359706,550.039311,0.485016273,0.346142603,0.169643324,175.5051006,612.5743612,0.50864849,0.399980739,0.203465928,12.11759231,0.576925628,20.33242528,11.39787172,8.934553561,332,84.05816633,135.32584,1.371314508,0.5843441,2.409420634
KARE,Plot1,PUGR2,-9999,4,Top,-9999,KARE_Plot1_Pomegranate_L4T_GE,1,4/12/14,2,22.70547414,25.84865141,0.486215802,52.58732367,57.309021,1.457909088,1.756923336,1.952661108,1999.941773,5.88607347,0.643615161,29.16407674,0.111760477,8.654556881,0.919911607,603.1344528,0.449077441,0.348885686,0.159140942,184.0526342,671.2328491,0.484675039,0.412993582,0.200184997,13.21502113,0.496107876,26.00909169,12.96266449,13.04642719,253,90.94929981,143.7123522,1.090509959,0.436939895,2.357102954
KARE,Plot1,PUGR2,-9999,4,Top,-9999,KARE_Plot1_Pomegranate_L4T_GE,2,4/12/14,2,27.38189616,28.36477143,0.667818453,39.79627718,44.78102711,2.127922156,2.237395845,1.783922692,2000.587734,6.24794054,0.682998487,31.68965539,0.122346609,7.410926403,0.919897935,581.1824166,0.527756233,0.359904603,0.1923252,219.6572673,654.9544067,0.560236306,0.426249172,0.238827433,12.49250702,0.507108433,25.73441565,12.31546794,13.41894771,341,107.5751412,172.1974756,1.389286749,0.751113589,3.016205657
KARE,Plot1,PUGR2,-9999,4,Top,-9999,KARE_Plot1_Pomegranate_L4T_GE,3,4/12/14,2,32.67836925,31.03025436,0.799058625,29.94376782,35.43413271,2.978163392,2.761573791,2.889975871,2000.268869,6.433881828,0.690665282,30.79117494,0.148222933,10.49733278,0.91988105,567.0919582,0.563516001,0.366505959,0.20994339,236.6447192,633.9892375,0.599888923,0.428717583,0.257272392,14.78364486,0.514322434,31.20840911,14.72755471,16.4808544,279,154.1408371,194.7935374,0.929815576,1.143555413,3.462068838
KARE,Plot1,PUGR2,-9999,6,Top,-9999,KARE_Plot1_Pomegranate_L6T_GE,1,4/12/14,2,24.70515037,27.0097115,0.826498553,51.87382841,58.65143204,1.513628947,1.749065585,3.800320806,2000.239807,32.97812939,0.788446492,18.70478469,0.183777798,12.03321606,0.891158039,607.9980698,0.415626202,0.335354091,0.141773436,159.645609,700.4307455,0.44245458,0.404782453,0.179053843,13.24160073,0.666472466,19.04181624,12.75384957,6.28796667,363,74.09436484,130.6523904,1.428496966,0.409308076,2.192137175
KARE,Plot1,PUGR2,-9999,6,Top,-9999,KARE_Plot1_Pomegranate_L6T_GE,2,4/12/14,2,30.27481794,30.13401699,0.736099315,32.26751375,38.64410448,2.637749265,2.620336684,4.193041333,1999.574844,236.2514635,0.733549175,24.03388147,0.159341424,15.93451574,0.891147929,583.6608506,0.484549036,0.339054088,0.166921551,186.0662188,685.1837769,0.508662632,0.410477609,0.208798002,13.93320548,0.632619265,22.56921171,13.72608194,8.843129776,321,107.8850795,153.0866393,1.4440438,0.491507858,2.492660609
