Obs,Curve,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
11,C21,16:25:20,17582.50001,0,47.08100488,0.541005696,1231.924298,8.003876321,1.64930627,37.33917236,6,1.420000017,1,2.840000033,37.24864578,37.33917236,37.07779694,1500.704224,1430.527344,38.96261215,48.0974884,60.5022049,74.68829346,500.4277954,1499.771606,652.0977173,99.24086761,-16.6184845,-1.231404781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834046326,0.008003876,310.4891724,310.3986458,239.9634517,-1.329367903,6.422542749,64.71671302,16.61922461,37.29390907,6.406730843,0.454437619,4.773236479,1.633494364,0.290710405,122.2572362,0.861167949,77.13969183,1408.147289,0.025791437
1,C22,16:31:27,17950.00001,0,18.78973067,0.246809412,233.5837676,4.919930358,2.032916321,37.34498215,6,1.420000017,1,2.840000033,37.14339447,37.34498215,37.08136749,399.6203918,374.8821106,38.61732483,44.25479889,60.31063461,69.11386108,500.4581604,1500.857178,503.0260315,99.23575592,2.27482605,-1.043462276,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834096934,0.00491993,310.4949821,310.2933945,240.1371431,0.239505498,6.424574742,64.74052304,20.48572415,37.24418831,6.389400756,0.227075481,4.391658421,1.997742335,0.143572353,23.17986174,0.623085927,69.20919568,365.9503725,0.035535478
2,C22,16:34:03,18106.00001,0,13.31793236,0.233396057,177.290716,4.761316643,2.071727229,37.34627914,6,1.420000017,1,2.840000033,37.08543015,37.34627914,37.08023453,300.6384277,283.0552063,38.41205597,43.87015152,60.17533112,68.72576141,500.4423523,1500.87439,440.7658997,99.23150635,3.182479858,-1.039338589,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834070587,0.004761317,310.4962791,310.2354301,240.139897,0.312098599,6.425028448,64.74786773,20.87771621,37.21585464,6.37954332,0.215671782,4.353301219,2.026242101,0.13628259,17.59282481,0.626346776,68.49292562,276.7244991,0.032963621
3,C22,16:36:38,18261.00001,0,7.484418671,0.23460126,130.3285527,4.843397701,2.097595332,37.34938431,6,1.420000017,1,2.840000033,37.04183578,37.34938431,37.07945633,200.7410431,190.6598358,38.06851578,43.62252426,59.77733231,68.49732208,500.4079285,1500.028198,387.6824951,99.22670746,3.855056763,-1.033956051,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834013214,0.004843398,310.4993843,310.1918358,240.0045064,0.26137953,6.426114785,64.76194716,21.1394229,37.19561005,6.372508202,0.216700483,4.328519453,2.043988749,0.136939834,12.93207317,0.68356585,68.12135204,187.1021016,0.027249759
4,C22,16:39:13,18415.50001,0,1.271529897,0.255126916,86.66012453,5.205470926,2.086719492,37.34282684,6,1.420000017,1,2.840000033,37.0017395,37.34282684,37.08114243,100.6418304,98.50260925,37.74242783,43.71060181,59.39330292,68.78209686,500.4482117,1499.74292,361.6897278,99.22309875,4.162979126,-1.046559811,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834080353,0.005205471,310.4928268,310.1517395,239.9588618,0.069919893,6.423820852,64.74118358,21.03058177,37.17228317,6.364410327,0.234097167,4.33710136,2.027308968,0.14806517,8.598686094,0.879774913,68.4845792,97.89818484,0.008894975
5,C22,16:41:49,18572.50001,0,-2.260504899,0.275214829,64.97840223,5.568445925,2.082504484,37.35388947,6,1.420000017,1,2.840000033,36.9770546,37.35388947,37.0835495,50.4535141,52.81098175,37.41043472,43.79384613,58.94861984,69.00575256,500.4768066,1500.265015,372.9769592,99.21911621,4.373882294,-1.064408779,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834128011,0.005568446,310.5038895,310.1270546,240.042397,-0.120837102,6.427691193,64.78279023,20.9889441,37.16547203,6.36204754,0.250900871,4.345186709,2.016860831,0.158830131,6.447099642,1.23039565,68.7678036,53.88551752,-0.028848189
6,C22,16:44:24,18726.50001,0,22.0462942,0.280792996,222.8656988,5.719605438,2.100459864,37.3526001,6,1.420000017,1,2.840000033,36.9663887,37.3526001,37.08201981,398.5621338,369.5955811,37.0508728,43.60926056,58.414505,68.75240326,500.4441223,1500.118896,397.9391785,99.21700287,2.123790741,-1.056558132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834073537,0.005719605,310.5026001,310.1163887,240.0190181,-0.20012616,6.427239994,64.77962252,21.17036196,37.1594944,6.359974525,0.255528678,4.32678013,2.033194395,0.161798103,22.11206668,0.602998819,68.55573944,359.1158287,0.0420867
7,C22,16:47:00,18883.00001,0,22.57894681,0.276535509,218.5344626,5.726717137,2.132698747,37.35847855,6,1.420000017,1,2.840000033,36.9625206,37.35847855,37.0837822,400.2546082,370.6400757,36.73969269,43.30809021,57.93239594,68.28715515,500.4603271,1500.041016,358.5423584,99.21006775,2.247661591,-1.054749966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834100545,0.005726717,310.5084785,310.1125206,240.0065571,-0.205382802,6.429297311,64.80488782,21.49679761,37.16049957,6.360323073,0.251998042,4.296598564,2.063724509,0.159533657,21.68081884,0.58961369,68.04439362,359.9071257,0.042687978
8,C22,16:49:36,19039.00001,0,33.90565616,0.275081747,325.1740437,5.765235491,2.157523226,37.35635757,6,1.420000017,1,2.840000033,36.95461655,37.35635757,37.08199692,599.2025757,554.7169189,36.43880081,43.05345535,57.4778862,67.91183472,500.4363098,1500.109863,295.4444275,99.2029953,-0.039813995,-1.033818722,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834060516,0.005765235,310.5063576,310.1046165,240.0175728,-0.225896728,6.428554955,64.80202474,21.74856938,37.15548706,6.358585126,0.25079026,4.271031729,2.087553397,0.15875921,32.25823913,0.586198172,67.65801266,538.5997938,0.042591723
9,C22,16:52:13,19195.50001,0,45.44526866,0.261175212,515.4397144,5.624982307,2.207667713,37.35588074,6,1.420000017,1,2.840000033,36.92205048,37.35588074,37.084198,901.1361694,840.9780884,36.09191513,42.54901886,57.02912521,67.23184204,500.4390564,1500.819214,265.6643372,99.19665527,-4.987506866,-1.018987179,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834065094,0.005624982,310.5058807,310.0720505,240.1310689,-0.157361655,6.428388069,64.8044841,22.25546524,37.13896561,6.352859697,0.239179522,4.220720356,2.132139341,0.151319124,51.12989567,0.612905047,66.76588283,819.3755842,0.037030558
10,C22,16:54:49,19352.00001,0,51.2353822,0.249061593,741.4573868,5.5040705,2.256767411,37.36160278,6,1.420000017,1,2.840000033,36.90848923,37.36160278,37.08479691,1199.799316,1130.902832,35.75598145,42.07785797,56.53555679,66.53104401,500.4024658,1500.85144,251.4417114,99.18811798,-10.51143265,-1.0029006,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83400411,0.005504071,310.5116028,310.0584892,240.1362251,-0.098105581,6.430390952,64.8302547,22.75239673,37.13504601,6.351502035,0.228980519,4.173623541,2.177878494,0.144790969,73.54376276,0.655633151,65.91215881,1106.547985,0.030518646
11,C22,16:57:24,19507.00001,0,54.09034503,0.239592181,992.4919903,5.398775769,2.294360053,37.35858917,6,1.420000017,1,2.840000033,36.89513016,37.35858917,37.08446503,1500.638672,1426.558105,35.48827744,41.69086456,56.14891052,65.96131897,500.4714355,1500.579346,242.0336761,99.18182373,-17.02339554,-0.993669033,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834119059,0.005398776,310.5085892,310.0451302,240.0926899,-0.046093918,6.429336033,64.82373273,23.13286816,37.12685966,6.348667284,0.220951917,4.13497598,2.213691303,0.139656834,98.43716563,0.695724896,65.23929197,1400.846146,0.025190602
1,C23,11:16:11,2127.00001,0,22.09096114,0.449127628,268.2146145,9.044311035,2.197607127,37.32217407,6,1.420000017,1,2.840000033,37.1221199,37.32217407,37.07817841,399.7163086,369.2291565,31.99904633,42.38225555,50.18665695,66.47389221,500.4806824,1499.71814,1857.589966,99.5462265,2.863348961,-1.030504227,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834134471,0.009044311,310.4721741,310.2721199,239.954897,-1.880165588,6.416600738,64.45850299,22.07624743,37.22214699,6.381731319,0.387799626,4.218993611,2.162737708,0.247227582,26.69975277,0.726417754,68.75895857,358.7281716,0.042342687
2,C23,11:18:47,2283.00001,0,15.85970867,0.408631478,199.44673,8.511713048,2.24573916,37.33027267,6,1.420000017,1,2.840000033,37.06331635,37.33027267,37.08148193,299.9880371,278.1350098,32.14896393,41.92605591,50.585495,65.97100067,500.4463806,1500.508545,1874.304932,99.54888153,3.80060482,-1.007627487,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834077301,0.008511713,310.4802727,310.2133163,240.0813618,-1.615221287,6.419431132,64.48521604,22.55916013,37.19679451,6.372919625,0.35723147,4.173691973,2.199227652,0.227381105,19.8546989,0.71708603,67.69832848,270.5960638,0.039678174
3,C23,11:21:22,2437.50001,0,8.828061682,0.39864893,140.8689854,8.377291549,2.258787513,37.33691788,6,1.420000017,1,2.840000033,37.07459259,37.33691788,37.08134079,199.187973,186.7288208,32.19446564,41.81782532,50.62826538,65.76061249,500.467926,1499.999878,1849.069336,99.55005646,4.300177574,-0.995420456,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83411321,0.008377292,310.4869179,310.2245926,239.9999751,-1.546440709,6.421754385,64.50779249,22.68996717,37.20575523,6.376032873,0.349578787,4.162966871,2.213066001,0.222422361,14.02351545,0.754404086,67.4237682,182.5323831,0.032609073
4,C23,11:23:58,2594.00001,0,1.017278474,0.415286279,88.68714104,8.618476935,2.241951196,37.3381424,6,1.420000017,1,2.840000033,37.10248184,37.3381424,37.07748413,98.7753067,96.55780792,32.09197235,41.99158859,50.38920975,65.92964935,500.4177856,1499.500732,1857.927246,99.54925537,4.608092308,-1.010908127,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834029643,0.008618477,310.4881424,310.2524818,239.9201118,-1.667214839,6.422182572,64.51261286,22.52102427,37.22031212,6.381093224,0.362307009,4.180231376,2.200861848,0.230672084,8.828738851,0.918487515,67.83094453,96.07424246,0.007182254
5,C23,11:26:34,2750.00001,0,-3.284646959,0.440810186,65.01809949,8.959747547,2.212674296,37.3374176,6,1.420000017,1,2.840000033,37.10058594,37.3374176,37.0785141,50.33699799,53.69832993,31.99450111,42.28272247,50.24207306,66.38589478,500.4308167,1499.458008,1865.261353,99.55023193,4.706278801,-1.020460129,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834051361,0.008959748,310.4874176,310.2505859,239.9132759,-1.842703708,6.421929125,64.50943408,22.22671161,37.21900177,6.38063757,0.381582859,4.209254829,2.171382741,0.243186253,6.472566884,1.21080301,68.49199402,55.25969378,-0.040711775
6,C23,11:29:14,2909.50001,0,22.62120952,0.424633343,260.9738209,8.752326802,2.23291289,37.34598923,6,1.420000017,1,2.840000033,37.08372879,37.34598923,37.08132553,399.8281555,368.8365173,32.05770493,42.109272,50.38819504,66.18783569,500.4457092,1500.057495,1878.292114,99.55085754,2.870890617,-1.014440536,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834076182,0.008752327,310.4959892,310.2337288,240.0091939,-1.738873793,6.424927029,64.53914298,22.42987098,37.21485901,6.379197173,0.369400962,4.192014138,2.187183035,0.23527469,25.98016767,0.707559606,68.06357948,358.0834777,0.042997809
7,C23,11:31:50,3066.00001,0,22.80043346,0.413250388,257.6892381,8.605064486,2.248092771,37.34461594,6,1.420000017,1,2.840000033,37.09466553,37.34461594,37.0799942,399.8414307,368.7001648,32.06834412,41.95280838,50.37256622,65.89949799,500.4251709,1499.75415,1875.825684,99.54885101,3.042948723,-0.997625351,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834041951,0.008605064,310.4946159,310.2446655,239.9606587,-1.661983586,6.424446642,64.53561821,22.58280983,37.21964073,6.380859756,0.360756463,4.176353871,2.204505885,0.229666528,25.65266757,0.698912728,67.73427821,357.8619307,0.043155496
8,C23,11:34:26,3221.50001,0,32.0845238,0.404056741,395.4496314,8.424903754,2.244672662,37.34280777,6,1.420000017,1,2.840000033,37.10287094,37.34280777,37.07801056,599.8603516,555.7766113,32.30419159,41.98162842,50.71702576,65.91290283,500.4142761,1499.473999,1872.310059,99.54691315,0.818034172,-0.982217789,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834023794,0.008424904,310.4928078,310.2528709,239.9158345,-1.568502416,6.42381418,64.53052111,22.54889269,37.22283936,6.381972112,0.353730294,4.179141518,2.202830594,0.225111947,39.36579011,0.71152622,67.68847771,540.5251653,0.040178565
9,C23,11:37:08,3384.00001,0,39.58449511,0.382512459,633.0960866,8.034449588,2.246192728,37.34856415,6,1.420000017,1,2.840000033,37.12077332,37.34856415,37.07780457,901.0831299,845.4788208,32.75760269,41.98606873,51.38071442,65.85710907,500.4373169,1499.472412,1875.141235,99.54814148,-3.708577156,-0.976457596,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834062195,0.00803445,310.4985641,310.2707733,239.9155806,-1.366190823,6.425827838,64.54995284,22.56388412,37.23466873,6.38608737,0.337108204,4.17963511,2.20645226,0.214350112,63.0235388,0.748801828,67.4602198,826.6622476,0.032303141
10,C23,11:39:47,3543.00001,0,43.06894445,0.358897679,886.6560109,7.652530361,2.263645506,37.35274124,6,1.420000017,1,2.840000033,37.10918808,37.35274124,37.07963181,1199.778931,1137.705444,33.03468323,41.82558441,51.84807205,65.64731598,500.4578247,1499.402954,1875.60144,99.54777527,-9.338215828,-0.956029892,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834096375,0.00765253,310.5027412,310.2591881,239.9044673,-1.172575585,6.427289384,64.56487216,22.73928775,37.23096466,6.384798533,0.318631452,4.163643877,2.221154655,0.202409093,88.26463331,0.779337055,66.97535821,1117.232531,0.025818779
11,C23,11:42:22,3697.50001,0,44.44283114,0.335535272,1150.632585,7.305274221,2.29487904,37.35385513,6,1.420000017,1,2.840000033,37.1348381,37.35385513,37.08021927,1499.398682,1433.561035,33.12104797,41.51568222,51.91202164,65.06985474,500.4618835,1498.76355,1889.260864,99.54792786,-15.52876759,-0.957963943,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834103139,0.007305274,310.5038551,310.2848381,239.8021626,-0.991786738,6.427679178,64.56868884,23.05300662,37.24434662,6.38945587,0.300081747,4.132800139,2.256655732,0.190443742,114.5430896,0.802639411,66.28086891,1412.435042,0.020855539
1,C24,11:53:57,4393.00001,0,19.0291628,0.390855825,274.2758074,7.864135101,2.155734033,37.40286636,6,1.420000017,1,2.840000033,37.21266937,37.40286636,37.08045197,399.3302002,372.9992371,34.06394958,43.08608246,53.164814,67.24320221,500.4559631,1500.775635,1830.182861,99.54760742,3.037364006,-1.024549484,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834093272,0.007864135,310.5528664,310.3626694,240.1240962,-1.270593009,6.444850455,64.74138979,21.65530733,37.30776787,6.411568567,0.343571674,4.289116422,2.122452145,0.218532643,27.3035004,0.735325384,68.92205035,363.9536844,0.036035599
2,C24,11:56:32,4547.50001,0,13.89626997,0.406658533,210.8597064,8.063974112,2.134706409,37.40855026,6,1.420000017,1,2.840000033,37.2797699,37.40855026,37.08244324,300.3742676,280.9975586,34.06863022,43.31764984,52.97859955,67.35806274,500.4635315,1500.118164,1839.799683,99.54690552,3.742808342,-1.034978867,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834105886,0.008063974,310.5585503,310.4297699,240.0189009,-1.365194997,6.446844405,64.76187654,21.4442267,37.34416008,6.424287187,0.35572273,4.312137996,2.112149191,0.22640317,20.99043127,0.750396934,69.38037902,274.3919374,0.03513691
3,C24,11:59:08,4704.00001,0,7.18820544,0.432083065,152.7483596,8.395170479,2.107630514,37.4152565,6,1.420000017,1,2.840000033,37.37284851,37.4152565,37.08008575,199.3532257,188.8348846,33.98758316,43.61338806,52.5850563,67.47484589,500.4690247,1500.733521,1841.55603,99.54666138,4.559458733,-1.012533188,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834115041,0.00839517,310.5652565,310.5228485,240.1173579,-1.52110822,6.449197687,64.78567536,21.1722873,37.39405251,6.441759552,0.375025903,4.341567173,2.100192379,0.238926586,15.20558923,0.808899054,70.00952917,185.417956,0.027141
4,C24,12:01:44,4859.50001,0,0.049942603,0.444472913,94.5901697,8.534113721,2.090537723,37.41275406,6,1.420000017,1,2.840000033,37.4149971,37.41275406,37.07912445,99.21548462,98.15137482,33.99204254,43.77563477,52.4705925,67.57137299,500.4620361,1500.490356,1850.993774,99.54811096,4.91936779,-1.013914108,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834103394,0.008534114,310.5627541,310.5649971,240.0784517,-1.586193523,6.44831947,64.77590993,21.00027517,37.41387558,6.448713048,0.384324398,4.357781747,2.090931301,0.244968123,9.41627271,0.963717216,70.35853911,98.1276345,0.000358094
5,C24,12:04:20,5016.00001,0,-3.491528598,0.476100309,64.77388905,8.881527188,2.050159343,37.42023468,6,1.420000017,1,2.840000033,37.52654648,37.42023468,37.08046341,49.75456238,53.37211609,34.0309639,44.20793152,52.21204758,67.82700348,500.4767761,1501.013306,1838.02478,99.54742432,4.963229179,-1.013307571,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83412796,0.008881527,310.5702347,310.6765465,240.1621235,-1.74791957,6.45094506,64.80273201,20.59480049,37.47339058,6.469628753,0.40774547,4.400785717,2.068843036,0.260211296,6.448073818,1.213627898,71.21303557,55.03182156,-0.045181559
6,C24,12:06:56,5172.00001,0,18.86215973,0.475228649,289.6333453,8.855721864,2.047437544,37.41302109,6,1.420000017,1,2.840000033,37.54375839,37.41302109,37.0790596,400.1188049,373.5404053,34.06265259,44.2098732,52.21268463,67.76726532,500.4845276,1499.818115,1849.896362,99.54734802,3.676913261,-0.999666214,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834140879,0.008855722,310.5630211,310.6937584,239.9708931,-1.73324184,6.448413177,64.77734772,20.56747452,37.47838974,6.471388315,0.407105967,4.400975633,2.070412681,0.259794597,28.83223142,0.775373537,71.23276032,364.5742379,0.03685405
7,C24,12:09:37,5332.50001,0,19.96191723,0.464138032,282.6492139,8.753219165,2.065273621,37.42273712,6,1.420000017,1,2.840000033,37.55940247,37.42273712,37.08095551,400.1969604,372.357605,34.03360748,44.06519699,52.1231842,67.48553467,500.4694519,1499.75293,1839.421875,99.54681396,3.523623466,-0.992265701,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834115753,0.008753219,310.5727371,310.7094025,239.9604634,-1.67981937,6.451823588,64.81195461,20.74675762,37.49106979,6.475853195,0.398939754,4.386549967,2.089303227,0.254475931,28.13682871,0.759080008,70.90184006,362.8686656,0.039004103
8,C24,12:12:13,5489.00001,0,29.73967595,0.458378379,422.6144846,8.684057255,2.071102913,37.41840744,6,1.420000017,1,2.840000033,37.56595993,37.41840744,37.07966232,599.1395264,557.6798096,34.03999329,43.99295807,52.11219025,67.34719086,500.4751892,1500.069336,1851.397949,99.54322052,1.865603447,-0.973905563,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834125315,0.008684057,310.5684074,310.7159599,240.0110884,-1.642094666,6.450303639,64.79902504,20.80606698,37.49218369,6.476245544,0.394677156,4.379200726,2.097044818,0.251701477,42.06840684,0.757808472,70.76318351,543.5429919,0.038717713
9,C24,12:14:49,5645.00001,0,38.97568625,0.448666774,660.8979553,8.60082763,2.089643619,37.42060471,6,1.420000017,1,2.840000033,37.57345581,37.42060471,37.08178711,900.3427124,844.9081421,33.95628357,43.81500626,51.96307755,67.04827118,500.5100098,1500.208374,1838.019043,99.54195404,-2.266659737,-0.958524704,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83418335,0.008600828,310.5706047,310.7234558,240.0333345,-1.598301763,6.451074958,64.80759816,20.99259191,37.49703026,6.477952907,0.38745599,4.361431339,2.116521568,0.247004127,65.78707389,0.78221279,70.42052862,826.3809675,0.033213355
10,C24,12:17:27,5802.50001,0,43.65402818,0.440622405,919.4492952,8.525089257,2.104068316,37.4163208,6,1.420000017,1,2.840000033,37.60212708,37.4163208,37.0796051,1198.980225,1135.050049,33.88209915,43.65546417,51.76807785,66.70053101,500.5188599,1500.072632,1841.083008,99.54087067,-7.29522419,-0.948907852,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8341981,0.008525089,310.5663208,310.7521271,240.0116157,-1.554720114,6.449571229,64.79319686,21.13773269,37.50922394,6.482250257,0.38144214,4.345502913,2.136747344,0.243094806,91.52278337,0.810051765,70.13909609,1114.299015,0.02747785
11,C24,12:20:18,5974.00001,0,45.6838434,0.421239147,1188.467023,8.315346025,2.134291671,37.42118073,6,1.420000017,1,2.840000033,37.60591507,37.42118073,37.08143997,1499.6698,1430.640747,33.83387375,43.37025452,51.68183517,66.24889374,500.4859314,1499.924316,1852.1875,99.53793335,-13.02520466,-0.94370842,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834143219,0.008315346,310.5711807,310.7559151,239.9878853,-1.447461669,6.451277174,64.81224752,21.44199301,37.5135479,6.483774719,0.366829639,4.316985503,2.166789216,0.233606009,118.2975513,0.830723594,69.5424813,1408.924836,0.022548881
1,C25,12:28:19,6455.00001,0,12.05759725,0.185544248,260.5353129,4.607242255,2.496054833,37.34939957,6,1.420000017,1,2.840000033,37.56660843,37.34939957,37.08413315,400.42099,383.8443909,34.17840958,39.48410797,52.31863022,60.44156265,500.442627,1499.613403,1791.132202,99.53536987,3.38748455,-0.78159523,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834071045,0.004607242,310.4993996,310.7166084,239.9381392,0.460643734,6.426120124,64.5611719,25.07706392,37.458004,6.464215721,0.174165579,3.930065291,2.53415043,0.10982163,25.93247874,0.67875243,61.53886041,378.1127866,0.01962406
2,C25,12:30:53,6608.50001,0,7.814463697,0.185829407,208.1833987,4.591428516,2.483713285,37.34608459,6,1.420000017,1,2.840000033,37.64046097,37.34608459,37.08354568,300.5898743,289.6270752,34.31077576,39.59734344,52.31036758,60.369133,500.4706726,1499.654175,1796.592651,99.5331192,4.246279716,-0.77100563,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834117788,0.004591429,310.4960846,310.790461,239.9446626,0.480458967,6.42496039,64.55098003,24.95363659,37.49327278,6.47662918,0.174416811,3.941247105,2.535382075,0.109981458,20.72114303,0.718798125,61.72364751,285.9124534,0.016870101
3,C25,12:33:29,6765.00001,0,3.759459911,0.195608622,155.3067219,4.771900222,2.459829823,37.34555435,6,1.420000017,1,2.840000033,37.66715622,37.34555435,37.079422,200.7367401,195.1132965,34.34351349,39.83661652,52.28136063,60.64206314,500.4607239,1499.573853,1774.790405,99.53016663,4.745837212,-0.781728745,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834101206,0.0047719,310.4955544,310.8171562,239.931811,0.391744839,6.424774903,64.55103132,24.7144148,37.50635529,6.481239051,0.183003989,3.96494508,2.516293972,0.115446874,15.45770391,0.795982256,62.20797401,193.3262293,0.012097085
4,C25,12:36:03,6918.50001,0,-0.780335639,0.207276598,103.5854216,4.986530082,2.434850426,37.33795547,6,1.420000017,1,2.840000033,37.68554306,37.33795547,37.07882309,101.0471878,101.3766556,34.32209396,40.06074905,52.19844437,60.92343903,500.4760742,1499.042236,1772.519409,99.53050995,5.135691643,-0.782835007,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83412679,0.00498653,310.4879555,310.8355431,239.8467525,0.284464411,6.422117209,64.52410635,24.46335729,37.51174927,6.483140554,0.193177586,3.987266782,2.495873771,0.121928195,10.30990984,1.021787719,62.71568459,101.7475898,-0.004809872
5,C25,12:38:38,7073.50001,0,-3.199176101,0.229895015,73.95397005,5.390355003,2.390006929,37.33890533,6,1.420000017,1,2.840000033,37.77262497,37.33890533,37.07762909,49.19067001,52.68550873,34.31602097,40.51637268,51.94073105,61.32106781,500.4836121,1499.887939,1776.664673,99.52624512,5.215376854,-0.802019119,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834139353,0.005390355,310.4889053,310.922625,239.9820649,0.091672511,6.422449368,64.5302087,24.01383602,37.55576515,6.498675266,0.212678883,4.032442439,2.466232827,0.134370803,7.36036095,1.403687121,63.66503512,54.20624383,-0.037574206
6,C25,12:41:13,7229.00001,0,13.04720118,0.232328199,271.8598958,5.431336255,2.384735104,37.34010696,6,1.420000017,1,2.840000033,37.73141479,37.34010696,37.07955933,399.1976318,381.0740967,34.32672501,40.57409286,52.07085419,61.55015564,500.4633789,1501.188965,1777.250366,99.52494812,3.7052145,-0.799573898,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834105632,0.005431336,310.490107,310.8814148,240.190229,0.066659381,6.422869591,64.53527194,23.96117907,37.53576088,6.491611073,0.214759636,4.038134487,2.453476586,0.135699873,27.05684202,0.713404291,63.77506457,374.8720821,0.022196534
7,C25,12:43:48,7384.00001,0,13.34759901,0.215706774,263.2602884,5.127591436,2.412055236,37.34473038,6,1.420000017,1,2.840000033,37.69977951,37.34473038,37.08164215,400.118103,381.7687988,34.41598129,40.31559753,52.29729843,61.2617836,500.4599609,1499.95459,1750.633301,99.52553558,3.613265038,-0.777231216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834099935,0.005127591,310.4947304,310.8497795,239.992729,0.214859065,6.424486673,64.55113892,24.23554138,37.52225494,6.486845435,0.20047972,4.012431437,2.474413998,0.126584342,26.2011212,0.689580419,63.17474854,375.4239895,0.022460771
8,C25,12:46:23,7539.00001,0,21.56638642,0.209253472,375.5346319,5.001651286,2.420227288,37.34498978,6,1.420000017,1,2.840000033,37.74139786,37.34498978,37.07963943,599.3370361,570.0620117,34.4810257,40.23637009,52.27363968,60.99913788,500.4464722,1498.848877,1750.083984,99.5206604,1.394759178,-0.767942429,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834077454,0.005001651,310.4949898,310.8913979,239.815815,0.283699234,6.424577411,64.55521281,24.31884272,37.54319382,6.494235119,0.194893559,4.004350123,2.489884996,0.123022059,37.37345457,0.658761019,62.97377641,559.8103845,0.0242603
9,C25,12:48:59,7695.00001,0,29.86390649,0.192348331,567.7629382,4.690707386,2.456066411,37.33930588,6,1.420000017,1,2.840000033,37.75667191,37.33930588,37.07516098,900.6965332,860.0553589,34.45685577,39.85649109,52.19335938,60.37483597,500.4507141,1499.508179,1767.247437,99.52012634,-2.571732521,-0.75185585,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834084524,0.004690707,310.4893059,310.9066719,239.9213032,0.447746381,6.42258944,64.53558366,24.67909258,37.54798889,6.49592841,0.180147266,3.966523029,2.529405381,0.113628144,56.50383934,0.660146969,62.212281,845.859488,0.021964662
10,C25,12:51:44,7859.50001,0,34.37676937,0.170222146,771.6839327,4.261403539,2.503493093,37.34180832,6,1.420000017,1,2.840000033,37.7836113,37.34180832,37.07976151,1198.989868,1151.892456,34.48160172,39.38916016,52.15658188,59.5802002,500.4790649,1498.777588,1756.904419,99.51904297,-7.783280373,-0.716611862,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834131775,0.004261404,310.4918083,310.9336113,239.8044087,0.67050385,6.423464615,64.54508025,25.1559201,37.56270981,6.501129221,0.160596418,3.919971522,2.581157699,0.101195356,76.79724646,0.669927065,61.21413733,1135.551386,0.018531476
