PlotName,ForestPlotsCode,Subplot,PlotCensusNumber,CensusDate,TagNumber,HPOM_m,D_POM_cm,Height_m,Alive_1_Dead_0_At2015Census,Comments,Family,Genus,SpeciesName,GenusSpecies,SpeciesIDsource,Group,WoodDensity,CrownProjection_Area_m2_in2016,X_m,Y_m,GirdlingDeathDate,Time_since_Girdle,Survived,Biomass_kgPerStem,Carbon_kgCperStem
Tower,SAF-05,25,4,05/08/2015 00:00,388,1.3,10.8,6.5,1,NA,Phyllanthaceae,Aporosa,grandistipula,Aporosa grandistipula,"Collected by SAFE Carbon Team 2014, identified by Bernadus Bala Ola (Mike) 2017",other,0.525,8.226,567734.11,521308.756,,,1,20.2599306,9.663986896
Tower,SAF-05,25,4,05/08/2015 00:00,389,0,0,0,0,dead,Myristicaceae,Knema,korthalsii,Knema korthalsii,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",DEAD,0.532705882,,,,,,0,0,0
Tower,SAF-05,25,4,05/08/2015 00:00,390,1.3,11.7,12,1,NA,Dipterocarpaceae,Parashorea,malaanonan,Parashorea malaanonan,"Collected by SAFE Carbon Team 2014, identified by Bernadus Bala Ola (Mike) 2017",Dipterocarp,0.415,20.785,567737.788,521312.605,03/12/2016 00:00,304,0,34.69915098,16.55149502
Tower,SAF-05,25,4,05/08/2015 00:00,391,1.3,12.1,6,1,NA,Phyllanthaceae,Aporosa,grandistipula,Aporosa grandistipula,"Collected by SAFE Carbon Team 2014, identified by Bernadus Bala Ola (Mike) 2017",other,0.525,5.059,567738.933,521310.789,,,1,23.47464735,11.19740679
Tower,SAF-05,25,4,05/08/2015 00:00,392,1.3,12.3,6.5,1,NA,Myristicaceae,Knema,laurina,Knema laurina,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.47,7.953,567740.108,521310.327,,,1,23.52551936,11.22167273
Tower,SAF-05,25,4,05/08/2015 00:00,394,1.3,23.5,12.5,1,NA,Rubiaceae,Neolamarckia,cadamba,Neolamarckia cadamba,"SAFE Carbon Team Field ID, 2014",pioneer,0.3254,13.504,567749.377,521305.231,01/08/2016 00:00,180,0,114.3354929,54.53803013
Tower,SAF-05,25,4,05/08/2015 00:00,395,1.3,14.7,10,1,NA,Celastraceae,Lophopetalum,beccariana,Lophopetalum beccariana,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.51,22.752,567751.593,521307.337,07/02/2017 00:00,370,0,56.0948031,26.75722108
Tower,SAF-05,25,4,05/08/2015 00:00,396,1.3,12.2,9,1,NA,Celastraceae,Lophopetalum,beccariana,Lophopetalum beccariana,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",other,0.51,2.746,567750.568,521310.078,,,1,34.77363804,16.58702535
Tower,SAF-05,25,4,05/08/2015 00:00,1477,1.3,27,21,1,NA,Lythraceae,Duabanga,moluccana,Duabanga moluccana,"Collected by SAFE Carbon Team, identified by MinSheng Khoo, 2014-2015, verified by Magat bin Japar (2016)",pioneer,0.335,6.846,567741.873,521312.275,29/06/2016 00:00,147,0,261.0414135,124.5167542
NaNN,NaNN,1,,,1,,20.3,12.75177539,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,1,,,2,,13,10.52561577,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,1,,,3,,53.3,10.56460592,,NaNN,NaNN,NaNN,NaNN,Saraca decliNaNta,NaNN,NaNN,0.44,,,,,,,,
NaNN,NaNN,1,,,4,,10,7.465549943,,NaNN,NaNN,NaNN,NaNN,Ficus treubii,NaNN,NaNN,0.398846113,,,,,,,,
NaNN,NaNN,1,,,5,,11,8.107516499,,NaNN,NaNN,NaNN,NaNN,Ficus treubii,NaNN,NaNN,0.398846113,,,,,,,,
NaNN,NaNN,2,,,6,,16.5,12.42122777,,NaNN,NaNN,NaNN,NaNN,Polyalthia sp.,NaNN,NaNN,0.5421932,,,,,,,,
NaNN,NaNN,2,,,7,,88.2,23.3,,NaNN,NaNN,NaNN,NaNN,Saraca decliNaNta,NaNN,NaNN,0.44,,,,,,,,
NaNN,NaNN,2,,,8,,39.5,26.57042333,,NaNN,NaNN,NaNN,NaNN,NaNuclea officiNaNlis,NaNN,NaNN,0.64575,,,,,,,,
NaNN,NaNN,2,,,9,,11.8,8.892685868,,NaNN,NaNN,NaNN,NaNN,Planchonia brevistipitata,NaNN,NaNN,0.673333333,,,,,,,,
NaNN,NaNN,2,,,10,,13.8,7.753661331,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,2,,,11,,19.9,14.33341131,,NaNN,NaNN,NaNN,NaNN,Litsea elliptica,NaNN,NaNN,0.45,,,,,,,,
NaNN,NaNN,3,,,12,,11.8,8.554918312,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,3,,,13,,15.9,10.51470827,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,3,,,14,,12.3,8.916668087,,NaNN,NaNN,NaNN,NaNN,Trema orientalis,NaNN,NaNN,0.33,,,,,,,,
NaNN,NaNN,3,,,15,,18,12.14870108,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,3,,,16,,50.9,26.38863308,,NaNN,NaNN,NaNN,NaNN,Trema orientalis,NaNN,NaNN,0.33,,,,,,,,
NaNN,NaNN,3,,,17,,20,11.85530608,,NaNN,NaNN,NaNN,NaNN,Xanthophyllum flavescens,NaNN,NaNN,0.685956,,,,,,,,
NaNN,NaNN,4,,,18,,49.4,37.30382403,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccaNaN,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,4,,,19,,13.3,8.023024249,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,4,,,20,,17,9.908307513,,NaNN,NaNN,NaNN,NaNN,Diplodiscus paniculatus,NaNN,NaNN,0.63,,,,,,,,
NaNN,NaNN,4,,,21,,22.4,15.26373606,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.614834246,,,,,,,,
NaNN,NaNN,4,,,22,,33.2,20.35969421,,NaNN,NaNN,NaNN,NaNN,Shorea gibbosa,NaNN,NaNN,0.455,,,,,,,,
NaNN,NaNN,4,,,23,,11.5,10.49084619,,NaNN,NaNN,NaNN,NaNN,Aglaia oligophylla,NaNN,NaNN,0.667462604,,,,,,,,
NaNN,NaNN,4,,,24,,10.3,7.659956373,,NaNN,NaNN,NaNN,NaNN,Hydnocarpus borneensis,NaNN,NaNN,0.82,,,,,,,,
NaNN,NaNN,4,,,25,,11.4,6.23873563,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,4,,,26,,26.9,20.31844496,,NaNN,NaNN,NaNN,NaNN,Dipterocarpus sp.,NaNN,NaNN,0.650869096,,,,,,,,
NaNN,NaNN,4,,,27,,18.8,12,,NaNN,NaNN,NaNN,NaNN,Aglaia silvestris,NaNN,NaNN,0.67,,,,,,,,
NaNN,NaNN,4,,,28,,10,7.465549943,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,4,,,29,,10.1,7.35050201,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,4,,,30,,20.1,15.19974537,,NaNN,NaNN,NaNN,NaNN,Dipterocarpus sp.,NaNN,NaNN,0.650869096,,,,,,,,
NaNN,NaNN,4,,,31,,20.4,8.438073289,,NaNN,NaNN,NaNN,NaNN,Diplodiscus paniculatus,NaNN,NaNN,0.63,,,,,,,,
NaNN,NaNN,4,,,32,,11.2,5.468839088,,NaNN,NaNN,NaNN,NaNN,Rinorea sp.,NaNN,NaNN,0.671,,,,,,,,
NaNN,NaNN,4,,,33,,37,12.8593544,,NaNN,NaNN,NaNN,NaNN,Shorea johorensis,NaNN,NaNN,0.393333333,,,,,,,,
NaNN,NaNN,5,,,34,,22.8,22.27836801,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,5,,,35,,20.1,20.02495951,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,5,,,36,,23.1,19.11526318,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,5,,,37,,12.8,9.568932891,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,5,,,38,,10.5,1.98367246,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,5,,,39,,27.8,13.53276922,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,5,,,40,,75.3,13.98859398,,NaNN,NaNN,NaNN,NaNN,Saraca declinata,NaNN,NaNN,0.44,,,,,,,,
NaNN,NaNN,5,,,41,,10,7.587433387,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,5,,,42,,33.5,21.70565345,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,5,,,43,,16.4,15.88991507,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,5,,,44,,12,10.08553877,,NaNN,NaNN,NaNN,NaNN,Litsea grandis,NaNN,NaNN,0.433333333,,,,,,,,
NaNN,NaNN,6,,,45,,13.3,8.947310544,,NaNN,NaNN,NaNN,NaNN,Dracontomelon costatum,NaNN,NaNN,0.47,,,,,,,,
NaNN,NaNN,6,,,46,,11.3,8.296763107,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,6,,,47,,16.8,11.50883364,,NaNN,NaNN,NaNN,NaNN,Symplocos fasciculata,NaNN,NaNN,0.3,,,,,,,,
NaNN,NaNN,6,,,48,,13.5,11.91228108,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,6,,,49,,10.4,5.5,,NaNN,NaNN,NaNN,NaNN,Rinorea sp.,NaNN,NaNN,0.671,,,,,,,,
NaNN,NaNN,6,,,50,,17.9,10.46267823,,NaNN,NaNN,NaNN,NaNN,Pleiocarpidia sandakanica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,6,,,51,,18.8,8.963415443,,NaNN,NaNN,NaNN,NaNN,Diplodiscus paniculatus,NaNN,NaNN,0.63,,,,,,,,
NaNN,NaNN,6,,,52,,21.1,13.70918756,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,6,,,53,,12.2,8.855425288,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,6,,,54,,13.6,5.910795395,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,6,,,55,,12.2,5.197273864,,NaNN,NaNN,NaNN,NaNN,Aglaia sp.,NaNN,NaNN,0.671684211,,,,,,,,
NaNN,NaNN,6,,,56,,29.6,13.81887131,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,6,,,57,,29,21.21259549,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,6,,,58,,15.2,9.521726566,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,6,,,59,,35.7,10.56484701,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,6,,,60,,20.2,13.26946897,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,6,,,61,,28.5,21.55034509,,NaNN,NaNN,NaNN,NaNN,Dryobalanops lanceolata,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,6,,,62,,17.2,14.20591403,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,6,,,63,,15.7,15.06368675,,NaNN,NaNN,NaNN,NaNN,Crudia subsimplicifolia,NaNN,NaNN,0.76009875,,,,,,,,
NaNN,NaNN,7,,,64,,17.6,9.739709915,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,7,,,65,,35.8,25.51505975,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,7,,,66,,13.2,14.74968313,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,7,,,67,,30.1,20.39536614,,NaNN,NaNN,NaNN,NaNN,Shorea johorensis,NaNN,NaNN,0.393333333,,,,,,,,
NaNN,NaNN,7,,,68,,10.7,7.398503005,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,7,,,69,,36.1,22.95034022,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,7,,,70,,15.1,14.35077311,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,7,,,71,,19.1,8.086238095,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,7,,,72,,11.8,7.39380606,,NaNN,NaNN,NaNN,NaNN,Knema latericia,NaNN,NaNN,0.532705882,,,,,,,,
NaNN,NaNN,7,,,74,,22,17.38390733,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,7,,,75,,10.3,7.476837755,,NaNN,NaNN,NaNN,NaNN,Sterculia cuspidata,NaNN,NaNN,0.364817048,,,,,,,,
NaNN,NaNN,7,,,76,,19,14.09383243,,NaNN,NaNN,NaNN,NaNN,Vatica umbonata,NaNN,NaNN,0.79,,,,,,,,
NaNN,NaNN,7,,,77,,21.7,14.61873245,,NaNN,NaNN,NaNN,NaNN,Diospyros curranii,NaNN,NaNN,0.66,,,,,,,,
NaNN,NaNN,8,,,78,,13.7,5.928613726,,NaNN,NaNN,NaNN,NaNN,Aglaia silvestris,NaNN,NaNN,0.67,,,,,,,,
NaNN,NaNN,8,,,79,,26.2,21.89165979,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccana,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,8,,,80,,10.5,7.602495639,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.614834246,,,,,,,,
NaNN,NaNN,8,,,81,,12.2,7.298899764,,NaNN,NaNN,NaNN,NaNN,Litsea angulata,NaNN,NaNN,0.36,,,,,,,,
NaNN,NaNN,8,,,82,,10.2,7.823343913,,NaNN,NaNN,NaNN,NaNN,Nephelium rambutan,NaNN,NaNN,0.72,,,,,,,,
NaNN,NaNN,8,,,83,,35.7,26.15107888,,NaNN,NaNN,NaNN,NaNN,Dipterocarpus caudiferus,NaNN,NaNN,0.650869096,,,,,,,,
NaNN,NaNN,8,,,84,,11,4.578992007,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,8,,,85,,15.6,5.792761231,,NaNN,NaNN,NaNN,NaNN,Mallotus leucodermis,NaNN,NaNN,0.467954212,,,,,,,,
NaNN,NaNN,8,,,86,,20,10.53984172,,NaNN,NaNN,NaNN,NaNN,Diospyros macrophylla,NaNN,NaNN,0.48,,,,,,,,
NaNN,NaNN,8,,,87,,19.3,12.81897487,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,8,,,88,,18.8,5.811999418,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,8,,,89,,11,8.107516499,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,9,,,90,,18.8,15.78623962,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,9,,,92,,11.6,5.380474378,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,9,,,93,,23.6,7.314072898,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccana,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,9,,,94,,31.7,21.2725708,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,9,,,96,,12.1,13.88196196,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,97,,12.6,9.434480875,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,98,,10,9.149461539,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,99,,32,20.55841329,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,9,,,100,,13.7,13.72952396,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,101,,25,13.68038687,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,9,,,102,,16,6.924080365,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,9,,,103,,15.8,10.95960424,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,104,,10.2,7.595328469,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,9,,,105,,25,6.256319904,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,106,,11,9.247045243,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,9,,,107,,16.9,11.56294836,,NaNN,NaNN,NaNN,NaNN,Nephelium rambutan,NaNN,NaNN,0.72,,,,,,,,
NaNN,NaNN,9,,,108,,10.6,9.362405858,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,10,,,109,,11.6,8.48448864,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,10,,,110,,13,7.870834623,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,10,,,111,,14.4,9.592011674,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccana,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,10,,,112,,25.5,15.7121333,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccana,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,10,,,113,,15.2,11.78783472,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,10,,,114,,11.4,7.845553414,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,10,,,115,,10,7.465549943,,NaNN,NaNN,NaNN,NaNN,Duabanga moluccana,NaNN,NaNN,0.335,,,,,,,,
NaNN,NaNN,10,,,116,,15.7,12.20380654,,NaNN,NaNN,NaNN,NaNN,Pterospermum javanicum,NaNN,NaNN,0.4,,,,,,,,
NaNN,NaNN,10,,,117,,12,11.77446306,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,10,,,118,,14.6,10.28072651,,NaNN,NaNN,NaNN,NaNN,Syzygium sp.,NaNN,NaNN,0.614444444,,,,,,,,
NaNN,NaNN,10,,,119,,22,14.1383884,,NaNN,NaNN,NaNN,NaNN,Pterospermum elongatum,NaNN,NaNN,0.516093773,,,,,,,,
NaNN,NaNN,10,,,120,,12.1,9.361172964,,NaNN,NaNN,NaNN,NaNN,Polyalthia sp.,NaNN,NaNN,0.5421932,,,,,,,,
NaNN,NaNN,10,,,121,,30.2,16.81454281,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,11,,,122,,14.2,5.213015397,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,11,,,123,,13.4,9.579577083,,NaNN,NaNN,NaNN,NaNN,Endospermum peltatum,NaNN,NaNN,0.3,,,,,,,,
NaNN,NaNN,11,,,124,,14.4,10.16543436,,NaNN,NaNN,NaNN,NaNN,Shorea fallax,NaNN,NaNN,0.5,,,,,,,,
NaNN,NaNN,11,,,125,,35.5,19.57423861,,NaNN,NaNN,NaNN,NaNN,Shorea johorensis,NaNN,NaNN,0.393333333,,,,,,,,
NaNN,NaNN,12,,,126,,14.9,6.962065888,,NaNN,NaNN,NaNN,NaNN,Shorea fallax,NaNN,NaNN,0.5,,,,,,,,
NaNN,NaNN,12,,,127,,22,13.4250251,,NaNN,NaNN,NaNN,NaNN,Mallotus korthalsii,NaNN,NaNN,0.467715143,,,,,,,,
NaNN,NaNN,12,,,128,,15,9.315937452,,NaNN,NaNN,NaNN,NaNN,Artocarpus kemando,NaNN,NaNN,0.4475,,,,,,,,
NaNN,NaNN,12,,,129,,10.3,7.659956373,,NaNN,NaNN,NaNN,NaNN,Drypetes eriocarpa,NaNN,NaNN,0.676353235,,,,,,,,
NaNN,NaNN,12,,,130,,10.8,7.98050097,,NaNN,NaNN,NaNN,NaNN,Diplodiscus parviflorus,NaNN,NaNN,0.63,,,,,,,,
NaNN,NaNN,12,,,131,,13.5,8.891046654,,NaNN,NaNN,NaNN,NaNN,Dipterocarpus caudiferus,NaNN,NaNN,0.650869096,,,,,,,,
NaNN,NaNN,12,,,132,,16,7.553897579,,NaNN,NaNN,NaNN,NaNN,Hydnocarpus polypetalus,NaNN,NaNN,0.56,,,,,,,,
NaNN,NaNN,12,,,133,,12.6,10.41275853,,NaNN,NaNN,NaNN,NaNN,Microcos triflora,NaNN,NaNN,0.494511167,,,,,,,,
NaNN,NaNN,12,,,134,,28.1,14.03346671,,NaNN,NaNN,NaNN,NaNN,Pleiocarpidia sandakanica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,135,,17.7,10.81078947,,NaNN,NaNN,NaNN,NaNN,Pleiocarpidia sandakanica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,136,,22,12.12167118,,NaNN,NaNN,NaNN,NaNN,Aporosa benthamiana,NaNN,NaNN,0.525,,,,,,,,
NaNN,NaNN,12,,,137,,12.5,9.614855109,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,138,,13.3,7.383571293,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,12,,,140,,21.1,11.16058792,,NaNN,NaNN,NaNN,NaNN,Pleiocarpidia sandakanica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,141,,28.7,17.02691456,,NaNN,NaNN,NaNN,NaNN,Parashorea malaanonan,NaNN,NaNN,0.415,,,,,,,,
NaNN,NaNN,12,,,142,,11,6.868898039,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,143,,13.4,11.48398191,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,12,,,144,,26.7,13.1945467,,NaNN,NaNN,NaNN,NaNN,Nephelium rambutan,NaNN,NaNN,0.72,,,,,,,,
NaNN,NaNN,13,,,145,,23,10.68838668,,NaNN,NaNN,NaNN,NaNN,Canarium odontophyllum,NaNN,NaNN,0.5,,,,,,,,
NaNN,NaNN,13,,,146,,26.1,11.72450757,,NaNN,NaNN,NaNN,NaNN,Dendrocnide elliptica,NaNN,NaNN,0.62,,,,,,,,
NaNN,NaNN,13,,,147,,23.1,9.658653109,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,13,,,148,,20.3,16.16471387,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,149,,21.4,13.8534106,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,150,,17.5,8.478751269,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,151,,16.5,12.31521701,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,152,,13.2,11.63955457,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,153,,11.6,8.48448864,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,13,,,154,,11,10.8664344,,NaNN,NaNN,NaNN,NaNN,Macaranga pearsonii,NaNN,NaNN,0.381,,,,,,,,
NaNN,NaNN,13,,,155,,15.4,10.73574216,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
NaNN,NaNN,13,,,156,,20.2,16.99948655,,NaNN,NaNN,NaNN,NaNN,Neolamarckia cadamba,NaNN,NaNN,0.3254,,,,,,,,
NaNN,NaNN,13,,,157,,12.9,9.280685348,,NaNN,NaNN,NaNN,NaNN,NaN,NaNN,NaNN,0.499120331,,,,,,,,
