ID,Year,Fertilisation,Season,Site,Plot,Tree,Rep,Family,Genus,Species,Photosynthesis,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,Asat,Cond,SLA,C,N,P,K,Ca,Mg,Mn,Phenol_Perc,Phenol,Tannin_Perc,Tannin,CII,Height,Diameter10cm,Diameter50cm,LAI,Herbivory
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(mg g-1),(%),(mg g-1),(/),(cm),(mm),(mm),(m² m-2),(%)
2016_dry_PAR-S4_IH10_NA,2016,C,dry,PAR,S4,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.40867615,1.603609085,0.051724138,0.840424877,0.562407635,0.328432882,NA,4.03896144,40.3896144,0.241136081,2.411360806,1,86.5,12.97,9.92,NA,NA
2016_dry_PAR-S4_LP1_NA,2016,C,dry,PAR,S4,LP1,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.07762146,0.915019751,0.081908832,1.212155745,0.089734093,0.132844255,NA,7.068264643,70.68264643,0.016931844,0.169318441,1,230.7,18.75,12.64,NA,NA
2016_dry_PAR-S4_LP2_NA,2016,C,dry,PAR,S4,LP2,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.36879349,0.771441162,0.035880708,0.303494874,0.359520037,0.254878844,NA,7.355163383,73.55163383,0.243174701,2.431747009,1,182.3,17.17,11.73,NA,NA
2016_dry_PAR-S4_LP3_NA,2016,C,dry,PAR,S4,LP3,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.23227692,0.730882645,0.034660767,0.548574238,0.307782694,0.290545723,NA,9.268325479,92.68325479,0.129083223,1.29083223,1,92,12.18,8.57,NA,NA
2016_dry_PAR-S4_LP4_NA,2016,C,dry,PAR,S4,LP4,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.69139862,0.752082229,0.044535519,0.778579235,0.202338798,0.213754098,NA,5.025008364,50.25008364,0.108609853,1.086098525,1,160.9,14,10.62,NA,NA
2016_dry_PAR-S4_LP5_NA,2016,C,dry,PAR,S4,LP5,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0262146,0.68582809,0.033418205,0.321674093,0.339925207,0.291440165,NA,6.564271672,65.64271672,0.415282147,4.152821472,1,199,17.01,14.49,NA,NA
2016_dry_PAR-S4_LP6_NA,2016,C,dry,PAR,S4,LP6,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5247612,0.715284824,0.039630119,0.932967305,0.312508256,0.21057216,NA,5.320897834,53.20897834,0.100185903,1.00185903,1,105.9,13.19,9.69,NA,NA
2016_dry_PAR-S4_LP7_NA,2016,C,dry,PAR,S4,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.90046692,0.7148031,0.058185053,1.307455516,0.158743772,0.16869395,NA,5.029251353,50.29251353,0.054413384,0.544133842,1,73.5,8.69,4.42,NA,NA
2016_dry_PAR-S4_LP8_NA,2016,C,dry,PAR,S4,LP8,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.68919373,0.678526103,0.033892128,0.773965015,0.372607872,0.282712828,NA,2.866206966,28.66206966,0.106786708,1.067867076,1,137.5,13.27,10.67,NA,NA
2016_dry_PAR-S4_LP9_NA,2016,C,dry,PAR,S4,LP9,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.84972763,0.660793364,0.033523428,0.44472873,0.255254316,0.20376233,NA,4.380417115,43.80417115,0.068278165,0.682781654,1,92,14.06,7.45,NA,NA
2016_dry_PAR-S4_LP10_NA,2016,C,dry,PAR,S4,LP10,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.84693527,0.771375358,0.037607012,0.185589075,0.260760294,0.231524664,NA,5.074449084,50.74449084,0.071657106,0.716571055,1,173.3,22.78,15.28,NA,NA
2016_dry_PAR-S4_OX1_NA,2016,C,dry,PAR,S4,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.07695389,0.728825986,0.037523162,1.3501853,0.410188388,0.436769611,NA,-0.959159853,-9.591598532,-0.01811761,-0.181176098,1,158.5,11.64,9.11,NA,NA
2016_dry_PAR-S4_OX2_NA,2016,C,dry,PAR,S4,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.84806442,0.699990153,0.044277108,1.539578313,0.383385542,0.354099398,NA,-1.144136715,-11.44136715,0.004715597,0.047155968,1,107.6,11.76,8.01,NA,NA
2016_dry_PAR-S4_OX3_NA,2016,C,dry,PAR,S4,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.58559799,0.727253795,0.043342444,0.967766497,0.723074971,0.306308083,NA,-0.948973182,-9.489731818,0.030830518,0.308305176,1,179,15,11.22,NA,NA
2016_dry_PAR-S4_OX4_NA,2016,C,dry,PAR,S4,OX4,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.68813705,0.843478382,0.046581608,1.687265286,0.461143476,0.380936447,NA,-0.890394375,-8.903943754,0.012888528,0.128885279,1,107,8.46,6.37,NA,NA
2016_dry_PAR-S4_OX5_NA,2016,C,dry,PAR,S4,OX5,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.59772491,0.707711935,0.037738854,0.472261146,0.751461783,0.443522293,NA,-0.784104632,-7.841046325,0.001427434,0.01427434,1,143.4,13.71,12.32,NA,NA
2016_dry_PAR-S4_OX6_NA,2016,C,dry,PAR,S4,OX6,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.44000244,0.736710191,0.050549713,1.418833652,0.499065488,0.358128585,NA,-0.916913579,-9.169135791,0.003899393,0.038993934,1,101.2,11.6,7.16,NA,NA
2016_dry_PAR-S4_OX7_NA,2016,C,dry,PAR,S4,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.72643661,0.699234903,0.041442049,1.135512129,0.56428403,0.426534704,NA,-1.071478983,-10.71478983,-0.002054646,-0.020546463,1,132.2,11.63,6.27,NA,NA
2016_dry_PAR-S4_OX8_NA,2016,C,dry,PAR,S4,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1098671,0.775431097,0.044655667,1.444368723,0.667715208,0.38007891,NA,-1.005435964,-10.05435964,0.022058395,0.220583948,1,184.4,10.04,9.34,NA,NA
2016_dry_PAR-S4_OX9_NA,2016,C,dry,PAR,S4,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.97052383,0.702552497,0.045242766,1.17984306,0.44546101,0.490659637,NA,-1.371446433,-13.71446433,-0.001185965,-0.011859645,1,140.8,11.83,10.36,NA,NA
2016_dry_PAR-S4_OX10_NA,2016,C,dry,PAR,S4,OX10,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.37164688,0.773755491,0.041533546,1.040974441,0.6789377,0.612196486,NA,-0.252822691,-2.528226913,-0.005748354,-0.057483537,1,161.2,11.88,10.4,NA,NA
2016_dry_PAR-T1_AL1_NA,2016,N,dry,PAR,T1,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.56317902,0.519781649,0.03277087,0.289742451,0.179288632,0.235484014,NA,4.653842086,46.53842086,0.954747512,9.547475123,1,NA,NA,NA,NA,NA
2016_dry_PAR-T1_AL2_Asat,2016,N,dry,PAR,T1,AL2,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.035326795,0.083278468,93.53736452,43.86977768,0.483264863,0.027029144,0.172210906,0.216710279,0.258339862,NA,3.003364161,30.03364161,0.09254729,0.925472903,1,116.5,13.86,10.7,6.91,5.9375
2016_dry_PAR-T1_AL3_Asat,2016,N,dry,PAR,T1,AL3,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.535420568,0.098469281,118.856072,45.17348862,0.48431924,0.027366864,0.152613412,0.176264793,0.283814103,NA,2.872273973,28.72273973,0.147476126,1.474761262,1,83.8,8.77,6.25,7.21,7.954545455
2016_dry_PAR-T1_AL4_Asat,2016,N,dry,PAR,T1,AL4,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.594742567,0.10330406,102.9064386,44.32814026,0.511393547,0.032445477,0.244413657,0.223667322,0.25743207,NA,2.625855439,26.25855439,0.143677843,1.436778427,1,88.7,10.84,7.31,7.2,11.25
2016_dry_PAR-T1_AL5_NA,2016,N,dry,PAR,T1,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.45053482,0.489000648,0.03602719,0.228058912,0.322121601,0.251997734,NA,-1.013206838,-10.13206838,0.750535728,7.505357284,1,65.1,5.72,2.61,NA,NA
2016_dry_PAR-T1_AL6_NA,2016,N,dry,PAR,T1,AL6,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66022873,0.420015156,0.025409531,0.127047655,0.386624162,0.201419397,NA,2.825903386,28.25903386,0.566805868,5.668058682,1,95.2,17.56,5.77,NA,NA
2016_dry_PAR-T1_AL7_NA,2016,N,dry,PAR,T1,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.73661804,0.51589489,0.03058104,0.176630989,0.162724261,0.217367482,NA,5.973042324,59.73042324,1.240876018,12.40876018,1,115.8,10.16,7.49,NA,NA
2016_dry_PAR-T1_AL8_Asat,2016,N,dry,PAR,T1,AL8,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.772160525,0.116722554,132.3646907,44.40161133,0.527307272,0.027620397,0.234454674,0.193530453,0.274840652,NA,2.092348565,20.92348565,0.136158646,1.36158646,1,85.2,8.26,6.01,8.74,14.25
2016_dry_PAR-T1_AL9_NA,2016,N,dry,PAR,T1,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.38296127,0.459639698,0.027777778,0.188547359,0.266764572,0.25504326,NA,2.293899415,22.93899415,0.630333269,6.303332691,1,339,18.38,15.15,NA,NA
2016_dry_PAR-T1_AL10_Asat,2016,N,dry,PAR,T1,AL10,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.499295264,0.088563111,100.3243607,45.10928726,0.499468267,0.03125,0.386331107,0.200484256,0.237869752,NA,4.858545852,48.58545852,0.386077584,3.860775842,1,NA,NA,NA,6.22,11.25
2016_dry_PAR-T1_BO1_A-Ci,2016,N,dry,PAR,T1,BO1,1,Fabaceae,Bocoa,prouacensis,A-Ci,20.066,47.974,0.921,NA,NA,NA,4.617158987,0.095109996,129.4033613,49.50911713,0.75124228,0.039800389,0.521969328,0.093377556,0.16272517,NA,-0.398293707,-3.98293707,-0.006336219,-0.063362192,1,190.2,15.2,12.86,6.97,6.805555556
2016_dry_PAR-T1_BO2_A-Ci,2016,N,dry,PAR,T1,BO2,1,Fabaceae,Bocoa,prouacensis,A-Ci,15.246,28.933,0.603,15.659,35.522,2.274,2.70992531,0.046085822,134.2944162,50.82866669,0.838035464,0.035035438,0.213474549,0.086605187,0.176300741,NA,0.156819273,1.568192734,-0.024192859,-0.241928585,1,77.3,6.37,3.37,6.84,10.625
2016_dry_PAR-T1_BO3_A-Ci,2016,N,dry,PAR,T1,BO3,1,Fabaceae,Bocoa,prouacensis,A-Ci,14.217,30.749,1.038,NA,NA,NA,2.840410663,0.054445217,124.0023041,49.97340012,0.850081742,0.0346651,0.384988249,0.130649236,0.208269683,NA,-0.783365136,-7.833651358,0.002755925,0.027559247,1,136,16.75,15.52,7.23,11.16071429
2016_dry_PAR-T1_BO4_NA,2016,N,dry,PAR,T1,BO4,1,Fabaceae,Bocoa,prouacensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.57699585,0.763960123,0.036993402,0.499175306,0.129036287,0.22244345,NA,-0.247247542,-2.472475415,0.016824901,0.168249015,1,132.8,11.6,10.5,NA,NA
2016_dry_PAR-T1_BO5_A-Ci,2016,N,dry,PAR,T1,BO5,1,Fabaceae,Bocoa,prouacensis,A-Ci,17.133,32.902,0.946,17.872,39.216,2.55,3.433507465,0.059556724,143.9259259,49.44288635,0.708825648,0.04218107,0.613683128,0.067259945,0.129646776,NA,-0.139174693,-1.391746934,-0.00287877,-0.028787696,1,259.6,20.35,18.33,5.7,6
2016_dry_PAR-T1_BO7_NA,2016,N,dry,PAR,T1,BO7,1,Fabaceae,Bocoa,prouacensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.20893097,0.581194818,0.033240997,0.129722992,0.20382133,0.261544321,NA,0.135035354,1.350353542,-0.005244045,-0.052440448,1,116.8,12.72,7.51,NA,NA
2016_dry_PAR-T1_BO8_NA,2016,N,dry,PAR,T1,BO8,1,Fabaceae,Bocoa,prouacensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.67867279,0.77773577,0.03343949,0.445813039,0.154841701,0.144871675,NA,0.119862843,1.198628425,-0.006058627,-0.060586266,1,125.2,13.18,9.26,NA,NA
2016_dry_PAR-T1_BO9_NA,2016,N,dry,PAR,T1,BO9,1,Fabaceae,Bocoa,prouacensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.34557724,0.68083024,0.036842105,0.394243421,0.129088816,0.259786184,NA,-0.22438906,-2.243890595,-0.020232492,-0.202324915,1,103.5,11.62,7.4,NA,NA
2016_dry_PAR-T1_IH1_Asat,2016,N,dry,PAR,T1,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.680370572,0.124477359,113.0723404,50.23711777,0.593178809,0.046993538,0.384061534,0.599879882,0.357224642,NA,8.241028451,82.41028451,0.641145581,6.411455813,1,141.6,27.1,13.64,6.77,19.6875
2016_dry_PAR-T1_IH3_Asat,2016,N,dry,PAR,T1,IH3,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.16939799,0.082881288,122.3364486,50.40858078,0.609775901,0.048042705,0.29519573,0.839833185,0.485731762,NA,7.327402895,73.27402895,0.87234336,8.723433603,1,69.6,10.69,5.68,7.54,19.55128205
2016_dry_PAR-T1_IS1_NA,2016,N,dry,PAR,T1,IS1,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.01923752,0.520264208,0.033995523,0.22113878,0.586582261,0.401545887,NA,6.182512019,61.82512019,0.830162383,8.301623834,1,158,15,13.03,NA,NA
2016_dry_PAR-T1_IS2_NA,2016,N,dry,PAR,T1,IS2,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.97859955,0.499747336,0.032014388,0.311330935,0.556701439,0.498615108,NA,9.203810343,92.03810343,1.384804173,13.84804173,1,109.8,NA,7.95,NA,NA
2016_dry_PAR-T1_IS3_Asat,2016,N,dry,PAR,T1,IS3,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,2.237818713,0.04690237,155.6647059,49.34406281,0.580309212,0.034963437,0.146023766,0.589051645,0.534426417,NA,4.295441635,42.95441635,3.074827033,30.74827033,1,80.3,19.55,5.44,6.88,12.92553191
2016_dry_PAR-T1_IS4_NA,2016,N,dry,PAR,T1,IS4,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.87874985,0.567462623,0.035714286,0.094297719,0.551809724,0.359888956,NA,6.478483803,64.78483803,1.617186698,16.17186698,1,113.4,14.14,13.41,NA,NA
2016_dry_PAR-T1_IS5_Asat,2016,N,dry,PAR,T1,IS5,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,3.010075997,0.064718374,184.206422,49.37891769,0.619216919,0.042728636,0.382589955,0.355282984,0.454188531,NA,4.377451083,43.77451083,0.591238602,5.912386023,1,87.2,18.31,6.81,7.15,16.11111111
2016_dry_PAR-T1_IS6_NA,2016,N,dry,PAR,T1,IS6,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0771904,0.543840349,0.034793814,0.222680412,0.516311211,0.46976482,NA,7.605106334,76.05106334,2.260331741,22.60331741,1,142.1,11.22,11.99,NA,NA
2016_dry_PAR-T1_IS7_Asat,2016,N,dry,PAR,T1,IS7,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,4.981500641,0.129417048,130.6434109,49.38418961,0.455850393,0.03626071,0.251438188,0.37125,0.525619645,NA,7.265139739,72.65139739,1.263615651,12.63615651,1,120.9,14.04,9,6.58,5.833333333
2016_dry_PAR-T1_IS8_Asat,2016,N,dry,PAR,T1,IS8,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,3.210115918,0.065332804,133.1621622,49.12715912,0.58137542,0.038156797,0.293994996,0.54866347,0.577412427,NA,3.07079805,30.7079805,1.010038091,10.10038091,1,127.6,9.29,7.2,7,15.53571429
2016_dry_PAR-T1_IS9_Asat,2016,N,dry,PAR,T1,IS9,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,2.842331428,0.039242547,149.2114286,49.71799088,0.560836911,0.039508929,0.105401786,0.431805804,0.425859375,NA,5.377152348,53.77152348,0.93204824,9.320482396,1,119.2,10.63,9.58,7.03,22.27272727
2016_dry_PAR-T1_IS10_NA,2016,N,dry,PAR,T1,IS10,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.68120575,0.546785235,0.035346097,0.302512887,0.419908873,0.505104013,NA,7.338942469,73.38942469,1.950744847,19.50744847,1,129.7,12.19,8.95,NA,NA
2016_dry_PAR-T1_OX1_NA,2016,N,dry,PAR,T1,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.04701233,0.654622555,0.038709677,0.870514113,0.344041331,0.512948589,NA,-0.247075961,-2.47075961,0.021574241,0.215742406,1,163,15.41,11.28,NA,NA
2016_dry_PAR-T1_OX2_A-Ci,2016,N,dry,PAR,T1,OX2,1,Annonaceae,Oxandra,asbeckii,A-Ci,12.394,29.094,1.29,12.543,31.085,2.322,2.466565943,0.052925961,143.6081081,47.79065704,0.649989247,0.041448517,1.066972077,0.400274869,0.405562827,NA,-0.409272879,-4.092728788,0.028556356,0.285563562,1,153,13.23,9.7,6.25,3.95
2016_dry_PAR-T1_OX3_A-Ci,2016,N,dry,PAR,T1,OX3,1,Annonaceae,Oxandra,asbeckii,A-Ci,12.714,28.12,1.001,12.593,28.823,2.258,2.002133302,0.042310839,154.4552846,45.57051086,0.698797882,0.038206826,0.531915436,0.87078324,0.445487774,NA,-0.382462006,-3.824620056,0.005389376,0.053893761,1,141.9,11.84,7.13,7.05,5.053191489
2016_dry_PAR-T1_OX4_NA,2016,N,dry,PAR,T1,OX4,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.13137436,0.706864476,0.039693593,0.888405292,0.602587047,0.443297354,NA,-0.598919514,-5.989195137,0.023747063,0.237470627,1,136,13.97,10.63,NA,NA
2016_dry_PAR-T1_OX5_A-Ci,2016,N,dry,PAR,T1,OX5,1,Annonaceae,Oxandra,asbeckii,A-Ci,9.511,23.861,0.78,9.406,23.771,NA,1.576629516,0.03054432,168.2745098,46.50712585,0.730479002,0.042871901,0.912448347,0.458279959,0.446100207,NA,-0.018282031,-0.18282031,0.050890831,0.508908306,1,81,8.45,4.12,7.59,2.938596491
2016_dry_PAR-T1_OX6_NA,2016,N,dry,PAR,T1,OX6,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.66493988,0.739359498,0.041970803,1.157116788,0.327529197,0.378521898,NA,-0.354751323,-3.547513229,0.033591533,0.335915326,1,136.9,9.55,8.21,NA,NA
2016_dry_PAR-T1_OX7_A-Ci,2016,N,dry,PAR,T1,OX7,1,Annonaceae,Oxandra,asbeckii,A-Ci,11.95,28.033,1.093,12.105,28.896,2.276,2.560015764,0.05068766,147.2709677,46.98823929,0.737803936,0.045676005,0.99862972,0.676196711,0.335003045,NA,-0.49230273,-4.923027296,0.028119787,0.281197869,1,206.1,12.46,9.61,6.85,5.786516854
2016_dry_PAR-T1_OX8_A-Ci,2016,N,dry,PAR,T1,OX8,1,Annonaceae,Oxandra,asbeckii,A-Ci,12.794,26.466,1.187,13.048,27.261,2.158,1.676644101,0.027600791,174.7384615,46.1202507,0.690215886,0.040231299,1.327079232,0.655375246,0.357338829,NA,-0.197139578,-1.971395781,0.01495566,0.1495566,1,103.5,10.08,7.8,8.02,7.169117647
2016_dry_PAR-T1_OX9_NA,2016,N,dry,PAR,T1,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.71266937,0.689287603,0.045849421,1.476592664,0.430854247,0.468315637,NA,-0.12464082,-1.246408199,0.042862438,0.42862438,1,144.4,12.76,8.02,NA,NA
2016_dry_PAR-T1_OX10_NA,2016,N,dry,PAR,T1,OX10,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.60427475,0.668249071,0.040629575,1.287243777,0.606495242,0.46864019,NA,0.211962965,2.119629648,0.010480714,0.10480714,1,139.8,9.56,8.37,NA,NA
2016_dry_PAR-T2_AL1_NA,2016,NP,dry,PAR,T2,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.25153732,0.446749151,0.031616862,0.139470384,0.297574707,0.191213981,NA,3.345862093,33.45862093,1.879372992,18.79372992,1,174.4,11.53,11.55,NA,NA
2016_dry_PAR-T2_AL2_Asat,2016,NP,dry,PAR,T2,AL2,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.170830215,0.124443294,142.5101266,45.78639221,0.550057888,0.036468566,0.534095039,0.331989194,0.250888998,NA,4.543513794,45.43513794,0.982691609,9.82691609,1,83,6.42,4.51,6.67,29.64285714
2016_dry_PAR-T2_AL3_NA,2016,NP,dry,PAR,T2,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5026474,0.542610586,0.035778336,0.268980452,0.293984935,0.268090029,NA,3.502851293,35.02851293,1.460267891,14.60267891,1,57.8,6.57,2.51,NA,NA
2016_dry_PAR-T2_AL4_Asat,2016,NP,dry,PAR,T2,AL4,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.971216756,0.080216562,114.3266932,49.75912857,0.547270656,0.034254808,0.260453726,0.34640625,0.247079327,NA,4.117592811,41.17592811,0.727917879,7.279178789,1,134.3,8.63,6.66,7.28,13.125
2016_dry_PAR-T2_AL5_NA,2016,NP,dry,PAR,T2,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.22175598,0.446531206,0.040272887,0.559822843,0.133838028,0.191949824,NA,4.779805047,47.79805047,1.347781432,13.47781432,1,224,13.31,11.4,NA,NA
2016_dry_PAR-T2_AL7_NA,2016,NP,dry,PAR,T2,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.04912186,0.55711937,0.03811149,0.317943686,0.396143345,0.217428896,NA,2.445769633,24.45769633,1.413585909,14.13585909,1,185.3,10.56,8.26,NA,NA
2016_dry_PAR-T2_AL8_Asat,2016,NP,dry,PAR,T2,AL8,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.209497874,0.144068306,118.5014138,45.7343483,0.536372066,0.034090909,0.265010331,0.170606061,0.243140496,NA,3.550514907,35.50514907,1.262566552,12.62566552,1,79.5,6.34,3.33,6,25.27777778
2016_dry_PAR-T2_AL9_Asat,2016,NP,dry,PAR,T2,AL9,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.030006584,0.155181289,98.83049242,46.44298172,0.402257919,0.025769746,0.255083668,0.265475234,0.171981258,NA,2.371837383,23.71837383,1.583067881,15.83067881,1,188.4,13.65,10.63,6.28,13.83928571
2016_dry_PAR-T2_AL10_Asat,2016,NP,dry,PAR,T2,AL10,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.137920819,0.071764954,174.9829352,42.45957184,0.552981496,0.044876204,0.526593879,0.648817056,0.275281981,NA,0.651624136,6.516241364,0.003815633,0.038156333,1,81.3,12.11,4.09,5.88,32.79411765
2016_dry_PAR-T2_BO1_Asat,2016,NP,dry,PAR,T2,BO1,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,4.498141092,0.056090088,156.7229255,48.98621368,0.766148448,0.047268908,0.737363445,0.043498854,0.13065699,NA,0.003843625,0.038436252,-0.010085233,-0.100852334,1,165,13.3,11.5,5.91,9.21875
2016_dry_PAR-T2_BO2_Asat,2016,NP,dry,PAR,T2,BO2,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,4.990511504,0.104942403,159.8484043,49.12963486,0.927940428,0.049792531,0.576379668,0.077538036,0.122330567,NA,-0.396613773,-3.966137734,-0.021051651,-0.210516509,1,209,11.29,9.4,5.43,5.416666667
2016_dry_PAR-T2_BO3_Asat,2016,NP,dry,PAR,T2,BO3,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,3.219542011,0.076989635,128.7648115,49.57043457,0.724809289,0.038262668,0.556848501,0.373536711,0.217885212,NA,-0.082982022,-0.829820222,-0.003702522,-0.037025222,1,102,7.91,6.68,6.3,7.045454545
2016_dry_PAR-T2_IH1_NA,2016,NP,dry,PAR,T2,IH1,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.09839249,0.715291679,0.108758701,1.479070476,0.40325116,0.241696636,NA,5.519807259,55.19807259,1.000802058,10.00802058,1,99.5,9.38,6.07,NA,NA
2016_dry_PAR-T2_IH2_NA,2016,NP,dry,PAR,T2,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.60599136,0.606390715,0.047588126,0.631694805,0.655057514,0.241552876,NA,10.57808972,105.7808972,1.688770805,16.88770805,1,96.5,11.82,8.2,NA,NA
