ID,Year,Fertilisation,Season,Site,Plot,Tree,Branch,Rep,Family,Genus,Species,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,CCI,SLA,C,N,P,K,Ca,Mg,Mn,S,Na,V,Sr,As,Cd,Cr,Cu,Fe,Pb,Zn,Mo,CII,Height,Remark_Height/CII
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(/),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(%),(/),(m),(/)
2019_wet_NOU-S2_65D1,2019,NP,wet,NOU,S2,65,D,1,Malvaceae,Sterculia,speciosa,37.361,85.517,0.937,37.089,91.349,5.155,14.1,72.44525547,48.73530579,1.234570146,0.098493304,1.396614812,0.246240346,0.170036319,0.011033816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29,
2019_wet_NOU-S2_65T3,2019,NP,wet,NOU,S2,65,T,3,Malvaceae,Sterculia,speciosa,41.891,93.564,1.375,NA,NA,NA,13.73333333,64.39373164,49.71911621,1.27535367,0.087006347,1.062188144,0.290712401,0.149017888,0.011250203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,33,
2019_wet_NOU-S2_65T2,2019,NP,wet,NOU,S2,65,T,2,Malvaceae,Sterculia,speciosa,46.296,109.046,1.375,NA,NA,NA,16,57.32245337,51.02767181,1.295439601,0.083530106,0.976146085,0.411365611,0.158739292,0.01471018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,33,
2019_wet_NOU-S2_65T1,2019,NP,wet,NOU,S2,65,T,1,Malvaceae,Sterculia,speciosa,41.057,104.878,1.375,NA,NA,NA,15,61.27979081,49.47290039,1.176781535,0.089049443,0.988705217,0.411894772,0.147901547,0.014091455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,33,
2019_wet_NOU-S2_59D2,2019,NP,wet,NOU,S2,59,D,2,Malvaceae,Sterculia,speciosa,23.18,64.468,0.469,NA,NA,NA,44.23333333,79.74273959,46.54206848,1.249217749,0.077548807,0.592041597,1.305466123,0.246648366,0.0610704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25,
2019_wet_NOU-S2_59T1,2019,NP,wet,NOU,S2,59,T,1,Malvaceae,Sterculia,speciosa,17.872,40.78,0.834,17.529,41.93,3.459,25.83333333,99.10147059,48.2199173,1.34766686,0.081374322,0.961502824,1.04505659,0.289578402,0.033580446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,
2019_wet_NOU-S2_59T3,2019,NP,wet,NOU,S2,59,T,3,Malvaceae,Sterculia,speciosa,14.039,29.34,0.834,14.358,31.21,2.454,29.16666667,85.38778747,48.46976852,1.285406947,0.066,0.611180443,1.03711025,0.373662388,0.050437794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,
2019_wet_NOU-S2_59D3,2019,NP,wet,NOU,S2,59,D,3,Malvaceae,Sterculia,speciosa,25.497,65.474,0.469,NA,NA,NA,41.33333333,75.49917492,49.64115143,1.438092351,0.06690812,0.456966274,1.172599324,0.306417433,0.068434038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25,
2019_wet_NOU-S2_59D1,2019,NP,wet,NOU,S2,59,D,1,Malvaceae,Sterculia,speciosa,32.844,80.404,0.469,33.266,82.405,5.046,42.53333333,76.42517558,49.0188179,1.431347489,0.069409435,0.47866687,1.324088809,0.302722293,0.066846466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25,
2019_wet_NOU-S2_59T2,2019,NP,wet,NOU,S2,59,T,2,Malvaceae,Sterculia,speciosa,23.197,49.792,0.834,23.197,50.744,4.015,29.2,88.50936768,48.91476059,1.415992141,0.074540871,0.761021899,1.093811254,0.326809525,0.046155437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,
2015_wet_NOU-S2_59D1,2015,NP,wet,NOU,S2,59,D,1,Malvaceae,Sterculia,speciosa,19.203,45.659,1.117,19.333,47.047,3.385,35.77383764,62.3038661,49.64295578,1.313137412,0.054895901,0.509214379,1.236524073,0.257247072,0.06683393,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_59D2,2015,NP,wet,NOU,S2,59,D,2,Malvaceae,Sterculia,speciosa,23.795,47.399,1.117,23.724,48.387,3.4,47.32207243,68.93170353,49.94028854,1.298778057,0.048679061,0.371110568,1.460151663,0.287517123,0.087091487,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_59D3,2015,NP,wet,NOU,S2,59,D,3,Malvaceae,Sterculia,speciosa,22.306,49.787,1.117,22.138,53.141,3.498,39.83782485,72.5217635,49.5659256,1.309360385,0.055399139,0.471538589,1.375314674,0.271622226,0.07227476,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_59T1,2015,NP,wet,NOU,S2,59,T,1,Malvaceae,Sterculia,speciosa,19.179,54.067,0.856,NA,NA,NA,33.17832609,72.91830475,49.92554092,1.414830446,0.0535,0.512775,1.192525,0.2598425,0.0667325,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_59T2,2015,NP,wet,NOU,S2,59,T,2,Malvaceae,Sterculia,speciosa,32.695,68.317,0.856,NA,NA,NA,29.7936962,77.74006969,50.01218796,1.405780435,0.056379822,0.391468843,1.191913947,0.282979723,0.066575173,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_59T3,2015,NP,wet,NOU,S2,59,T,3,Malvaceae,Sterculia,speciosa,19.332,47.078,0.856,NA,NA,NA,29.00292927,81.01676529,49.21371078,1.39124465,0.053136172,0.462162821,1.388877153,0.325732044,0.095896165,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65D1,2015,NP,wet,NOU,S2,65,D,1,Malvaceae,Sterculia,speciosa,27.019,64.246,1.083,27.484,65.227,4.374,27.93099025,70.66367265,50.19309998,1.268605471,0.051393443,0.749532787,0.819122951,0.169468033,0.031531967,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65D2,2015,NP,wet,NOU,S2,65,D,2,Malvaceae,Sterculia,speciosa,26.856,57.615,1.083,NA,NA,NA,22.40214771,81.43561279,NA,NA,NA,NA,NA,NA,NA,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65D3,2015,NP,wet,NOU,S2,65,D,3,Malvaceae,Sterculia,speciosa,10.846,39.797,1.083,NA,NA,NA,31.44049885,65.01575085,48.98313522,1.163205981,0.054347826,1.149011858,0.751855237,0.158347332,0.025469368,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65T1,2015,NP,wet,NOU,S2,65,T,1,Malvaceae,Sterculia,speciosa,27.741,91.598,1.014,NA,NA,NA,27.63206391,59.41020672,49.88199234,1.547556162,0.055456894,0.481700032,1.011567646,0.168034388,0.06902567,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65T2,2015,NP,wet,NOU,S2,65,T,2,Malvaceae,Sterculia,speciosa,7.972,30.896,0.191,NA,NA,NA,30.11600729,51.18499852,49.37505341,1.393538713,0.055107084,0.516252059,1.005543657,0.161458814,0.058327018,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S2_65T3,2015,NP,wet,NOU,S2,65,T,3,Malvaceae,Sterculia,speciosa,13.485,50.283,1.014,NA,NA,NA,26.46801001,54.63757495,49.02290726,1.350340724,0.053606557,0.715352459,0.923877049,0.177213934,0.05447459,< 0,,,,,,,,,,,,,,
2019_wet_NOU-S3_74T1,2019,P,wet,NOU,S3,74,T,1,Myrtaceae,Myrcia,splendens,22.927,52.667,1.014,NA,NA,NA,55.9,102.6631579,46.26471329,1.584694743,0.043279381,0.833498045,0.406067173,0.279908757,0.030318136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,
2019_wet_NOU-S3_74T2,2019,P,wet,NOU,S3,74,T,2,Myrtaceae,Myrcia,splendens,21.629,49.515,1.014,NA,NA,NA,48.03333333,106.03,47.31362915,1.341988325,0.043279381,0.833498045,0.406067173,0.279908757,0.030318136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,
2019_wet_NOU-S3_74T3,2019,P,wet,NOU,S3,74,T,3,Myrtaceae,Myrcia,splendens,20.387,49.736,1.014,NA,NA,NA,41.03333333,114.5333333,46.74596024,1.434787035,0.043279381,0.833498045,0.406067173,0.279908757,0.030318136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,
2019_wet_NOU-S3_74D1,2019,P,wet,NOU,S3,74,D,1,Myrtaceae,Myrcia,splendens,15.159,31.87,0.961,NA,NA,NA,47,117.25,46.31006622,1.635300279,0.035394265,0.917378089,0.520772396,0.530886708,0.022853329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,
2019_wet_NOU-S3_74D2,2019,P,wet,NOU,S3,74,D,2,Myrtaceae,Myrcia,splendens,20.732,35.056,0.961,19.923,39.449,2.592,39.9,153.1616162,47.00655746,1.474499345,0.035394265,0.917378089,0.520772396,0.530886708,0.022853329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,
2019_wet_NOU-S3_74D3,2019,P,wet,NOU,S3,74,D,3,Myrtaceae,Myrcia,splendens,20.624,37.009,0.961,19.574,39.184,2.773,44.9,132.4224138,46.99376297,1.720638156,0.035394265,0.917378089,0.520772396,0.530886708,0.022853329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,
2015_wet_NOU-S3_74D1,2015,P,wet,NOU,S3,74,D,1,Myrtaceae,Myrcia,splendens,13.343,34.165,0.789,NA,NA,NA,41.58987858,113.9857143,47.35895538,1.663636684,0.050143266,1.265186246,0.561325215,0.364606017,0.025494269,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_74D2,2015,P,wet,NOU,S3,74,D,2,Myrtaceae,Myrcia,splendens,16.859,38.145,0.789,NA,NA,NA,30.11600729,123.9069767,47.35895538,1.663636684,0.050143266,1.265186246,0.561325215,0.364606017,0.025494269,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_74D3,2015,P,wet,NOU,S3,74,D,3,Myrtaceae,Myrcia,splendens,17.2,35.873,0.789,NA,NA,NA,40.26879431,105.106383,47.35895538,1.663636684,0.050143266,1.265186246,0.561325215,0.364606017,0.025494269,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_74T1,2015,P,wet,NOU,S3,74,T,1,Myrtaceae,Myrcia,splendens,27.539,55.589,1.106,NA,NA,NA,59.00114404,101.8984375,47.17077637,1.55142045,0.054724409,1.16503937,0.455712598,0.232437008,0.024059055,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_74T2,2015,P,wet,NOU,S3,74,T,2,Myrtaceae,Myrcia,splendens,26.45,49.376,1.106,NA,NA,NA,49.40328076,104.9516129,47.17077637,1.55142045,0.054724409,1.16503937,0.455712598,0.232437008,0.024059055,< 0,,,,,,,,,,,,,,
2015_wet_NOU-S3_74T3,2015,P,wet,NOU,S3,74,T,3,Myrtaceae,Myrcia,splendens,27.804,56.132,1.106,NA,NA,NA,52.98224377,98.14655172,47.17077637,1.55142045,0.054724409,1.16503937,0.455712598,0.232437008,0.024059055,< 0,,,,,,,,,,,,,,
2015_dry_NOU-S3_74T1,2015,P,dry,NOU,S3,74,T,1,Myrtaceae,Myrcia,splendens,8.25,26.341,0.532,NA,NA,NA,13.5,104.379562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,
2019_wet_PAR-S3_75D1,2019,P,wet,PAR,S3,75,D,1,Anacardiaceae,Anacardium,spruceanum,12.033,35.3,1.085,NA,NA,NA,48.93333333,147.98125,46.97624969,1.584435582,0.055523424,0.235522513,0.196851691,0.286066679,0.00468906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,
2019_wet_PAR-S3_75D3,2019,P,wet,PAR,S3,75,D,3,Anacardiaceae,Anacardium,spruceanum,7.49,28.694,1.085,NA,NA,NA,42.16666667,161.6790698,47.3867569,1.520638943,0.055523424,0.235522513,0.196851691,0.286066679,0.00468906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,
2019_wet_PAR-S3_75T2,2019,P,wet,PAR,S3,75,T,2,Anacardiaceae,Anacardium,spruceanum,23.364,57.896,0.925,23.509,58.371,4.833,31.86666667,125.0408163,48.71553421,1.46784842,0.03136155,0.138835437,0.092934265,0.147121347,0.002323612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15,
2019_wet_PAR-S3_75T1,2019,P,wet,PAR,S3,75,T,1,Anacardiaceae,Anacardium,spruceanum,18.616,53.173,0.925,NA,NA,NA,32.9,120.9436997,36.84346771,0.810911357,0.03136155,0.138835437,0.092934265,0.147121347,0.002323612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15,
2019_wet_PAR-S3_75D2,2019,P,wet,PAR,S3,75,D,2,Anacardiaceae,Anacardium,spruceanum,12.601,35.508,1.085,NA,NA,NA,51.7,155.0724138,52.12100983,1.470726013,0.055523424,0.235522513,0.196851691,0.286066679,0.00468906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,
2015_dry_PAR-S3_75T1,2015,P,dry,PAR,S3,75,T,1,Anacardiaceae,Anacardium,spruceanum,22.811,51.114,1.036,22.47,55.206,4.099,21.3,48.75478927,47.54268646,0.935733676,0.026707672,0.424919068,0.402215118,0.099818712,0.015403043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,
2016_wet_PAR-S3_75D2,2016,P,wet,PAR,S3,75,D,2,Anacardiaceae,Anacardium,spruceanum,8.02,28.786,0.623,7.903,29.151,2.395,35.8,,45.71823502,1.443424821,0.048121387,0.301560694,0.154859827,0.286066474,0.003130058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
2016_wet_PAR-S3_75T1,2016,P,wet,PAR,S3,75,T,1,Anacardiaceae,Anacardium,spruceanum,12.486,36.517,0.954,NA,NA,NA,24.3,,46.0415802,1.288417578,0.045386459,0.221674655,0.165476333,0.234612043,0.005181246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15.5,
2017_dry_NOU-COPAS_104M1,2017,C,dry,NOU,COPAS,104,M,1,Anacardiaceae,Anacardium,spruceanum,19.967,43.726,1.817,19.959,43.926,3.712,,114.9581882,47.82682419,1.104696274,0.0765,0.625,0.196,0.322,0.00647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,40,
2017_dry_NOU-COPAS_104M2,2017,C,dry,NOU,COPAS,104,M,2,Anacardiaceae,Anacardium,spruceanum,29.759,60.481,1.793,28.979,64.2,4.637,,111.4711864,47.41492462,1.470352292,0.0765,0.625,0.196,0.322,0.00647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,40,
2017_dry_NOU-COPAS_104M3,2017,C,dry,NOU,COPAS,104,M,3,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,112.8632075,47.32154465,1.214608312,0.0765,0.625,0.196,0.322,0.00647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,40,
2017_dry_NOU-COPAS_104D1,2017,C,dry,NOU,COPAS,104,D,1,Anacardiaceae,Anacardium,spruceanum,26.466,39.072,1.314,26.466,39.818,3.106,,119.1570248,47.94251633,1.270377636,0.0754,0.576,0.145,0.281,0.00617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34,
2017_dry_NOU-COPAS_104D2,2017,C,dry,NOU,COPAS,104,D,2,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,124.2741514,48.0792923,1.210072875,0.0754,0.576,0.145,0.281,0.00617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34,
2017_dry_NOU-COPAS_104D3,2017,C,dry,NOU,COPAS,104,D,3,Anacardiaceae,Anacardium,spruceanum,21.574,31.239,1.314,NA,NA,NA,,113.5014493,48.11198807,0.971872807,0.0754,0.576,0.145,0.281,0.00617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34,
2017_dry_NOU-COPAS_104T5,2017,C,dry,NOU,COPAS,104,T,5,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,77.32167832,47.72082138,1.171558619,0.0611,0.652,0.167,0.312,0.00763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,46,
2017_dry_NOU-COPAS_104T4,2017,C,dry,NOU,COPAS,104,T,4,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,102.0570342,48.15626526,0.830564499,0.0611,0.652,0.167,0.312,0.00763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,46,
2017_dry_NOU-COPAS_104T2,2017,C,dry,NOU,COPAS,104,T,2,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,110.3125,47.64274979,1.182385206,0.0674,0.7,0.199,0.333,0.00808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,46,
2017_dry_NOU-COPAS_104T1,2017,C,dry,NOU,COPAS,104,T,1,Anacardiaceae,Anacardium,spruceanum,NA,NA,NA,NA,NA,NA,,100.9312977,48.06648254,0.964718819,0.0674,0.7,0.199,0.333,0.00808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,46,
2019_wet_PAR-B1_89D1,2019,N,wet,PAR,B1,89,D,1,Meliaceae,Carapa,surinamensis,18.336,70.589,1.05,NA,NA,NA,94.4,76.67963618,49.73344421,1.478454709,0.053634578,0.292973445,0.609257968,0.29245278,0.003012697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25,
2019_wet_PAR-B1_89T3,2019,N,wet,PAR,B1,89,T,3,Meliaceae,Carapa,surinamensis,19.781,74.685,2.294,NA,NA,NA,90.66666667,59.68166209,49.1305809,1.376387835,0.057652174,0.286298101,0.792960198,0.19818425,0.00265242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,31,
2019_wet_PAR-B1_89T2,2019,N,wet,PAR,B1,89,T,2,Meliaceae,Carapa,surinamensis,21.279,89.288,2.294,NA,NA,NA,68.86666667,53.45661157,50.15095139,1.231784225,0.051155423,0.219702334,0.696374439,0.160130532,0.002428186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,31,
2019_wet_PAR-B1_89T1,2019,N,wet,PAR,B1,89,T,1,Meliaceae,Carapa,surinamensis,39.565,112.607,2.294,38.976,119.804,8.481,82.9,58.31806109,49.56677628,1.272081256,0.060228233,0.297102556,0.824230813,0.182499354,0.002879743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,31,
2019_wet_PAR-B1_89D2,2019,N,wet,PAR,B1,89,D,2,Meliaceae,Carapa,surinamensis,11.683,48.961,1.05,11.47,52.129,3.586,110.9666667,79.75219446,49.67379379,1.25949204,0.052194543,0.294462934,0.56434108,0.303215646,0.003074715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,25,
2015_wet_PAR-B1_89D1,2015,N,wet,PAR,B1,89,D,1,Meliaceae,Carapa,surinamensis,28.142,104.438,0.693,NA,NA,NA,92.21260494,77.29487503,49.03383255,1.474962711,0.06361829,0.498936382,0.698382207,0.216853877,0.001829026,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B1_89D2,2015,N,wet,PAR,B1,89,D,2,Meliaceae,Carapa,surinamensis,28.169,87.673,0.693,28.2,89.484,5.356,92.21260494,79.31408597,48.97045135,1.485378146,0.063829787,0.506396072,0.719383797,0.217468085,0.001838789,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B1_89T1,2015,N,wet,PAR,B1,89,T,1,Meliaceae,Carapa,surinamensis,20.398,60.271,1.073,20.347,61.752,4.966,68.59343526,71.47893748,48.79666901,1.351979375,0.053658142,0.442065393,0.569672224,0.306123341,0.001954516,< 0,,,,,,,,,,,,,,
2015_wet_PAR-B1_89T2,2015,N,wet,PAR,B1,89,T,2,Meliaceae,Carapa,surinamensis,29.42,76.697,1.073,NA,NA,NA,68.59343526,184.8057098,48.72504044,1.408605814,0.057097739,0.43028258,0.589500499,0.302149269,0.001997174,< 0,,,,,,,,,,,,,,
2015_dry_PAR-B1_89D1,2015,N,dry,PAR,B1,89,D,1,Meliaceae,Carapa,surinamensis,30.053,96.088,0.926,29.923,104.224,5.43,105.5,86.08946078,45.95018768,1.198974013,0.050166389,0.424891847,0.727934276,0.218348586,0.002281198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,
2015_dry_PAR-B1_89D2,2015,N,dry,PAR,B1,89,D,2,Meliaceae,Carapa,surinamensis,27.093,86.177,0.926,26.918,92.601,5.262,89.4,83.64449541,45.62197495,1.077414155,0.044460641,0.443731778,0.617490282,0.213398931,0.00212828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,
2015_dry_PAR-B1_89D3,2015,N,dry,PAR,B1,89,D,3,Meliaceae,Carapa,surinamensis,28.476,93.078,0.926,27.892,104.614,5.369,101.1,81.81818182,46.17301559,1.205248713,0.048736462,0.390236298,0.684424844,0.214723499,0.002180834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,
2015_dry_PAR-B1_89T1,2015,N,dry,PAR,B1,89,T,1,Meliaceae,Carapa,surinamensis,16.222,54.281,0.722,NA,NA,NA,106.3,84.54611924,46.69791412,1.287985086,0.055265732,0.318242582,0.744519889,0.323121128,0.002462504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,32,
2015_dry_PAR-B1_89T2,2015,N,dry,PAR,B1,89,T,2,Meliaceae,Carapa,surinamensis,19.26,61.708,0.722,NA,NA,NA,115.9,95.57909739,43.95856476,1.156223059,0.055390702,0.359891197,0.722203264,0.298553412,0.002428289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,32,
2019_wet_NOU-T2_82D3,2019,NP,wet,NOU,T2,82,D,3,Rubiaceae,Chimarrhis,turbinata,12.419,34.658,0.419,NA,NA,NA,29.3,154.1597222,45.38126373,1.848619223,0.054993679,0.175070874,0.420461149,1.24576445,0.005626583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,
2019_wet_NOU-T2_82D2,2019,NP,wet,NOU,T2,82,D,2,Rubiaceae,Chimarrhis,turbinata,4.502,19.088,0.419,NA,NA,NA,5,255.0093023,46.3657341,2.121956348,0.122655664,1.144801058,0.202753546,0.664344731,0.002665107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,
2019_wet_NOU-T2_82D1,2019,NP,wet,NOU,T2,82,D,1,Rubiaceae,Chimarrhis,turbinata,20.187,54.255,0.419,NA,NA,NA,26.26666667,144.5321101,45.02883911,2.442205667,0.07875895,0.226332077,0.390155539,1.146013287,0.005064665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,
2019_wet_NOU-T2_82T3,2019,NP,wet,NOU,T2,82,T,3,Rubiaceae,Chimarrhis,turbinata,19.285,51.94,0.608,NA,NA,NA,22.36666667,126.9169096,45.7772789,2.030020237,0.063702359,0.227831288,0.38713665,1.239224491,0.004515308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,
2019_wet_NOU-T2_82T2,2019,NP,wet,NOU,T2,82,T,2,Rubiaceae,Chimarrhis,turbinata,21.178,54.569,0.608,20.812,55.684,4.581,27.66666667,129.7690418,47.04600143,2.10008502,0.071170357,0.253116092,0.386368473,1.157349851,0.004688421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,
2019_wet_NOU-T2_82T1,2019,NP,wet,NOU,T2,82,T,1,Rubiaceae,Chimarrhis,turbinata,16.75,45.13,0.608,16.693,45.198,3.9,23.73333333,147.0966387,44.88624191,2.347942352,0.071723426,0.452272259,0.343127447,1.229239506,0.0048143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,
2015_wet_NOU-T2_82D1,2015,NP,wet,NOU,T2,82,D,1,Rubiaceae,Chimarrhis,turbinata,29.064,75.592,0.683,NA,NA,NA,32.1244311,97.0635668,48.28670502,1.981322885,0.053393214,0.218488024,0.466439621,1.191012974,0.006197605,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_82D2,2015,NP,wet,NOU,T2,82,D,2,Rubiaceae,Chimarrhis,turbinata,26.725,75.621,0.683,NA,NA,NA,27.93099025,79.29078341,47.19657135,1.811253667,0.047669492,0.193293677,0.628868155,1.267416884,0.007869133,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_82D3,2015,NP,wet,NOU,T2,82,D,3,Rubiaceae,Chimarrhis,turbinata,25.179,73.087,0.683,NA,NA,NA,22.88946667,102.4802548,45.93323517,2.080135107,0.051288404,0.190906838,0.603441526,1.223880079,0.006439544,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_82T1,2015,NP,wet,NOU,T2,82,T,1,Rubiaceae,Chimarrhis,turbinata,31.053,87.664,1.537,NA,NA,NA,24.94708132,86.30411255,47.04990387,1.704568863,0.063207861,0.226973684,0.477304297,1.313769154,0.004594437,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_82T2,2015,NP,wet,NOU,T2,82,T,2,Rubiaceae,Chimarrhis,turbinata,10.903,39.035,1.537,NA,NA,NA,33.90006169,81.14048673,47.54513168,1.85906589,0.05922346,0.219225098,0.471942169,1.330335845,0.004452818,< 0,,,,,,,,,,,,,,
2015_wet_NOU-T2_82T3,2015,NP,wet,NOU,T2,82,T,3,Rubiaceae,Chimarrhis,turbinata,17.847,65.318,1.537,NA,NA,NA,35.5818912,87.1939759,47.06906891,1.966335058,0.062561095,0.238147605,0.510139296,1.249164223,0.005034213,< 0,,,,,,,,,,,,,,
2015_dry_NOU-T2_82D1,2015,NP,dry,NOU,T2,82,D,1,Rubiaceae,Chimarrhis,turbinata,19.053,57.069,0.711,NA,NA,NA,19.8,141.8478261,44.97780228,2.283628464,0.066733068,0.484661355,0.258030378,0.864514442,0.004310259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,
2015_dry_NOU-T2_82D2,2015,NP,dry,NOU,T2,82,D,2,Rubiaceae,Chimarrhis,turbinata,13.761,33.009,0.711,13.811,33.196,2.56,14.7,125.3333333,44.40412903,2.411752462,0.082918327,0.752340637,0.235669821,0.760679781,0.003483566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,
2015_dry_NOU-T2_82T2,2015,NP,dry,NOU,T2,82,T,2,Rubiaceae,Chimarrhis,turbinata,31.592,97.108,1.066,31.206,97.215,7.89,17.9,91.74603175,46.18972015,2.195657969,0.075562439,0.323622432,0.393523802,1.131697913,0.005631725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,
2015_dry_NOU-T2_82T3,2015,NP,dry,NOU,T2,82,T,3,Rubiaceae,Chimarrhis,turbinata,20.143,81.984,1.066,NA,NA,NA,15.6,80.78484438,44.29743958,1.996368766,0.070065789,0.317121711,0.346936678,1.126206414,0.005126645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,
