uniquefield,Glucose,Fructose,Sucrose,LDP_Fructan,HDP_Fructan,Starch,Amino_Acids,Protein,ABA,Proline,LMA,RWC,Elemental_C,Elemental_N
2019-07-19_13_3_leaf,10.5430135,4.299358753,4.682741063,NA,NA,24.51109008,3.226323828,7.869601339,NA,3.310064713,38.3150789,84.50331126,NA,NA
2019-07-19_14_1_leaf,12.21932449,5.832498081,4.362322945,NA,NA,29.91463908,4.183788225,6.90634201,NA,3.279261735,34.38532722,84.42136499,NA,NA
2019-07-19_14_2_leaf,12.89867999,6.486619415,4.225001152,NA,NA,27.54671856,2.485627718,6.267914999,105.2844581,2.970888887,33.27189757,85.38970377,NA,NA
2019-07-19_14_3_leaf,14.58797336,6.403873051,4.32694125,NA,NA,30.20178359,3.320999806,7.335378218,NA,4.417829424,33.4028893,85.20023215,NA,NA
2019-07-19_15_1_leaf,12.44064659,6.038138094,4.840921058,NA,NA,28.85629734,3.361249008,7.245289964,NA,3.550618094,37.4636327,83.34304019,NA,NA
2019-07-19_15_2_leaf,11.34436393,4.334068056,4.191967464,NA,NA,89.88623393,4.744263187,7.121319722,107.2961922,3.913725416,37.98759959,83.3906071,NA,NA
2019-07-19_15_3_leaf,13.46128927,6.730644636,4.365062421,NA,NA,30.99141336,5.337378992,9.194923826,147.4475799,3.607647473,41.00040921,82.83049918,NA,NA
2019-07-19_16_1_leaf,10.61132169,5.438001594,3.994284356,NA,NA,23.70653367,3.252428614,6.450205585,0.288197414,3.430999468,34.38532722,85.25695029,NA,NA
2019-07-19_16_2_leaf,14.07275799,5.468419771,4.898252781,NA,NA,28.10536105,2.787778846,6.861865439,83.36272626,3.28363252,33.20640171,84.58498024,NA,NA
2019-07-19_16_3_leaf,14.42676265,6.664139091,4.198651735,NA,NA,32.13348172,2.50488873,6.662691105,NA,3.111418342,33.92685619,84.44911438,NA,NA
2019-07-19_17_1_leaf,16.17544355,7.552862418,7.520446699,NA,NA,25.85006756,4.103012965,8.865109118,165.3658415,3.099739948,44.0787147,83.86864813,NA,NA
2019-07-19_17_2_leaf,12.28725809,6.466977943,5.328789825,NA,NA,28.05247282,4.271974557,7.715908948,NA,4.100490365,36.15371547,83.63959692,NA,NA
2019-07-19_17_3_leaf,11.80503706,4.390488166,4.256085467,NA,NA,38.4986806,4.997263472,7.639321622,131.2412738,4.460438407,39.36301268,82.0810972,NA,NA
2019-07-24_02_1_canopy,9.700897364,2.531827609,4.26413071,NA,NA,23.06635881,1.569011049,6.810399036,NA,3.375860806,41.1968968,83.76355188,NA,NA
2019-07-24_02_2_canopy,15.35107855,3.35487147,4.168173645,NA,NA,63.81553477,2.219986251,6.845272705,66.26491596,3.002069876,46.24007812,83.82588774,NA,NA
2019-07-24_02_3_canopy,13.35167558,3.201118941,4.979518352,NA,NA,45.80042311,1.979654789,7.127139028,33.80983273,3.413966764,40.73842577,84.00617125,NA,NA
2019-07-24_03_1_canopy,NA,NA,NA,NA,NA,58.84179414,NA,7.412492087,NA,5.494757093,42.89978919,81.28036582,NA,NA
2019-07-24_03_2_canopy,13.68512598,3.621720209,4.534061941,NA,NA,54.20647807,2.814202312,6.022369811,NA,3.367459097,40.67292991,80.95092025,NA,NA
2019-07-24_03_3_canopy,11.29415311,2.491699759,4.634095814,NA,NA,47.32823901,3.649079419,6.883785716,35.71855239,3.447214718,41.91735127,81.23167155,NA,NA
2019-07-24_05_1_canopy,5.320611346,1.611531321,4.527635616,NA,NA,30.92540004,1.84919026,5.455694692,82.17013164,3.037055866,36.67768236,84.59845985,NA,NA
2019-07-24_05_2_canopy,4.680576304,1.163952838,3.566153375,NA,NA,25.45445929,2.104622012,5.972523069,35.56506398,2.789010797,38.64255821,83.02158273,NA,NA
2019-07-24_05_3_canopy,11.33834671,3.604400742,4.05793461,NA,NA,49.01528723,3.775748807,7.327651216,69.26296283,3.729534491,39.95247543,82.07464002,NA,NA
2019-07-24_06_1_canopy,10.23388139,2.532094364,6.224731978,NA,NA,52.35293439,2.234006433,7.49880253,NA,2.715780377,39.55950026,82.8943642,NA,NA
2019-07-24_06_2_canopy,11.84169164,3.882917219,3.834682222,NA,NA,41.85742352,2.504676157,7.206423247,110.2343888,2.639186887,38.83904579,81.78187404,NA,NA
2019-07-24_06_3_canopy,8.885723804,2.17951716,3.520758488,NA,NA,37.32191866,2.151898874,7.092572406,111.2585324,2.399946318,41.06590508,81.49896725,NA,NA
2019-07-24_07_1_canopy,9.812384121,2.914569541,5.197649015,NA,NA,52.33819459,3.243096783,6.989388282,NA,2.338847939,37.59462442,82.2948797,NA,NA
2019-07-24_07_2_canopy,10.10893306,2.192827129,5.789063619,NA,NA,41.42455849,1.75450209,6.301632822,85.15957144,2.398147092,38.77354993,81.28950695,NA,NA
2019-07-24_07_3_canopy,10.88314852,3.541154617,4.272993238,NA,NA,38.96729701,2.302949623,7.516566257,127.0873111,1.901595424,35.69524444,82.62117347,NA,NA
2019-07-24_09_1_canopy,12.39595739,4.439482413,5.189005418,NA,NA,61.78111984,3.282041366,7.759655616,0.957587591,4.061942958,45.91259882,80.76817558,NA,NA
2019-07-24_09_2_canopy,6.091134166,1.500055429,3.545585559,NA,NA,45.01351852,1.970262334,5.904608672,86.10126212,2.951645168,37.66012028,82.12064677,NA,NA
2019-07-24_09_3_canopy,7.475311949,1.300054252,4.3876831,NA,NA,53.3298144,3.068744911,7.000356234,NA,3.114143618,43.68573953,80.81127733,NA,NA
2019-07-24_10_1_canopy,11.80431073,3.001095947,4.401607389,NA,NA,53.18050653,4.415129512,8.136444644,10.77251795,3.026472805,42.31032644,82.05555556,NA,NA
2019-07-24_10_2_canopy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.27520228,79.50272893,NA,NA
2019-07-24_10_3_canopy,11.12475579,3.159848474,5.562377893,NA,NA,58.54831516,3.658642775,7.93316506,NA,2.981550318,43.2272685,80.67349927,NA,NA
2019-07-24_13_1_canopy,10.88516247,2.919784757,4.943144369,NA,NA,43.14446315,2.757984279,6.44448399,7.039795945,2.509672779,40.21445888,82.37151881,NA,NA
2019-07-24_13_2_canopy,7.948156903,2.031477803,5.129481452,NA,NA,45.37797038,2.818260364,7.189270631,33.69738545,2.821376532,43.55474781,80.14925373,NA,NA
2019-07-24_13_3_canopy,9.460869111,2.154861728,4.371290934,NA,NA,49.1763339,4.54684024,6.557868486,72.7693151,3.404598932,39.10102924,80.79150579,NA,NA
2019-07-26_02_1_leaf,8.246597491,2.114512177,3.890702406,NA,NA,34.24845585,2.357734443,6.486285272,NA,2.728583271,38.38057476,80.02726653,NA,NA
2019-07-26_02_2_leaf,7.200347722,1.620078237,4.860234712,NA,NA,60.71946129,2.148370845,6.740510173,71.40710072,2.664590774,46.50206157,79.21545667,NA,NA
2019-07-26_02_3_leaf,6.192904273,1.641229047,4.1358972,NA,NA,47.90959788,2.57671291,6.865137068,NA,2.500915459,37.79111201,81.58902361,NA,NA
2019-07-26_03_1_leaf,10.22085242,2.442570301,3.628284039,NA,NA,69.97313254,3.00417909,6.623832042,79.22053729,2.847880384,50.56280497,77.33411627,NA,NA
2019-07-26_03_2_leaf,11.80393848,2.573258589,3.446750037,NA,NA,62.90904352,3.108330551,6.03280053,47.64701546,4.271758358,44.66817745,80.27191206,NA,NA
2019-07-26_03_3_leaf,9.753114865,2.224788875,4.876557433,NA,NA,85.14898826,2.531950413,7.175613114,80.04105902,3.15502383,52.39668909,73.83911053,NA,NA
2019-07-26_05_1_leaf,8.889366555,1.934744485,3.869488971,NA,NA,43.24147507,1.655474165,5.471080687,19.83231549,3.862217947,36.93966581,83.3971151,NA,NA
2019-07-26_05_2_leaf,12.49958442,4.860949498,4.886668807,NA,NA,95.55710387,2.161935731,7.078975412,NA,2.607430618,49.58036705,76.71485697,NA,NA
2019-07-26_05_3_leaf,10.80431254,2.629483292,3.775000765,NA,NA,63.72418483,2.167593193,7.134046473,136.7587879,2.8908016,48.9909043,78.11585723,NA,NA
2019-07-26_06_1_leaf,9.933263248,3.293381398,6.214929412,NA,NA,73.87783373,2.782319357,7.034405302,NA,2.968539021,49.44937533,76.73343606,NA,NA
2019-07-26_06_2_leaf,9.795033301,2.539453078,4.45699928,NA,NA,44.15675833,2.427567661,6.675748421,6.921602399,2.835041133,42.24483058,81.65007112,NA,NA
2019-07-26_06_3_leaf,10.25751941,2.460830071,5.287129955,NA,NA,64.78870382,2.042618584,6.818709496,52.30558678,2.587006473,46.9605326,78.30559758,NA,NA
2019-07-26_07_1_leaf,13.23476428,4.583857238,5.347833444,NA,NA,47.28019344,2.002942094,6.302273214,67.93733783,3.041279811,39.95247543,79.73421927,NA,NA
2019-07-26_07_2_leaf,11.35372516,2.94013404,4.123584219,NA,NA,36.59924198,3.144977066,5.973281727,178.4076739,3.418203684,33.46838516,81.32992327,NA,NA
2019-07-26_07_3_leaf,13.81220067,5.320911974,5.586957572,NA,NA,45.92293958,2.811197612,7.13094076,37.5128267,3.700270379,39.88697957,79.48113208,NA,NA
2019-07-26_09_1_leaf,11.36552197,2.43749349,5.130073509,NA,NA,66.90317062,3.21867252,7.441142628,NA,2.793221181,48.9909043,80.68181818,NA,NA
2019-07-26_09_2_leaf,9.711879397,2.680054151,4.77633413,NA,NA,85.15947258,3.025876572,7.197502039,NA,2.591502594,54.23057321,76.35636779,NA,NA
2019-07-26_09_3_leaf,9.985138758,3.275125513,6.976283612,NA,NA,95.74187788,3.782410994,8.406528644,NA,2.547274889,59.20825867,73.83502171,NA,NA
2019-07-26_10_1_leaf,13.75012786,3.153699051,4.389949079,NA,NA,120.7805645,4.364418572,7.94720542,104.3692094,5.057495913,63.46548966,73.3571625,NA,NA
2019-07-26_10_2_leaf,8.221117719,2.683281478,5.908928361,NA,NA,80.16279201,2.957348767,8.529545475,213.3867343,3.338423947,52.39668909,78.67803838,NA,NA
2019-07-26_10_3_leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.42706079,76.91025285,NA,NA
2019-07-26_13_1_leaf,8.279813091,3.071930654,6.239859141,NA,NA,60.43667605,2.965144661,7.997066006,22.14461638,2.043886112,45.91259882,77.1735591,NA,NA
2019-07-26_13_2_leaf,10.46054262,2.720301968,5.889313538,NA,NA,79.86947845,2.631028108,9.084709396,24.78113716,3.580597286,47.41900363,80.2832244,NA,NA
2019-07-26_13_3_leaf,11.92464664,2.841419706,6.218516898,NA,NA,109.2805796,5.577989038,9.363089193,27.70273745,3.707886717,54.36156493,75.82993593,NA,NA
2019-07-26_14_1_leaf,10.33761509,2.584403772,4.65192679,NA,NA,63.64597339,2.458629259,7.219807449,135.755012,2.505864877,43.81673125,79.47852761,NA,NA
2019-07-26_14_2_leaf,9.047208932,1.665406619,6.144000096,NA,NA,70.2610727,2.132771756,6.726904543,NA,2.507333609,43.55474781,79.21225383,NA,NA
2019-07-26_14_3_leaf,10.84989606,3.193634123,6.40841814,NA,NA,70.26250513,3.345414991,7.633418591,28.52428797,2.260919431,43.48925195,78.07857379,NA,NA
2019-07-26_15_1_leaf,13.03182992,2.872224809,7.429804671,NA,NA,97.93957473,3.367011564,8.77811424,80.25357272,3.262949407,48.66342499,77.65413534,NA,NA
2019-07-26_15_2_leaf,16.12456053,3.55996791,7.329345696,NA,NA,129.8699822,3.981348928,9.515485312,208.7238953,3.194202383,56.32644077,75.950783,NA,NA
2019-07-26_15_3_leaf,11.60157398,3.026497561,6.582632196,NA,NA,87.02503782,3.832142901,8.381367669,110.6959103,3.220178057,55.14751527,74.60030166,NA,NA
2019-07-26_16_1_leaf,8.556468242,2.590889875,4.746336073,NA,NA,66.86005552,1.674489848,5.490908581,85.16723682,1.956909788,39.42850854,78.29848594,NA,NA
2019-07-26_16_2_leaf,11.11364904,2.632846243,10.1263317,NA,NA,86.0430669,3.835738191,8.174214147,6.574833359,3.083367175,46.56755743,79.27113703,NA,NA
2019-07-26_16_3_leaf,10.27365394,2.820218729,5.358415585,NA,NA,57.52880196,2.711853242,6.098570876,169.2415414,2.817907281,41.85185541,77.85095321,NA,NA
2019-07-26_17_1_leaf,8.860856794,2.107569519,4.985648324,NA,NA,91.98167676,2.896284344,7.399490377,21.55144761,2.80698,47.94297052,76.93034983,NA,NA
2019-07-26_17_2_leaf,7.055720134,1.553145941,6.678527548,NA,NA,96.18588336,3.732001101,8.275543683,23.91268459,2.987347356,48.59792913,76.59305994,NA,NA
2019-07-26_17_3_leaf,10.96691341,3.907750756,6.126344734,NA,NA,61.28405476,2.987003114,9.196749771,NA,3.415287402,43.88222711,78.63520408,NA,NA
2019-07-30_02_1_canopy,7.313007637,2.014526632,3.670301946,NA,NA,13.15067474,2.771587218,5.128450499,30.28606905,4.033339996,41.1968968,83.52971982,NA,NA
2019-07-30_02_2_canopy,15.06130087,2.709773797,3.371462747,NA,NA,33.65549874,3.142257587,6.17416989,37.41127651,3.490393472,49.38387947,82.2043899,NA,NA
2019-07-30_02_3_canopy,15.74305067,3.587024204,4.1101319,NA,NA,33.90977031,3.623970742,6.164864113,NA,2.815996719,40.21445888,80.66141732,NA,NA
2019-07-30_03_1_canopy,10.36565021,2.097448283,6.018764638,NA,NA,97.63848172,3.5281152,8.411938511,9.482743413,5.437680524,60.71466349,76.40020367,NA,NA
2019-07-30_03_2_canopy,9.60995257,2.037022365,2.540286714,NA,NA,69.85906094,4.411089413,5.473063585,89.74888864,3.631081082,52.06920979,75.60601411,NA,NA
2019-07-30_03_3_canopy,9.140240126,3.085191462,3.863697719,NA,NA,70.40662677,3.919454225,6.350077058,NA,5.077360756,52.78966426,78.29833064,NA,NA
2019-07-30_05_1_canopy,7.272587659,2.277829342,3.540240785,NA,NA,16.1978215,2.622725711,4.819390785,103.5579015,3.721036676,39.69049199,82.47035001,NA,NA
2019-07-30_05_2_canopy,8.252049451,4.801192408,4.291065715,NA,NA,33.03845163,2.747633639,6.824572259,11.72075597,2.94682943,43.03078092,81.65316951,NA,NA
2019-07-30_05_3_canopy,9.949511823,2.097086801,4.031066851,NA,NA,40.59025517,3.335964135,7.160310105,64.31666426,3.673544487,43.81673125,79.9279928,NA,NA
2019-07-30_06_1_canopy,8.256840007,1.723955606,3.992318245,NA,NA,36.42625545,2.778648883,6.673455827,108.0663287,2.948845513,41.78635955,80.48332823,NA,NA
2019-07-30_06_2_canopy,12.05861272,5.223408975,4.238423283,NA,NA,68.25556345,2.920580355,7.676243431,92.35308753,3.141919407,49.8423505,79.83571807,NA,NA
2019-07-30_06_3_canopy,11.84674322,1.840522469,4.666113303,NA,NA,45.54212836,3.204403568,6.22843213,NA,3.842302931,43.48925195,82.23173669,NA,NA
2019-07-30_07_1_canopy,6.36699623,1.2408523,4.271786608,NA,NA,53.4142258,2.085166572,6.104902289,15.63717878,2.719299557,49.8423505,74.43735304,NA,NA
2019-07-30_07_2_canopy,9.331195252,2.865671638,4.64191439,NA,NA,33.2793921,2.162832509,6.541011553,105.32365,2.781533313,43.48925195,79.21752739,NA,NA
2019-07-30_07_3_canopy,11.90293663,3.347700926,4.357325015,NA,NA,38.0982454,2.944395839,7.71257586,100.9026724,3.353121272,42.24483058,79.97516299,NA,NA
2019-07-30_09_1_canopy,12.05733408,1.819393122,7.092549457,NA,NA,107.3641975,2.557691877,7.013274626,233.2015624,3.018947304,55.47499458,76.5178819,NA,NA
2019-07-30_09_2_canopy,7.93773271,1.643249929,5.013304869,NA,NA,52.42997496,2.406861269,6.732886592,60.27088449,3.937116331,46.50206157,81.24669836,NA,NA
2019-07-30_09_3_canopy,10.50684237,1.849418682,4.556538782,NA,NA,32.40434704,2.713735058,7.349497399,NA,3.923269436,39.03553337,84.05564473,NA,NA
2019-07-30_10_1_canopy,9.311992997,1.084892388,2.938250218,NA,NA,24.11979639,3.021131434,6.946679598,NA,2.394552677,42.76879747,79.93855607,NA,NA
2019-07-30_10_2_canopy,6.74080152,1.015441255,5.293257604,NA,NA,67.59170733,3.036528547,7.819813556,273.7345448,2.802910246,46.89503674,78.36204291,NA,NA
2019-07-30_10_3_canopy,11.08031833,1.687730607,4.989812229,NA,NA,46.81898692,3.021238405,7.928600572,41.60437889,2.675906147,44.53718573,79.26829268,NA,NA
2019-08-02_02_1_leaf,3.779777709,0.999812168,3.365221444,NA,NA,44.05555583,1.401273714,5.324074107,7.628881814,2.503519089,44.40619401,79.15770058,NA,NA
2019-08-02_02_2_leaf,4.01504564,0.988927497,3.87659579,NA,NA,33.47710623,2.705745551,5.59646428,38.50342884,1.592922366,36.08821961,80.80808081,NA,NA
2019-08-02_02_3_leaf,5.722279578,1.276508521,3.565420352,NA,NA,35.95999132,2.231847544,6.2524939,NA,2.29639909,42.89978919,78.45394737,NA,NA
2019-08-02_03_1_leaf,6.960684709,1.489830762,3.1017788,NA,NA,95.69882154,4.1776848,6.199336215,72.35044789,3.865063931,52.06920979,75.71777642,NA,NA
2019-08-02_03_2_leaf,8.182605972,2.531493723,2.940624021,NA,NA,57.92468021,2.248362855,6.743465253,154.4949259,3.046645557,44.53718573,80.36951501,NA,NA
2019-08-02_03_3_leaf,9.014724909,2.921438628,4.451716004,NA,NA,72.11612904,3.081307852,7.61434615,148.537348,3.694825284,44.27520228,81.15416783,NA,NA
2019-08-02_05_1_leaf,7.864110097,1.706581077,2.836614493,NA,NA,62.90430754,2.429758514,5.878563284,148.6903589,4.039662547,34.71280652,84.47113976,NA,NA
2019-08-02_05_2_leaf,8.886992583,2.108777901,5.091192361,NA,NA,17.97529021,3.192042441,5.759756188,NA,3.104318526,43.81673125,82.71317829,NA,NA
2019-08-02_05_3_leaf,6.931918178,2.081790124,2.657604413,NA,NA,25.33237618,2.479273763,5.810044763,61.43968419,2.922298354,35.56425272,83.18364819,NA,NA
2019-08-02_06_1_leaf,9.774349609,2.146820974,2.955035928,NA,NA,30.39992407,1.869788166,6.779712039,37.46976509,3.267140192,35.49875686,83.61052313,NA,NA
2019-08-02_06_2_leaf,8.882459706,2.039340239,3.21762571,NA,NA,33.14542072,2.042473648,5.382865454,52.44198277,2.844807551,36.15371547,82.45390973,NA,NA
2019-08-02_06_3_leaf,6.359435205,1.932549214,4.112284956,NA,NA,45.84524274,1.916549064,5.63197279,123.1171463,2.754081886,36.41569892,81.03036506,NA,NA
2019-08-02_07_1_leaf,7.857992153,2.381209743,3.645082607,NA,NA,20.30134242,2.01103456,5.762653692,210.715063,2.148724188,37.66012028,76.90763052,NA,NA
2019-08-02_07_2_leaf,6.464769855,1.865924827,4.146499616,NA,NA,51.67730815,2.099831111,7.252912407,110.0719727,2.485593739,38.64255821,78.76934149,NA,NA
2019-08-02_07_3_leaf,8.011915252,2.191939078,5.794781472,NA,NA,47.50836985,2.415036012,8.596982544,196.5606519,2.75918073,40.27995474,80.61160151,NA,NA
2019-08-02_09_1_leaf,4.726084541,1.121443789,4.619280371,NA,NA,37.82470086,2.041146426,7.08294759,231.5099692,3.433250713,41.26239266,82.79628618,NA,NA
2019-08-02_09_2_leaf,5.663346642,1.158411813,4.869620029,NA,NA,57.77686929,2.568844477,6.792616147,215.6346219,2.684048166,45.91259882,78.17559153,NA,NA
2019-08-02_09_3_leaf,6.864133733,1.591683184,4.874529752,NA,NA,47.88051313,2.006085057,6.798285914,259.123623,2.876157169,46.89503674,79.95520717,NA,NA
2019-08-02_10_1_leaf,9.536103099,1.640320941,5.449201771,NA,NA,58.98077761,3.84558682,8.330852132,68.36837557,2.858958124,46.9605326,80.75167785,NA,NA
2019-08-02_10_2_leaf,7.935932773,2.198082099,4.538896802,NA,NA,57.92415964,2.187297513,6.691122863,NA,2.935848535,45.32313606,81.34267997,NA,NA
2019-08-02_10_3_leaf,7.099663804,1.104914566,4.560711186,NA,NA,52.90143944,2.618373885,7.280026994,167.0903251,2.421065375,41.58987197,82.42944106,NA,NA
2019-08-02_13_1_leaf,4.791020573,1.579163206,3.854228841,NA,NA,63.03299862,2.314845316,6.532505043,183.3963861,2.913353844,43.94772298,80.99688474,NA,NA
2019-08-02_13_2_leaf,7.574899791,2.361311355,3.41338077,NA,NA,38.86357173,2.422439007,6.748046838,NA,3.104516982,42.31032644,79.51807229,NA,NA
2019-08-02_13_3_leaf,8.355058577,1.79349425,3.215166521,NA,NA,48.52581551,2.678520275,6.664229767,16.97539344,2.603548717,44.47168987,78.21623356,NA,NA
2019-08-02_14_1_leaf,6.996007435,1.282226443,4.679001757,NA,NA,40.29529058,1.831556318,6.365783191,112.2208395,2.732111885,38.97003751,81.87081048,NA,NA
2019-08-02_14_2_leaf,7.826246781,0.967761699,4.418042538,NA,NA,51.94743681,2.227178314,7.101469269,43.08841469,2.193151167,35.76074031,82.53358925,NA,NA
2019-08-02_14_3_leaf,6.275686795,0.987649069,4.938245347,NA,NA,54.98843919,3.05504749,7.602686707,67.3496199,2.972999385,40.27995474,79.32773109,NA,NA
2019-08-02_16_1_leaf,9.795124263,1.77020318,5.924279976,NA,NA,54.62734925,2.587019954,7.003045624,167.6933712,2.656977805,45.97809468,78.59103385,NA,NA
2019-08-02_16_2_leaf,6.262422576,1.328392668,5.440084258,NA,NA,65.19788572,2.89770552,8.631707655,94.66959236,3.149422455,42.57230989,78.68852459,NA,NA
2019-08-02_16_3_leaf,5.190117201,1.2975293,3.91254989,NA,NA,57.669627,2.825788191,6.777097613,176.7940647,2.41190016,42.11383886,77.31122089,NA,NA
2019-08-02_17_1_leaf,7.643279662,1.41542216,4.434989434,NA,NA,48.76427387,2.594972733,7.36335354,151.8481472,3.439595894,46.50206157,79.88668555,NA,NA
2019-08-02_17_2_leaf,13.51245773,3.508759742,6.246090037,NA,NA,31.71051169,2.468486749,8.192508855,477.2846702,1.932930891,40.47644232,82.13872832,NA,NA
2019-08-02_17_3_leaf,11.00905732,2.090662328,5.927953942,NA,NA,45.43065049,2.433296921,8.05033637,327.3958749,2.110101925,42.11383886,80.49150485,NA,NA
2019-08-06_02_1_leaf,3.78400607,1.572573951,3.562862858,NA,NA,22.28890319,2.622947326,5.869611101,NA,2.861589952,39.88697957,83.06451613,NA,NA
2019-08-06_02_2_leaf,4.044894609,2.077705427,3.359693883,NA,NA,27.08347209,2.740471927,5.744227568,NA,2.486992793,36.35020306,80.90158293,NA,NA
2019-08-06_02_3_leaf,4.516767599,1.327446966,2.189425515,NA,NA,11.77325518,1.954965949,3.781842113,NA,2.07106272,29.73512106,81.05965791,NA,NA
2019-08-06_03_1_leaf,8.054630292,2.122331156,3.221852117,NA,NA,54.6932229,4.727962983,5.471049745,62.20725396,6.077038551,40.80392163,83.0936228,NA,NA
2019-08-06_03_2_leaf,7.253568866,1.16665793,4.210113398,NA,NA,26.61018942,3.561897403,5.255106401,47.2584101,3.626406693,38.57706234,82.92258626,NA,NA
2019-08-06_03_3_leaf,9.54960943,2.164217435,3.246326152,NA,NA,47.86277377,5.829119881,4.333986774,27.33641898,4.80668507,46.30557399,79.89192264,NA,NA
2019-08-06_05_1_leaf,3.565479615,1.886087043,3.048743439,NA,NA,11.76635145,2.207110453,4.987121451,35.94527604,2.780710079,38.18408718,83.02765648,NA,NA
2019-08-06_05_2_leaf,1.993842769,0.705139516,3.015079309,NA,NA,12.13445122,2.723592565,5.171391333,50.12869502,3.237414138,43.88222711,81.3837177,NA,NA
2019-08-06_05_3_leaf,8.169172355,1.762526912,2.965521471,NA,NA,23.92754242,2.176114371,5.955772209,NA,2.774698065,35.89173203,84.81152993,NA,NA
2019-08-06_06_1_leaf,3.970760649,1.371717315,4.307673674,NA,NA,37.37933859,2.635328678,6.43470912,6.881276297,2.605570256,41.1968968,81.59742539,NA,NA
2019-08-06_06_2_leaf,5.587509817,1.516970991,3.185639081,NA,NA,42.63849999,1.754061333,5.12849413,66.47511089,2.576842291,40.47644232,82.05053732,NA,NA
2019-08-06_06_3_leaf,2.37578707,0.784240392,3.736674809,NA,NA,22.57119421,2.14900669,5.508526002,69.530091,2.300796031,39.10102924,82.09895052,NA,NA
2019-08-06_07_1_leaf,4.101899976,1.64075999,4.599099973,NA,NA,22.73015506,2.693131986,5.884005849,17.26039456,2.925184835,39.29751682,82.44587478,NA,NA
2019-08-06_07_2_leaf,4.186193539,2.059873011,3.853955956,NA,NA,64.29731763,2.888672116,5.922385229,NA,2.617649088,43.75123539,77.13894593,NA,NA
2019-08-06_07_3_leaf,3.631261973,1.411004652,3.423761289,NA,NA,22.92982406,2.524348282,4.417063871,58.9621044,3.370762715,35.49875686,81.67061211,NA,NA
2019-08-06_09_1_leaf,7.948385412,1.938630588,3.901494059,NA,NA,24.30140268,1.832931067,4.731510517,108.518677,2.305313376,35.49875686,82.97738693,NA,NA
2019-08-06_09_2_leaf,6.230021076,1.740741183,4.076999087,NA,NA,27.11784673,1.710247746,4.985656839,61.32732314,2.632091504,35.62974858,83.78056052,NA,NA
2019-08-06_09_3_leaf,6.213984189,2.071328063,3.918054288,NA,NA,22.05088884,2.161748182,5.14377104,10.89026776,2.849680049,38.90454165,82.23152857,NA,NA
2019-08-06_10_1_leaf,9.400404724,2.646956067,4.947581433,NA,NA,29.67295729,2.497631433,6.082673052,3.667847896,2.355355655,40.80392163,81.75161101,NA,NA
2019-08-06_10_2_leaf,5.377339661,1.118296301,3.9735209,NA,NA,47.52755754,1.990718059,5.475017477,NA,3.223369188,45.78160709,79.91956334,NA,NA
2019-08-06_10_3_leaf,3.962573365,0.860444502,3.849356983,NA,NA,31.65798728,2.26880549,5.315542375,NA,2.538402571,36.41569892,83.96770473,NA,NA
2019-08-06_13_1_leaf,5.171031875,1.14651838,3.603343479,NA,NA,32.38615424,2.806821012,6.454409067,10.95913429,3.123997141,44.73367331,77.96774194,NA,NA
2019-08-06_13_2_leaf,6.748898451,1.483800369,5.169369026,NA,NA,24.47433392,2.565432878,7.276399898,NA,2.703590693,40.93491335,80.6501548,NA,NA
2019-08-06_13_3_leaf,5.874856734,1.749957325,4.299895142,NA,NA,23.63441415,2.805165224,6.81536821,114.3061975,2.653815207,39.55950026,80.88607595,NA,NA
2019-08-06_14_1_leaf,6.977282254,1.179831985,3.641205608,NA,NA,54.34740458,2.787402723,5.748071085,12.87181963,2.433243307,39.69049199,79.10344828,NA,NA
2019-08-06_14_2_leaf,6.163499205,2.460109125,3.941465157,NA,NA,28.39481287,2.320547477,7.017660453,NA,2.714069552,38.38057476,82.74948484,NA,NA
2019-08-06_14_3_leaf,4.441871431,1.961038983,4.441871431,NA,NA,29.16838521,1.944689507,5.092596217,NA,2.186332197,36.15371547,82.55924171,NA,NA
2019-08-06_16_1_leaf,4.131084673,1.243540794,3.772776309,NA,NA,37.82331671,1.903506666,4.94980576,100.4077595,2.438163883,38.83904579,80.33819629,NA,NA
2019-08-06_16_2_leaf,2.935850697,1.394001051,4.498821572,NA,NA,43.03231416,3.016023645,5.810309159,59.96980211,2.682018921,38.51156648,80.01359619,NA,NA
2019-08-06_16_3_leaf,4.318773621,1.717102765,3.79843945,NA,NA,33.5541749,1.849442693,6.152647411,20.49424213,3.231251957,40.14896302,81.65219994,NA,NA
2019-08-06_17_1_leaf,8.498551634,2.118619104,4.742817767,NA,NA,30.92035592,3.287649571,6.567958986,13.78333782,3.368152772,40.73842577,81.60307601,NA,NA
2019-08-06_17_2_leaf,6.630247309,2.053397487,5.022164939,NA,NA,36.00202009,3.551304282,7.54090526,44.12018998,2.075539377,41.06590508,81.81554524,NA,NA
2019-08-06_17_3_leaf,5.2227872,1.354055941,5.537121615,NA,NA,26.77539018,3.205412893,7.601872874,101.7236928,3.183448123,39.42850854,82.12589074,NA,NA
2019-08-09_02_1_canopy,4.688100961,1.880392144,4.378995403,NA,NA,12.91956877,2.264769483,4.376990269,183.5664053,3.021284542,36.15371547,84.08304498,NA,NA
2019-08-09_02_2_canopy,4.038554367,2.044837654,4.447521898,NA,NA,20.42910493,2.612614628,5.808648609,NA,3.124916033,41.00040921,82.15507412,NA,NA
