uniquefield,Location,Paired_Spectra,Plant,Plot,Rep,Species,Treatment,Plant_Age,Days_Into_Treatment,Measurement_Date,Instrument,Pre_or_Post_Treatment
2019-07-16_15_1_leaf,field,leaf,NA,15,1,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_15_2_leaf,field,leaf,NA,15,2,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_15_3_leaf,field,leaf,NA,15,3,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_16_1_leaf,field,leaf,NA,16,1,CUPE,watered,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_16_2_leaf,field,leaf,NA,16,2,CUPE,watered,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_16_3_leaf,field,leaf,NA,16,3,CUPE,watered,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_17_1_leaf,field,leaf,NA,17,1,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_17_2_leaf,field,leaf,NA,17,2,CUPE,watered,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_17_3_leaf,field,leaf,NA,17,3,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_18_1_leaf,field,leaf,NA,18,1,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_18_2_leaf,field,leaf,NA,18,2,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-16_18_3_leaf,field,leaf,NA,18,3,CUPE,droughted,39,11,7/16/19,SE_PSR_Plus,post
2019-07-19_01_1_leaf,field,leaf,NA,1,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_01_2_leaf,field,leaf,NA,1,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_01_3_leaf,field,leaf,NA,1,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_02_1_leaf,field,leaf,NA,2,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_02_2_leaf,field,leaf,NA,2,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_02_3_leaf,field,leaf,NA,2,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_03_1_leaf,field,leaf,NA,3,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_03_2_leaf,field,leaf,NA,3,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_03_3_leaf,field,leaf,NA,3,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_04_1_leaf,field,leaf,NA,4,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_04_2_leaf,field,leaf,NA,4,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_04_3_leaf,field,leaf,NA,4,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_05_1_leaf,field,leaf,NA,5,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_05_2_leaf,field,leaf,NA,5,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_05_3_leaf,field,leaf,NA,5,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_06_1_leaf,field,leaf,NA,6,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_06_2_leaf,field,leaf,NA,6,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_06_3_leaf,field,leaf,NA,6,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_07_1_leaf,field,leaf,NA,7,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_07_2_leaf,field,leaf,NA,7,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_07_3_leaf,field,leaf,NA,7,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_08_1_leaf,field,leaf,NA,8,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_08_2_leaf,field,leaf,NA,8,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_08_3_leaf,field,leaf,NA,8,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_09_1_leaf,field,leaf,NA,9,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_09_2_leaf,field,leaf,NA,9,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_09_3_leaf,field,leaf,NA,9,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_10_1_leaf,field,leaf,NA,10,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_10_2_leaf,field,leaf,NA,10,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_10_3_leaf,field,leaf,NA,10,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_13_1_leaf,field,leaf,NA,13,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_13_2_leaf,field,leaf,NA,13,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_13_3_leaf,field,leaf,NA,13,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_14_1_leaf,field,leaf,NA,14,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_14_2_leaf,field,leaf,NA,14,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_14_3_leaf,field,leaf,NA,14,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_15_1_leaf,field,leaf,NA,15,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_15_2_leaf,field,leaf,NA,15,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_15_3_leaf,field,leaf,NA,15,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_16_1_leaf,field,leaf,NA,16,1,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_16_2_leaf,field,leaf,NA,16,2,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_16_3_leaf,field,leaf,NA,16,3,CUPE,watered,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_17_1_leaf,field,leaf,NA,17,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_17_2_leaf,field,leaf,NA,17,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_17_3_leaf,field,leaf,NA,17,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_18_1_leaf,field,leaf,NA,18,1,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_18_2_leaf,field,leaf,NA,18,2,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-19_18_3_leaf,field,leaf,NA,18,3,CUPE,droughted,42,14,7/19/19,SE_PSR_Plus,post
2019-07-24_02_1_canopy,field,canopy,NA,2,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_02_1_leaf,field,leaf,NA,2,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_02_2_canopy,field,canopy,NA,2,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_02_2_leaf,field,leaf,NA,2,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_02_3_canopy,field,canopy,NA,2,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_02_3_leaf,field,leaf,NA,2,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_1_canopy,field,canopy,NA,3,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_1_leaf,field,leaf,NA,3,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_2_canopy,field,canopy,NA,3,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_2_leaf,field,leaf,NA,3,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_3_canopy,field,canopy,NA,3,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_03_3_leaf,field,leaf,NA,3,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_04_1_canopy,field,canopy,NA,4,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_04_2_canopy,field,canopy,NA,4,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_04_3_canopy,field,canopy,NA,4,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_1_canopy,field,canopy,NA,5,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_1_leaf,field,leaf,NA,5,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_2_canopy,field,canopy,NA,5,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_2_leaf,field,leaf,NA,5,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_3_canopy,field,canopy,NA,5,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_05_3_leaf,field,leaf,NA,5,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_1_canopy,field,canopy,NA,6,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_1_leaf,field,leaf,NA,6,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_2_canopy,field,canopy,NA,6,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_2_leaf,field,leaf,NA,6,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_3_canopy,field,canopy,NA,6,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_06_3_leaf,field,leaf,NA,6,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_1_canopy,field,canopy,NA,7,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_1_leaf,field,leaf,NA,7,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_2_canopy,field,canopy,NA,7,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_2_leaf,field,leaf,NA,7,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_3_canopy,field,canopy,NA,7,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_07_3_leaf,field,leaf,NA,7,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_08_1_canopy,field,canopy,NA,8,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_08_2_canopy,field,canopy,NA,8,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_08_3_canopy,field,canopy,NA,8,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_1_canopy,field,canopy,NA,9,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_1_leaf,field,leaf,NA,9,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_2_canopy,field,canopy,NA,9,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_2_leaf,field,leaf,NA,9,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_3_canopy,field,canopy,NA,9,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_09_3_leaf,field,leaf,NA,9,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_1_canopy,field,canopy,NA,10,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_1_leaf,field,leaf,NA,10,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_2_canopy,field,canopy,NA,10,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_2_leaf,field,leaf,NA,10,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_3_canopy,field,canopy,NA,10,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_10_3_leaf,field,leaf,NA,10,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_12_1_canopy,field,canopy,NA,12,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_12_2_canopy,field,canopy,NA,12,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_12_3_canopy,field,canopy,NA,12,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_1_canopy,field,canopy,NA,13,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_1_leaf,field,leaf,NA,13,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_2_canopy,field,canopy,NA,13,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_2_leaf,field,leaf,NA,13,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_3_canopy,field,canopy,NA,13,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_13_3_leaf,field,leaf,NA,13,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_14_1_leaf,field,leaf,NA,14,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_14_2_leaf,field,leaf,NA,14,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_14_3_leaf,field,leaf,NA,14,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_15_1_leaf,field,leaf,NA,15,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_15_2_leaf,field,leaf,NA,15,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_15_3_leaf,field,leaf,NA,15,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_16_1_leaf,field,leaf,NA,16,1,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_16_2_leaf,field,leaf,NA,16,2,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_16_3_leaf,field,leaf,NA,16,3,CUPE,watered,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_17_1_leaf,field,leaf,NA,17,1,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_17_2_leaf,field,leaf,NA,17,2,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-24_17_3_leaf,field,leaf,NA,17,3,CUPE,droughted,47,19,7/24/19,SE_PSR_Plus,post
2019-07-26_01_1_leaf,field,leaf,NA,1,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_01_2_leaf,field,leaf,NA,1,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_01_3_leaf,field,leaf,NA,1,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_1_canopy,field,canopy,NA,2,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_1_leaf,field,leaf,NA,2,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_2_canopy,field,canopy,NA,2,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_2_leaf,field,leaf,NA,2,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_3_canopy,field,canopy,NA,2,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_02_3_leaf,field,leaf,NA,2,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_1_canopy,field,canopy,NA,3,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_1_leaf,field,leaf,NA,3,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_2_canopy,field,canopy,NA,3,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_2_leaf,field,leaf,NA,3,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_3_canopy,field,canopy,NA,3,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_03_3_leaf,field,leaf,NA,3,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_04_1_leaf,field,leaf,NA,4,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_04_2_leaf,field,leaf,NA,4,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_04_3_leaf,field,leaf,NA,4,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_1_canopy,field,canopy,NA,5,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_1_leaf,field,leaf,NA,5,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_2_canopy,field,canopy,NA,5,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_2_leaf,field,leaf,NA,5,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_3_canopy,field,canopy,NA,5,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_05_3_leaf,field,leaf,NA,5,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_06_1_leaf,field,leaf,NA,6,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_06_2_leaf,field,leaf,NA,6,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_06_3_leaf,field,leaf,NA,6,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_07_1_leaf,field,leaf,NA,7,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_07_2_leaf,field,leaf,NA,7,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_07_3_leaf,field,leaf,NA,7,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_08_1_leaf,field,leaf,NA,8,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_08_2_leaf,field,leaf,NA,8,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_08_3_leaf,field,leaf,NA,8,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_09_1_leaf,field,leaf,NA,9,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_09_2_leaf,field,leaf,NA,9,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_09_3_leaf,field,leaf,NA,9,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_10_1_leaf,field,leaf,NA,10,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_10_2_leaf,field,leaf,NA,10,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_10_3_leaf,field,leaf,NA,10,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_1_canopy,field,canopy,NA,13,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_1_leaf,field,leaf,NA,13,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_2_canopy,field,canopy,NA,13,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_2_leaf,field,leaf,NA,13,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_3_canopy,field,canopy,NA,13,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_13_3_leaf,field,leaf,NA,13,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_1_canopy,field,canopy,NA,14,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_1_leaf,field,leaf,NA,14,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_2_canopy,field,canopy,NA,14,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_2_leaf,field,leaf,NA,14,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_3_canopy,field,canopy,NA,14,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_14_3_leaf,field,leaf,NA,14,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_1_canopy,field,canopy,NA,15,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_1_leaf,field,leaf,NA,15,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_2_canopy,field,canopy,NA,15,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_2_leaf,field,leaf,NA,15,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_3_canopy,field,canopy,NA,15,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_15_3_leaf,field,leaf,NA,15,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_1_canopy,field,canopy,NA,16,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_1_leaf,field,leaf,NA,16,1,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_2_canopy,field,canopy,NA,16,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_2_leaf,field,leaf,NA,16,2,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_3_canopy,field,canopy,NA,16,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_16_3_leaf,field,leaf,NA,16,3,CUPE,watered,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_1_canopy,field,canopy,NA,17,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_1_leaf,field,leaf,NA,17,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_2_canopy,field,canopy,NA,17,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_2_leaf,field,leaf,NA,17,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_3_canopy,field,canopy,NA,17,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_17_3_leaf,field,leaf,NA,17,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_18_1_leaf,field,leaf,NA,18,1,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_18_2_leaf,field,leaf,NA,18,2,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-26_18_3_leaf,field,leaf,NA,18,3,CUPE,droughted,49,21,7/26/19,SE_PSR_Plus,post
2019-07-30_02_1_canopy,field,canopy,NA,2,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_02_1_leaf,field,leaf,NA,2,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_02_2_canopy,field,canopy,NA,2,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_02_2_leaf,field,leaf,NA,2,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_02_3_canopy,field,canopy,NA,2,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_02_3_leaf,field,leaf,NA,2,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_1_canopy,field,canopy,NA,3,1,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_1_leaf,field,leaf,NA,3,1,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_2_canopy,field,canopy,NA,3,2,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_2_leaf,field,leaf,NA,3,2,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_3_canopy,field,canopy,NA,3,3,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_03_3_leaf,field,leaf,NA,3,3,CUPE,droughted,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_04_1_canopy,field,canopy,NA,4,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_04_2_canopy,field,canopy,NA,4,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_04_3_canopy,field,canopy,NA,4,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_1_canopy,field,canopy,NA,5,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_1_leaf,field,leaf,NA,5,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_2_canopy,field,canopy,NA,5,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_2_leaf,field,leaf,NA,5,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_3_canopy,field,canopy,NA,5,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_05_3_leaf,field,leaf,NA,5,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_1_canopy,field,canopy,NA,6,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_1_leaf,field,leaf,NA,6,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_2_canopy,field,canopy,NA,6,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_2_leaf,field,leaf,NA,6,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_3_canopy,field,canopy,NA,6,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_06_3_leaf,field,leaf,NA,6,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_1_canopy,field,canopy,NA,7,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_1_leaf,field,leaf,NA,7,1,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_2_canopy,field,canopy,NA,7,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_2_leaf,field,leaf,NA,7,2,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_3_canopy,field,canopy,NA,7,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
2019-07-30_07_3_leaf,field,leaf,NA,7,3,CUPE,watered,53,25,7/30/19,SE_PSR_Plus,post
