SampleID,Spectra_name,date,Genus_species,Site,Plot,AQ,ACi,Rdark,survey,gswQ,gswTleaf,gswRH,gswdarkCO2,gswdarkRH,gswdarkTleaf,Refl,Tran,Vertical_Position,Vertical_Profile,Vertical_Level,Tleaf_Spec
BNL20593,BNL20593,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.4
BNL20594,BNL20594,20220331,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22
BNL20595,BNL20595,20220331,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.2
BNL20596,BNL20596,20220331,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.1
BNL20597,BNL20597,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,22.4
BNL20598,BNL20598,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,22.4
BNL20599,BNL20599,20220331,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.3
BNL20600,BNL20600,20220331,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22
BNL21666,BNL21666,20220331,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,21.9
BNL21667,BNL21667,20220331,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.6
BNL21668,BNL21668,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.3
BNL21669,BNL21669,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.5
BNL21670,BNL21670,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL21671,BNL21671,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL21672,BNL21672,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.5
BNL21673,BNL21673,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.4
BNL21674,BNL21674,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23.1
BNL21675,BNL21675,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.4
BNL21676,BNL21676,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.3
BNL21677,BNL21677,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.4
BNL21678,BNL21678,20220401,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.7
SPC10001,A01_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A01,A,1,NA
SPC10002,A01_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A01,A,1,NA
SPC10003,A01_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A01,A,1,NA
SPC10004,A02_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A02,A,2,NA
SPC10005,A02_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A02,A,2,NA
SPC10006,A02_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A02,A,2,NA
SPC10007,A03_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A03,A,3,NA
SPC10008,A03_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A03,A,3,NA
SPC10009,A03_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A03,A,3,NA
SPC10010,A04_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A04,A,4,NA
SPC10011,A04_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A04,A,4,NA
SPC10012,A04_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A04,A,4,NA
SPC10013,A05_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A05,A,5,NA
SPC10014,A05_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A05,A,5,NA
SPC10015,A05_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A05,A,5,NA
SPC10016,A06_01,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10017,A06_02,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10018,A06_03,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10019,A06_04,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10020,A06_05,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10021,A06_06,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A06,A,6,NA
SPC10022,A07_01,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A07,A,7,NA
SPC10023,A07_02,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A07,A,7,NA
SPC10024,A07_03,20220207,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A07,A,7,NA
SPC10025,A08_01,20220207,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A08,A,8,NA
SPC10026,A09_01,20220207,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10027,A09_02,20220207,Castilla elastica,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10028,A09_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10029,A09_04,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10030,A09_05,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10031,A09_06,20220207,Piper reticulatum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,A09,A,9,NA
SPC10032,ANACEX_01,20220220,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,31.6
SPC10033,ANACEX_02,20220220,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,36.5
SPC10034,ANACEX_03,20220220,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,33.7
SPC10035,ANACEX_04,20220222,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.4
SPC10036,ANACEX_05,20220222,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,27
SPC10037,ANACEX_06,20220222,Anacardium excelsum,PA-PNM,NA,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,26.5
SPC10038,B01_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B01,B,1,NA
SPC10039,B01_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B01,B,1,NA
SPC10040,B01_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B01,B,1,NA
SPC10041,B02_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B02,B,2,NA
SPC10042,B02_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B02,B,2,NA
SPC10043,B02_03,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B02,B,2,NA
SPC10044,B03_01,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B03,B,3,NA
SPC10045,B03_02,20220207,Anacardium excelsum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,0,1,0,B03,B,3,NA
