Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,Tleaf,Photo,Ci,CO2S,VpdA,RH_S,Tair,PARi,Press,Cond,BLCond,Trmmol,Ebal,FCnt,FTime,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,29,15:34:51,36.11990738,41.31216362,431.1927814,869.1704712,3.4596441,42.7841835,37.10048676,1999.166016,100.3245392,0.166813943,9.289719582,5.628220839,0,29,8160.999999,29,0,0,512.6643066,1116.165405,669.3068237,-9999,0.540691456,0.400351578,-1,0.916214241,0.961995973,10.1440897,0.920858381,0.02298389,0.740443692,2.177185716,-1,1999.166016,0.5,368.513375,3.295927387,36.11990738,2,4.644859791,1,38.00640488,900.0449219,23.37626457,27.03547478,36.99341202,299.3027954,3.680568457,-0.125705242,-0.230120718,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496513977,0.005628221,309.2699074,310.2504868,319.8665554,0.334884609,6.008248935,59.88812891,32.85265413,36.61019707,6.171965649,0.163871333,2.712321549,0.102679955,43.25921709,0.496096906,43.66243952,863.1669077,0.020897347,0,1840.948781,603.5010986,0.400351578,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,30,15:38:31,36.23940277,49.27525284,613.6819057,1162.570679,3.483508377,42.73382568,37.12171555,2000.377686,100.3179016,0.160134909,9.289719582,5.473164289,0,30,8377.499998,30,0,0,520.2753906,1168.714844,683.1816406,-9999,0.554831195,0.415441975,-1,0.916214241,0.961995973,9.886092186,0.920740266,0.027296384,0.748771841,2.246338891,-1,2000.377686,0.5,382.5863896,3.335531515,36.23940277,2,4.644859791,1,38.00577927,1199.745728,23.47866249,27.03672409,37.11000824,299.3308411,4.217064857,-0.339450359,-0.214131415,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496654205,0.005473164,309.3894028,310.2717155,320.0604225,0.357850231,6.047798942,60.28633818,33.24961409,36.68055916,6.195775804,0.157421302,2.712267427,0.098628568,61.56328104,0.52786632,43.30646187,1155.409904,0.018469089,0,1841.828282,648.4394531,0.415441975,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,31,15:40:40,36.27157593,55.09763008,815.1314832,1457.272583,3.493633612,42.65823746,37.11591721,2000.718506,100.3146439,0.154484767,9.289719582,5.309412213,0,31,8507.999999,31,0,0,512.8415527,1147.620483,675.9928589,-9999,0.553126177,0.410961316,-1,0.916214241,0.961995973,9.886092186,0.920740266,0.03045239,0.74297933,2.237768132,-1,2000.718506,0.5,378.5245688,3.351872411,36.27157593,2,4.644859791,1,38.00961685,1499.254517,23.52957153,26.98124123,37.20103073,299.3425293,3.544352293,-0.040744305,-0.226834357,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496712646,0.005309412,309.4215759,310.2659172,320.1149538,0.384844175,6.058486016,60.39483153,33.4135903,36.69374657,6.200247216,0.151957762,2.706613605,0.09519745,81.76962443,0.559354161,43.09361349,1449.265689,0.016383166,0,1842.142089,634.7789307,0.410961316,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,32,15:43:11,36.40950775,54.80212371,799.8046074,1457.62561,3.525400077,42.53790283,37.1465683,2000.101929,100.3123627,0.149670048,9.289719582,5.223278066,0,32,8633.499999,32,0,0,514.5935059,1156.955933,675.8140259,-9999,0.555217713,0.415868827,-1,0.916214241,0.961995973,9.886092186,0.920740266,0.030301314,0.74901938,2.24829097,-1,2000.101929,0.5,382.926689,3.400995615,36.40950775,2,4.644859791,1,38.00819397,1499.325562,23.55513,26.95075417,37.17839432,299.3562622,3.409841537,-0.035373211,-0.223876059,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496781311,0.005223278,309.5595078,310.2965683,320.0163014,0.394091064,6.104489441,60.85480671,33.90405254,36.77803802,6.228893903,0.147296894,2.703493826,0.092270871,80.23028985,0.548703729,42.652649,1449.66166,0.016124147,0,1841.574381,642.3624268,0.415868827,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,33,16:04:03,30.76970291,18.03358767,234.6620531,386.8778381,1.568545739,67.23838043,27.73136711,1999.13855,100.2675781,0.206662292,9.289719582,4.053464622,0,33,9912.999999,33,0,0,533.1123047,968.8447266,699.8522339,-9999,0.449744329,0.277642521,-1,0.908097241,0.967135365,9.98680687,0.913993264,0.010416811,0.617334123,1.817337019,-1,1999.13855,0.5,253.6540921,1.940575341,30.76970291,2,4.644859791,1,26.11283875,399.9766846,22.41112518,25.05198479,60.15044022,299.2902222,4.999138355,0.58016634,-0.118283331,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496451111,0.004053465,303.9197029,300.8813671,319.8621608,0.418180432,4.452477182,44.40595121,19.35396643,29.25053501,4.080447581,0.202164863,2.511901842,0.126749553,23.52899574,0.606553361,55.83034908,384.2571623,0.026201763,0,1827.199169,435.7324219,0.277642521,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,34,16:07:32,30.96394539,10.00625805,155.4584551,243.5249939,1.667910053,65.13595581,27.82018471,2001.16272,100.2626724,0.200549031,9.289719582,4.170274564,0,34,10121,34,0,0,521.3918457,882.4661255,664.3596802,-9999,0.409165031,0.247155601,-1,0.908097241,0.967135365,9.98680687,0.913993264,0.006017475,0.604048689,1.692519998,-1,2001.16272,0.5,226.0298826,2.056100006,30.96394539,2,4.644859791,1,26.1072998,250.8897858,21.67744255,24.39604187,57.87746048,299.3112183,4.916734219,0.749096394,-0.119931281,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496556091,0.004170275,304.1139454,300.9701847,320.186028,0.393680636,4.502112361,44.90317535,20.50713348,29.39206505,4.113922407,0.196311015,2.446012354,0.123068233,15.58668016,0.638367556,53.69082677,242.0708651,0.022193677,0,1829.049246,361.0742798,0.247155601,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,35,16:10:06,31.03680038,1.177270043,86.13105481,98.84339142,1.710812228,64.21000671,27.84410858,1999.754883,100.2601395,0.201922944,9.289719582,4.300451694,0,35,10274.5,35,0,0,512.4914551,796.437561,639.2935181,-9999,0.356520234,0.197308679,-1,0.908097241,0.967135365,9.98680687,0.913993264,0.001191222,0.553429118,1.55405042,-1,1999.754883,0.5,180.3167014,2.106242959,31.03680038,2,4.644859791,1,26.11312294,99.91410828,21.27900887,24.08345032,56.73295593,299.3025208,5.076567173,0.779415607,-0.120144904,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496512604,0.004300452,304.1868004,300.9941086,319.9607741,0.367485364,4.520853047,45.09123038,21.00778006,29.44045448,4.125422315,0.197627284,2.414610088,0.123895939,8.635511568,0.871389109,52.76800196,98.67230826,0.006295808,0,1827.762493,283.946106,0.197308679,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,36,16:13:02,31.12931061,-1.477546265,59.74637679,50.08912277,1.755297489,63.27163696,27.93604279,2000.213501,100.2587509,0.207604077,9.289719582,4.516212423,0,36,10450.5,36,0,0,508.9528809,761.8748169,627.3500977,-9999,0.331973089,0.176570634,-1,0.908097241,0.967135365,9.964785576,0.913980263,-0.000261218,0.531882372,1.496945681,-1,2000.213501,0.5,161.3993019,2.152628234,31.12931061,2,4.644859791,1,26.11130905,49.25295639,20.91363525,23.85945702,55.4597702,299.3024292,4.850251675,0.784096241,-0.117524207,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496512146,0.004516212,304.2793106,301.0860428,320.034153,0.329669399,4.544747592,45.33018365,21.47072663,29.5326767,4.147416847,0.203066014,2.392119358,0.12731632,5.990097109,1.19280142,52.00997176,50.30384265,-0.015276594,0,1828.155662,252.921936,0.176570634,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,37,16:16:21,30.97216034,18.33983412,235.9352821,386.6159668,1.73416141,63.32475662,27.95453453,1999.453125,100.256012,0.213924773,9.289719582,4.552428123,0,37,10651.5,37,0,0,508.9970703,901.7611084,654.5045776,-9999,0.435552204,0.274192941,-1,0.908097241,0.967135365,9.964785576,0.913980263,0.0105829,0.629529455,1.771643023,-1,1999.453125,0.5,250.5384114,2.107510876,30.97216034,2,4.644859791,1,26.11343193,400.0491333,20.93616104,23.90591049,55.45814133,299.2574463,4.943715572,0.708107471,-0.117325842,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496287231,0.004552428,304.1221603,301.1045345,319.9124928,0.331308693,4.504222124,44.92720223,21.02129173,29.46334743,4.130872659,0.209109377,2.396711248,0.131117628,23.65393046,0.610257471,52.63335295,383.9507867,0.025140903,0,1827.460694,392.7640381,0.274192941,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,38,16:20:30,31.05727196,38.02573333,563.0546277,870.8792725,1.727752052,63.69929123,28.06555176,1997.98584,100.2533112,0.219317199,9.289719582,4.648380897,0,38,10873,38,0,0,542.612793,1075.982788,720.8012085,-9999,0.495704951,0.330099685,-1,0.908097241,0.967135365,9.964785576,0.913980263,0.021370853,0.665919686,1.982966126,-1,1997.98584,0.5,301.4007565,2.099592378,31.05727196,2,4.644859791,1,26.10682678,898.9939575,21.17311096,24.20407677,55.72251511,299.3020325,4.793284893,0.266151905,-0.10068804,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496510162,0.004648381,304.207272,301.2155518,319.6777272,0.314587264,4.526131217,45.14694991,20.94287315,29.56141186,4.154290892,0.214258849,2.426538839,0.134357237,56.44809078,0.646535801,53.05378302,865.3532994,0.023313125,0,1826.119624,533.3699951,0.330099685,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,39,16:23:08,31.08082199,43.00374422,808.6915299,1167.34436,1.718535239,64.01218414,28.07080269,1998.438843,100.2494965,0.216215163,9.289719582,4.570370596,0,39,11058.5,39,0,0,542.1472168,1088.119507,723.9991455,-9999,0.501757653,0.334632693,-1,0.908097241,0.967135365,9.964785576,0.913980263,0.024091395,0.666920955,2.007055414,-1,1998.438843,0.5,305.6089391,2.093005464,31.08082199,2,4.644859791,1,26.10822105,1199.647217,21.35146523,24.33133698,56.1725769,299.2858582,4.86128664,0.046913624,-0.104905188,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496429291,0.004570371,304.230822,301.2208027,319.7502077,0.327692999,4.532209744,45.20930183,20.87796485,29.57581234,4.157739519,0.211297288,2.43920428,0.132494012,81.07091866,0.692761757,53.24398708,1161.094973,0.019720099,0,1826.53366,545.97229,0.334632693,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,1,20140409,PSC0570,Yes,Yes,0,40,16:25:56,31.13445091,45.5575465,1073.634815,1463.794556,1.716061716,64.24205017,28.07708168,2001.326538,100.2466431,0.214652867,9.289719582,4.547916023,0,40,11224.5,40,0,0,535.8876953,1067.324829,716.387146,-9999,0.497915086,0.328801199,-1,0.908097241,0.967135365,9.964785576,0.913980263,0.025452785,0.660355968,1.991694973,-1,2001.326538,0.5,300.7171302,2.097219333,31.13445091,2,4.644859791,1,26.10455322,1498.689575,21.46322441,24.42834091,56.44433975,299.2677002,4.622225761,-0.166831493,-0.09640795,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496338501,0.004547916,304.2844509,301.2270817,320.2122389,0.331173535,4.546078505,45.34893504,20.92059413,29.6057663,4.164920888,0.209805008,2.448859172,0.13155523,107.6282861,0.733460041,53.27937426,1457.174045,0.016657431,0,1829.172956,531.4371338,0.328801199,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,41,16:35:06,33.62334824,18.50365442,233.6770579,386.2020874,2.545371669,51.39060974,32.59803391,1998.296021,100.2301483,0.217725568,9.289719582,5.94758566,0,41,11738.5,41,0,0,521.7607422,958.9840698,662.7227173,-9999,0.455923452,0.308932507,-1,0.908097241,0.967135365,9.964785576,0.913980263,0.010678724,0.677597314,1.837976667,-1,1998.296021,0.5,282.1176475,2.693533039,33.62334824,2,4.644859791,1,31.96084404,400.1032104,21.45000648,25.32413864,43.52878571,299.2653809,4.641306877,0.845161915,-0.163601935,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496326904,0.005947586,306.7733482,305.7480339,319.7273561,0.178141924,5.231775211,52.19762016,26.87348152,33.11069107,5.083613841,0.212739537,2.538242172,0.133401361,23.42148617,0.605064202,47.66640492,383.5131006,0.022997981,0,1826.403123,437.2233276,0.308932507,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,42,16:37:53,33.82230759,10.13697116,157.4769345,242.822937,2.555883975,51.7529068,32.66895294,2000.741211,100.2283936,0.216768249,9.289719582,5.991620057,0,42,11943.5,42,0,0,509.5019531,873.9844971,634.8694458,-9999,0.41703548,0.273591868,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.006090087,0.656039789,1.715370259,-1,2000.741211,0.5,250.1593666,2.723909573,33.82230759,2,4.644859791,1,31.95782471,250.5690765,21.7039032,25.60521698,43.86762619,299.29422,4.650764465,0.976295948,-0.1638785,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.4964711,0.00599162,306.9723076,305.8189529,320.1185866,0.16556742,5.290279338,52.78224214,27.17702516,33.24563026,5.122253739,0.21182547,2.566369765,0.132826298,15.78366017,0.64852578,47.63263027,241.3498128,0.020006255,0,1828.704693,364.4825439,0.273591868,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,43,16:41:38,33.97713852,1.034827329,86.99081535,98.86196136,2.587056865,51.57362747,32.75159836,1998.374146,100.224556,0.221951891,9.289719582,6.229916078,0,43,12166,43,0,0,500.3251953,780.4979858,610.3369141,-9999,0.358966705,0.218016029,-1,0.908097241,0.967135365,10.04334259,0.914026642,0.001114017,0.607343316,1.559981374,-1,1998.374146,0.5,199.1104651,2.766791656,33.97713852,2,4.644859791,1,31.95939636,99.96501923,21.58025932,25.63651848,43.41354752,299.3005371,4.538396835,1.032112598,-0.168896735,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496502686,0.006229916,307.1271385,305.9015984,319.7398561,0.118586029,5.336200337,53.24244428,27.6059258,33.36436844,5.156465546,0.216772713,2.569408681,0.135938934,8.718615842,0.879922006,47.28121868,98.71157826,0.004956652,0,1826.567209,280.1727905,0.218016029,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,44,16:48:10,33.96159744,-1.810479035,60.58677416,50.38605118,2.54124922,52.44593048,32.78996658,1998.858521,100.2159119,0.23309131,9.289719582,6.410079522,0,44,12559.5,44,0,0,497.7587891,705.4523926,599.7406006,-9999,0.294411934,0.149849647,-1,0.908097241,0.967135365,10.02126598,0.914013608,-0.000443616,0.508979527,1.417257531,-1,1998.858521,0.5,136.8864454,2.713060098,33.96159744,2,4.644859791,1,31.95727348,49.39209366,21.95739746,26.1287384,44.07316589,299.3086548,4.362629414,1.05634737,-0.175431311,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496543274,0.00641008,307.1115974,305.9399666,319.8173561,0.089926305,5.331575443,53.2008874,27.072149,33.37578201,5.159764565,0.227385898,2.618515345,0.142618001,6.071758819,1.202451328,48.30858057,50.64915349,-0.017268141,0,1826.983889,207.6936035,0.149849647,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,45,16:53:49,33.9318161,39.87363338,546.3160886,870.0578003,2.534413746,52.4981842,32.76421738,1999.872803,100.2070618,0.222979417,9.289719582,6.121415881,0,45,12898,45,0,0,527.4655762,1059.59021,687.9941406,-9999,0.502198519,0.350697907,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.022360845,0.698325253,2.008832913,-1,1999.872803,0.5,320.5222737,2.705393861,33.9318161,2,4.644859791,1,31.95657921,900.2603149,22.1356926,26.11920357,44.49154282,299.3103027,4.571630001,1.069347858,-0.157660544,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496551514,0.006121416,307.0818161,305.9142174,319.9796413,0.141460585,5.322722506,53.11723956,26.998036,33.34801674,5.151742391,0.217752738,2.617328645,0.136555589,54.74473003,0.627907811,48.3165361,864.2632868,0.022291307,0,1827.910956,532.1246338,0.350697907,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,46,16:56:55,34.06039429,45.69963165,768.1627467,1165.276001,2.559206526,52.37412262,32.75673676,1999.914917,100.2028351,0.211150106,9.289719582,5.902917511,0,46,13085,46,0,0,538.3762207,1101.111938,704.6135254,-9999,0.511061317,0.360089106,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.025547551,0.704590806,2.045246235,-1,1999.914917,0.5,329.1123412,2.750991898,34.06039429,2,4.644859791,1,31.95995331,1200.410278,22.20584869,26.04760742,44.64947128,299.2983704,4.492429256,1.086193562,-0.153575003,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496491852,0.005902918,307.2103943,305.9067368,319.9863796,0.173074029,5.361036009,53.50183958,27.45423216,33.40856552,5.169250637,0.206457444,2.610044111,0.12944946,76.97208503,0.65921099,47.74754543,1158.634842,0.018832899,0,1827.949449,562.7357178,0.360089106,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,2,20140409,PSC0570,Yes,Yes,0,47,16:59:54,34.29194641,49.26304884,1002.721783,1461.890015,2.621900725,51.79096985,32.80158615,1998.7854,100.1962662,0.200154579,9.289719582,5.791453117,0,47,13263,47,0,0,537.4116211,1095.380981,700.2167969,-9999,0.509383831,0.360755017,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.027512496,0.70821843,2.038253247,-1,1998.7854,0.5,329.5347468,2.843132629,34.29194641,2,4.644859791,1,31.95522881,1500.466675,22.05428696,25.82437515,44.23003006,299.2976379,4.280310154,1.164562702,-0.145442069,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49648819,0.005791453,307.4419464,305.9515862,319.8056569,0.182573962,5.430638596,54.20000967,28.37563452,33.54676628,5.209406692,0.195933042,2.587505967,0.122830559,100.4689787,0.685907813,46.61458151,1454.731013,0.015785574,0,1826.917056,557.9693604,0.360755017,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,3,20140409,PSC0570,Yes,Yes,0,48,17:08:31,36.25176239,16.96195936,220.029223,386.9004517,3.51965402,42.01511765,36.65472031,1997.89978,100.1935883,0.184703837,9.289719582,6.521926285,0,48,13780.5,48,0,0,505.057373,936.9625854,632.7628174,-9999,0.460963137,0.324665865,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.0098362,0.704320669,1.855160692,-1,1997.89978,0.5,296.4373995,3.452417765,36.25176239,2,4.644859791,1,37.02625275,399.9218445,21.69930649,25.94462204,35.14018631,299.2812805,4.291425705,1.314434528,-0.205584586,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496406403,0.006521926,309.4017624,309.8047203,319.6639577,0.147907784,6.051902543,60.40209407,34.45747203,36.45324135,6.119138798,0.181103037,2.599484778,0.113507492,22.04551737,0.56869725,41.54145895,384.4355069,0.01832881,0,1826.107587,431.9052124,0.324665865,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,3,20140409,PSC0570,Yes,Yes,0,49,17:10:31,36.44305038,8.591007503,155.5861164,243.9910583,3.552120503,42.04906464,36.74812698,1999.818237,100.1892853,0.182080842,9.289719582,6.524222984,0,49,13899,49,0,0,495.2006836,848.7024536,607.0266724,-9999,0.416520264,0.284759141,-1,0.908097241,0.967135365,10.02126598,0.914013608,0.005247121,0.683662153,1.713855578,-1,1999.818237,0.5,260.2500755,3.500810706,36.44305038,2,4.644859791,1,37.02733231,250.7952118,21.85403061,26.09971428,35.20887375,299.3130493,4.311973095,1.417919636,-0.206494391,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496565247,0.006524223,309.5930504,309.898127,319.9709108,0.143756481,6.115722425,61.04168134,34.94196706,36.59558868,6.167032223,0.178580617,2.61491172,0.111922168,15.5880618,0.637671386,41.30000619,242.7425965,0.014616663,0,1827.861083,353.50177,0.284759141,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,3,20140409,PSC0570,Yes,Yes,0,50,17:15:06,36.59682465,0.31611411,89.83899243,98.07009125,3.550557837,42.53453445,36.8546524,1999.624878,100.1822968,0.187648422,9.289719582,6.735370989,0,50,14175,50,0,0,494.8432617,737.2567139,589.7667236,-9999,0.328804672,0.200052421,-1,0.908097241,0.967135365,9.999285698,0.914000631,0.000720109,0.608423291,1.489879263,-1,1999.624878,0.5,182.8137436,3.506901053,36.59682465,2,4.644859791,1,37.02452469,98.72275543,22.17558289,26.55707169,35.51702118,299.2817993,4.481338978,1.412502766,-0.214688361,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496408997,0.006735371,309.7468246,310.0046524,319.9399733,0.104217093,6.167449489,61.56226888,35.00519719,36.72573853,6.211106274,0.183933052,2.660548437,0.115286285,9.0002766,0.916069224,41.69551186,98.02415293,0.001344622,0,1827.658401,242.4134521,0.200052421,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,3,20140409,PSC0570,Yes,Yes,0,51,17:18:47,36.55419159,-2.141699929,64.83121546,50.20566559,3.557055538,42.33006287,36.89254761,1998.828125,100.1750412,0.194006873,9.289719582,6.944627186,0,51,14395.5,51,0,0,497.9064941,693.9602661,585.7211914,-9999,0.282514405,0.155973015,-1,0.908097241,0.967135365,9.899305344,0.913941605,-0.000624968,0.552088713,1.393756206,-1,1998.828125,0.5,142.4667018,3.499824443,36.55419159,2,4.644859791,1,37.02538681,49.00747299,21.96829224,26.48609924,35.10970688,299.2908325,4.136256695,1.427612782,-0.217206061,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496454163,0.006944627,309.7041916,310.0425476,319.8124929,0.071131041,6.153070526,61.42318938,34.93709013,36.7233696,6.210301621,0.19003811,2.653246083,0.119124123,6.49446968,1.291312737,41.72269542,50.51690156,-0.017688633,0,1826.812185,196.053772,0.155973015,-9999
KARE,Plot1,Peach,,7,Top,na,KARE_Plot1_Peach_L7T_GE,3,20140409,PSC0570,Yes,Yes,0,52,17:24:06,36.43827438,37.46599245,497.0925163,871.7744751,3.543563533,42.20290375,36.8202858,1998.958008,100.1650009,0.181933981,9.289719582,6.481212471,0,52,14715,52,0,0,506.8322754,1035.491089,655.3182983,-9999,0.510539221,0.367142503,-1,0.908097241,0.967135365,9.921035767,0.913954434,0.021054684,0.719126932,2.043064618,-1,1998.958008,0.5,335.3766978,3.479270068,36.43827438,2,4.644859791,1,37.02248764,900.5857544,22.08813286,26.30511475,35.4373436,299.3004761,4.294464588,1.567566395,-0.201575339,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49650238,0.006481212,309.5882744,309.9702858,319.8332741,0.154673703,6.114121911,61.04050172,34.73538697,36.62928009,6.178415376,0.178439346,2.634851843,0.111833384,49.79127235,0.570207698,41.63878264,866.3298447,0.018007441,0,1826.956535,528.6588135,0.367142503,-9999
